segment_idx,segment_start,segment_end,m1_speed_psd_peak_baseband,m1_speed_psd_peak_fm_demodulated,m1_speed_psd_mean_energy_baseband,m1_speed_psd_mean_energy_fm_demodulated,m1_speed_psd_peak_freq_baseband,m1_speed_psd_peak_freq_fm_demodulated,m1_speed_rms_baseband,m1_speed_rms_fm_demodulated,m1_speed_mean_baseband,m1_speed_mean_fm_demodulated,m1_speed_variance_baseband,m1_speed_variance_fm_demodulated,m1_speed_fft_peak_baseband,m1_speed_fft_peak_fm_demodulated,o8_compressor_psd_peak_baseband,o8_compressor_psd_peak_fm_demodulated,o8_compressor_psd_mean_energy_baseband,o8_compressor_psd_mean_energy_fm_demodulated,o8_compressor_psd_peak_freq_baseband,o8_compressor_psd_peak_freq_fm_demodulated,o8_compressor_rms_baseband,o8_compressor_rms_fm_demodulated,o8_compressor_mean_baseband,o8_compressor_mean_fm_demodulated,o8_compressor_variance_baseband,o8_compressor_variance_fm_demodulated,o8_compressor_fft_peak_baseband,o8_compressor_fft_peak_fm_demodulated,current_task_duration_psd_peak_baseband,current_task_duration_psd_peak_fm_demodulated,current_task_duration_psd_mean_energy_baseband,current_task_duration_psd_mean_energy_fm_demodulated,current_task_duration_psd_peak_freq_baseband,current_task_duration_psd_peak_freq_fm_demodulated,current_task_duration_rms_baseband,current_task_duration_rms_fm_demodulated,current_task_duration_mean_baseband,current_task_duration_mean_fm_demodulated,current_task_duration_variance_baseband,current_task_duration_variance_fm_demodulated,current_task_duration_fft_peak_baseband,current_task_duration_fft_peak_fm_demodulated,current_state_binary
76,2023-02-06T14:46:10.000000000,2023-02-06T14:47:08.000000000,0.0,0.227847,0.0,0.252354,0.0,0.147297,0.994659,0.814943,0.996434,0.739078,0.0,0.189712,0.996434,0.739078,0.0,0.19431,0.0,0.190638,0.0,0.120651,0.0,0.11771,0.0,0.507337,0.0,0.507081,0.0,0.109773,0.0,0.223485,0.0,0.247104,0.0,0.361094,0.0,0.215191,0.001744,0.020812,0.0,0.142853,0.0,0.038444,1
77,2023-02-06T14:46:40.000000000,2023-02-06T14:47:38.000000000,0.0,0.112477,0.0,0.112028,0.0,0.219331,0.994659,0.821625,0.996434,0.74764,0.0,0.295719,0.996434,0.74764,0.0,0.248582,0.0,0.247125,0.0,0.090356,0.0,0.122415,0.0,0.537181,0.0,0.535327,0.0,0.117379,0.0,0.183858,0.0,0.196335,0.0,0.349121,0.0,0.161802,0.001744,0.07509,0.0,0.144117,0.0,0.09305,1
78,2023-02-06T14:47:10.000000000,2023-02-06T14:48:08.000000000,0.0,0.283014,0.0,0.29459,0.0,0.240722,0.994659,0.795843,0.996434,0.679366,0.0,0.243279,0.996434,0.679366,0.0,0.210664,0.0,0.207795,0.0,0.184296,0.0,0.139353,0.0,0.553277,0.0,0.552085,0.0,0.134057,0.0,0.223691,0.0,0.245195,0.0,0.417154,0.0,0.273595,0.001744,0.095755,0.0,0.15516,0.0,0.100459,1
79,2023-02-06T14:47:40.000000000,2023-02-06T14:48:38.000000000,0.0,0.266658,0.0,0.258282,0.0,0.220439,0.994659,0.781657,0.996434,0.644232,0.0,0.18848,0.996434,0.644232,0.0,0.140915,0.0,0.144318,0.0,0.116555,0.0,0.133061,0.0,0.51831,0.0,0.518083,0.0,0.121459,0.0,0.168881,0.0,0.177345,0.0,0.396814,0.0,0.1731,0.001744,0.0,0.0,0.107918,0.0,0.01805,1
80,2023-02-06T14:48:10.000000000,2023-02-06T14:49:08.000000000,0.0,0.272646,0.0,0.258832,0.0,0.227778,0.994659,0.820165,0.996434,0.758281,0.0,0.31112,0.996434,0.758281,0.0,0.245873,0.0,0.247202,0.0,0.127774,0.0,0.097101,0.0,0.517956,0.0,0.515656,0.0,0.096482,0.0,0.16213,0.0,0.176635,0.0,0.32904,0.0,0.236963,0.001744,0.116803,0.0,0.135588,0.0,0.117127,1
81,2023-02-06T14:48:40.000000000,2023-02-06T14:49:38.000000000,0.0,0.412866,0.0,0.392144,0.0,0.413159,0.994659,0.821334,0.996434,0.825994,0.0,0.140132,0.996434,0.825994,0.0,0.231571,0.0,0.230409,0.0,0.152672,0.0,0.155179,0.0,0.55409,0.0,0.553114,0.0,0.145515,0.0,0.281183,0.0,0.306679,0.0,0.658314,0.0,0.290851,0.001744,0.091245,0.0,0.183482,0.0,0.09551,1
82,2023-02-06T14:49:10.000000000,2023-02-06T14:50:08.000000000,0.0,0.549834,0.0,0.519606,0.333333,0.595049,0.995208,0.72287,0.996829,0.615732,5e-06,0.445166,0.996829,0.615732,0.0,0.10237,0.0,0.106516,0.0,0.145504,0.0,0.123336,0.0,0.505064,0.0,0.504364,0.0,0.11178,0.0,0.147,0.0,0.128822,0.0,0.770612,0.000426,0.320527,0.001461,0.226145,0.0,0.168559,0.000283,0.225193,1
83,2023-02-06T14:49:40.000000000,2023-02-06T14:50:38.000000000,0.0001,0.71751,0.000111,0.732265,1.0,0.661876,0.999967,0.639532,1.0,0.385242,0.002045,0.794764,1.0,0.385242,0.0,0.252368,0.0,0.247208,0.0,0.130175,0.0,0.094759,0.0,0.50166,0.0,0.500103,0.0,0.093304,1e-06,0.354468,2e-06,0.380924,1.0,0.644327,0.003137,0.564343,0.00155,0.563691,1.6e-05,0.352453,0.00191,0.536987,1
84,2023-02-06T14:50:10.000000000,2023-02-06T14:51:08.000000000,0.526992,0.669096,0.525168,0.688763,0.333333,0.600409,0.709858,0.633665,0.63727,0.360772,0.907905,0.84036,0.63727,0.360772,0.0,0.243284,0.0,0.23826,0.0,0.108943,0.0,0.160356,0.0,0.554965,0.0,0.55386,0.0,0.148918,0.160904,0.517454,0.117832,0.578521,0.333333,0.679203,0.554425,0.555769,0.458706,0.530972,0.373313,0.397578,0.45776,0.526,1
85,2023-02-06T14:50:40.000000000,2023-02-06T14:51:38.000000000,0.49281,0.397099,0.512562,0.400246,0.333333,0.625283,0.704133,0.733198,0.634072,0.615746,0.898773,0.412481,0.634072,0.615746,0.0,0.123108,0.0,0.119779,0.0,0.192956,0.0,0.129721,0.0,0.528537,0.0,0.527541,0.0,0.122148,0.546237,0.345805,0.645487,0.402112,0.333333,0.871178,0.554779,0.328443,0.462612,0.235644,0.371547,0.213205,0.461673,0.255629,1
86,2023-02-06T14:51:10.000000000,2023-02-06T14:52:08.000000000,0.000147,0.251483,0.000158,0.28318,1.0,0.652394,0.994842,0.818983,0.996512,0.829376,0.000412,0.242276,0.996512,0.829376,0.0,0.186078,0.0,0.180229,0.0,0.132612,0.0,0.125309,0.0,0.513552,0.0,0.513542,0.0,0.117127,0.000368,0.240667,0.000386,0.245542,1.0,0.827054,0.020083,0.242625,0.005697,0.113255,0.000664,0.180603,0.01301,0.127056,1
87,2023-02-06T14:51:40.000000000,2023-02-06T14:52:38.000000000,0.0,0.261123,0.0,0.242102,0.333333,0.397037,0.994806,0.802767,0.996539,0.739068,1e-06,0.243512,0.996539,0.739068,0.0,0.207074,0.0,0.205965,0.0,0.10843,0.0,0.125468,0.0,0.539177,0.0,0.537466,0.0,0.119639,0.0,0.201777,0.0,0.224622,0.333333,0.389984,0.000853,0.175178,0.001702,0.061172,1e-06,0.125581,0.000417,0.076476,1
88,2023-02-06T14:52:10.000000000,2023-02-06T14:53:08.000000000,0.0,0.265825,0.0,0.25129,0.0,0.0,0.994659,0.818536,0.996434,0.678177,0.0,0.23728,0.996434,0.678177,0.0,0.215214,0.0,0.212296,0.0,0.176512,0.0,0.124789,0.0,0.543375,0.0,0.542199,0.0,0.122037,0.0,0.162866,0.0,0.185704,0.0,0.455927,0.0,0.197208,0.001744,0.080744,0.0,0.104601,0.0,0.081562,1
89,2023-02-06T14:52:40.000000000,2023-02-06T14:53:38.000000000,0.0,0.342315,0.0,0.346662,0.0,0.458292,0.994659,0.854678,0.996434,0.718141,0.0,0.23448,0.996434,0.718141,0.0,0.187278,0.0,0.191938,0.0,0.103866,0.0,0.138447,0.0,0.531019,0.0,0.530437,0.0,0.127475,0.0,0.25257,0.0,0.260651,0.0,0.74591,0.0,0.231627,0.001744,0.049495,0.0,0.172136,0.0,0.058979,1
90,2023-02-06T14:53:10.000000000,2023-02-06T14:54:08.000000000,0.0,0.340965,0.0,0.289656,0.0,0.531285,0.994806,0.724974,0.996539,0.632586,1e-06,0.262381,0.996539,0.632586,0.0,0.233858,0.0,0.238726,0.0,0.141552,0.0,0.100273,0.0,0.526114,0.0,0.523575,0.0,0.09956,0.0,0.033571,0.0,0.054851,0.0,0.683157,0.000157,0.208771,0.00166,0.192536,0.0,0.089628,8.4e-05,0.19599,1
91,2023-02-06T14:53:40.000000000,2023-02-06T14:54:38.000000000,2.3e-05,0.491198,2.8e-05,0.56738,1.0,0.43187,0.994471,0.532447,0.99621,0.424974,0.000677,0.70911,0.99621,0.424974,0.0,0.252865,0.0,0.254255,0.0,0.134873,0.0,0.149495,0.0,0.540795,0.0,0.540093,0.0,0.139076,0.0,0.447564,0.0,0.470951,1.0,0.63177,0.001331,0.642534,0.000862,0.784427,2e-06,0.529068,0.000884,0.753149,0
92,2023-02-06T14:54:10.000000000,2023-02-06T14:55:08.000000000,0.193357,0.64193,0.210926,0.772989,0.333333,0.526941,0.69399,0.518577,0.637901,0.322408,0.831575,1.0,0.637901,0.322408,0.0,0.121616,0.0,0.127982,0.0,0.140637,0.0,0.137804,0.0,0.521469,0.0,0.520178,0.0,0.124101,0.014172,0.882113,0.013544,0.910086,0.333333,0.613504,0.565394,1.0,0.454808,1.0,0.396271,1.0,0.453856,1.0,1
93,2023-02-06T14:54:40.000000000,2023-02-06T14:55:38.000000000,0.453671,0.525754,0.607058,0.595646,0.333333,0.71971,0.506853,0.610166,0.43851,0.398504,0.986824,0.63949,0.43851,0.398504,0.0,0.171038,0.0,0.165875,0.0,0.177517,0.0,0.098984,0.0,0.486048,0.0,0.485432,0.0,0.093745,1.0,0.92286,1.0,0.95554,0.333333,0.570034,1.0,0.751481,1.0,0.610559,1.0,0.798612,1.0,0.620654,1
94,2023-02-06T14:55:10.000000000,2023-02-06T14:56:08.000000000,0.247479,0.30979,0.264625,0.323061,0.333333,0.572031,0.845237,0.74385,0.796899,0.57747,0.618241,0.247276,0.796899,0.57747,0.0,0.197018,0.0,0.191215,0.0,0.070819,0.0,0.144248,0.0,0.510844,0.0,0.510412,0.0,0.128746,0.68839,0.344934,0.675328,0.356669,0.333333,0.702709,0.82488,0.267677,0.546047,0.193008,0.938575,0.318311,0.545254,0.207428,1
95,2023-02-06T14:55:40.000000000,2023-02-06T14:56:38.000000000,1.3e-05,0.2577,1.5e-05,0.290367,1.0,0.397587,0.994923,0.864343,0.996619,0.74828,4.2e-05,0.236193,0.996619,0.74828,0.0,0.151536,0.0,0.141654,0.0,0.203053,0.0,0.11694,0.0,0.532566,0.0,0.530546,0.0,0.114304,7e-05,0.120629,7.2e-05,0.143454,1.0,0.779235,0.009748,0.166207,0.001653,0.081767,0.000159,0.0,0.005919,0.07636,1
96,2023-02-06T14:56:10.000000000,2023-02-06T14:57:08.000000000,0.0,0.266575,0.0,0.254575,0.0,0.337287,0.994659,0.846749,0.996434,0.81499,0.0,0.22378,0.996434,0.81499,0.0,0.143984,0.0,0.129631,0.0,0.194439,0.0,0.153949,0.0,0.513479,0.0,0.515657,0.0,0.141884,0.0,0.257432,0.0,0.282014,0.0,0.42843,0.0,0.237182,0.001744,0.072039,0.0,0.174649,0.0,0.080237,1
97,2023-02-06T14:56:40.000000000,2023-02-06T14:57:38.000000000,0.0,0.349937,0.0,0.326032,0.0,0.071926,0.994659,0.808678,0.996434,0.744191,0.0,0.24916,0.996434,0.744191,0.0,0.190639,0.0,0.183976,0.0,0.09256,0.0,0.127045,0.0,0.557211,0.0,0.554735,0.0,0.121403,0.0,0.117801,0.0,0.122886,0.0,0.435649,0.0,0.191831,0.001744,0.132415,0.0,0.120527,0.0,0.13703,1
98,2023-02-06T14:57:10.000000000,2023-02-06T14:58:08.000000000,0.0,0.305423,0.0,0.269142,0.0,0.353867,0.994659,0.818184,0.996434,0.635542,0.0,0.254787,0.996434,0.635542,0.0,0.334344,0.0,0.317393,0.0,0.404378,0.0,0.147691,0.0,0.654376,0.0,0.652997,0.0,0.160644,0.0,0.138777,0.0,0.158364,0.0,0.755805,0.0,0.314539,0.001744,0.154064,0.0,0.112181,0.0,0.15096,1
99,2023-02-06T14:57:40.000000000,2023-02-06T14:58:38.000000000,0.0,0.36136,0.0,0.333634,0.0,0.521191,0.995126,0.748784,0.99677,0.563385,5e-06,0.381007,0.99677,0.563385,0.0,0.186016,0.0,0.19912,0.0,0.583656,0.0,0.356528,0.0,0.774051,0.0,0.776244,0.0,0.334023,0.0,0.192535,0.0,0.214209,0.0,0.661218,0.000279,0.309005,0.001562,0.135987,0.0,0.169617,0.000182,0.148166,1
100,2023-02-06T14:58:10.000000000,2023-02-06T14:59:08.000000000,8.9e-05,0.705685,0.000101,0.705321,1.0,0.479583,1.0,0.598474,0.999909,0.531994,0.002937,0.815489,0.999909,0.531994,2.3e-05,0.342592,2.1e-05,0.405554,1.0,0.737942,0.0396,0.469211,0.014115,0.895154,0.001695,0.886573,0.049422,0.430282,3e-06,0.343,4e-06,0.36738,1.0,0.638373,0.005592,0.465805,0.002328,0.397381,5.2e-05,0.324677,0.003401,0.408111,1
101,2023-02-06T14:58:40.000000000,2023-02-06T14:59:38.000000000,0.514227,0.771672,0.503093,0.781892,0.333333,0.554405,0.741753,0.606085,0.677375,0.54394,0.834806,0.794738,0.677375,0.54394,0.018524,0.910103,0.012866,1.0,1.0,1.0,0.994982,0.458442,0.972485,0.899306,0.99409,0.884992,1.0,0.420903,0.098895,0.390285,0.077323,0.429958,0.333333,0.825165,0.453936,0.546199,0.355031,0.427668,0.260507,0.378319,0.353904,0.435146,1
102,2023-02-06T14:59:10.000000000,2023-02-06T15:00:08.000000000,0.547022,0.461835,0.562926,0.496717,0.333333,0.742178,0.735755,0.758449,0.674018,0.620909,0.825504,0.41074,0.674018,0.620909,0.856155,0.87329,0.984366,0.955358,0.666667,0.915743,0.999406,0.326397,0.994924,0.776408,0.999642,0.766037,0.972058,0.313899,0.423256,0.276517,0.502043,0.313813,0.333333,0.832566,0.454252,0.3278,0.357854,0.161945,0.259634,0.167291,0.356732,0.169283,1
103,2023-02-06T14:59:40.000000000,2023-02-06T15:00:38.000000000,0.000203,0.250161,0.000221,0.321757,1.0,0.603748,0.994617,0.884446,0.996321,0.746271,0.000634,0.127097,0.996321,0.746271,0.003821,0.31939,0.002839,0.346808,1.0,0.642169,0.102025,0.22134,0.037672,0.571661,0.011242,0.572208,0.134673,0.2016,0.000291,0.349849,0.000306,0.37734,1.0,0.624876,0.017872,0.172907,0.005307,0.081561,0.000526,0.149119,0.011555,0.087489,1
104,2023-02-06T15:00:10.000000000,2023-02-06T15:01:08.000000000,0.0,0.389156,0.0,0.395022,0.333333,0.236221,0.994806,0.824396,0.996539,0.746083,1e-06,0.330209,0.996539,0.746083,1e-06,0.290224,2e-06,0.24138,1.0,0.360444,0.004116,0.139127,0.001118,0.532277,1.8e-05,0.530954,0.003711,0.126647,0.0,0.271277,0.0,0.291942,0.333333,0.43724,0.000752,0.252723,0.001719,0.147302,1e-06,0.190039,0.000368,0.150599,1
105,2023-02-06T15:00:40.000000000,2023-02-06T15:01:38.000000000,0.0,0.280806,0.0,0.283621,0.0,0.165449,0.994659,0.748821,0.996434,0.626253,0.0,0.211387,0.996434,0.626253,0.0,0.303579,0.0,0.287039,0.0,0.130885,0.0,0.107622,0.0,0.555731,0.0,0.553069,0.0,0.11236,0.0,0.142745,0.0,0.150674,0.0,0.352852,0.0,0.203272,0.001744,0.066676,0.0,0.067485,0.0,0.064848,1
106,2023-02-06T15:01:10.000000000,2023-02-06T15:02:08.000000000,0.0,0.197698,0.0,0.178244,0.0,0.212018,0.994659,0.799131,0.996434,0.655599,0.0,0.261541,0.996434,0.655599,0.0,0.01538,0.0,0.008139,0.0,0.145347,0.0,0.134358,0.0,0.537155,0.0,0.537262,0.0,0.126964,0.0,0.233751,0.0,0.250863,0.0,0.357462,0.0,0.195376,0.001744,0.093306,0.0,0.148656,0.0,0.101176,1
107,2023-02-06T15:01:40.000000000,2023-02-06T15:02:38.000000000,0.0,0.322486,0.0,0.259414,0.0,0.183461,0.994659,0.819439,0.996434,0.789699,0.0,0.246385,0.996434,0.789699,0.0,0.179857,0.0,0.147148,0.0,0.102052,0.0,0.106029,0.0,0.506626,0.0,0.50476,0.0,0.10126,0.0,0.15206,0.0,0.163495,0.0,0.429406,0.0,0.183591,0.001744,0.18311,0.0,0.161504,0.0,0.18732,1
108,2023-02-06T15:02:10.000000000,2023-02-06T15:03:08.000000000,0.0,0.287589,0.0,0.29639,0.0,0.247889,0.994659,0.762147,0.996434,0.748504,0.0,0.276549,0.996434,0.748504,0.0,0.26951,0.0,0.268107,0.0,0.180757,0.0,0.059693,0.0,0.464327,0.0,0.46422,0.0,0.059087,0.0,0.090988,0.0,0.100852,0.0,0.296206,0.0,0.263649,0.001744,0.13338,0.0,0.064915,0.0,0.125094,1
109,2023-02-06T15:02:40.000000000,2023-02-06T15:03:38.000000000,0.0,0.071894,0.0,0.097545,0.0,0.122878,0.994659,0.809902,0.996434,0.688355,0.0,0.336826,0.996434,0.688355,0.0,0.07792,0.0,0.094392,0.0,0.169719,0.0,0.126471,0.0,0.5554,0.0,0.553685,0.0,0.121836,0.0,0.20523,0.0,0.222889,0.0,0.354178,0.0,0.256405,0.001744,0.010607,0.0,0.136019,0.0,0.031568,1
110,2023-02-06T15:03:10.000000000,2023-02-06T15:04:08.000000000,0.0,0.151818,0.0,0.125956,0.0,0.172803,0.994659,0.881294,0.996434,0.756882,0.0,0.193419,0.996434,0.756882,0.0,0.113199,0.0,0.116074,0.0,0.081665,0.0,0.156705,0.0,0.542749,0.0,0.5413,0.0,0.145735,0.0,0.21766,0.0,0.230019,0.0,0.386809,0.0,0.15996,0.001744,0.124235,0.0,0.203551,0.0,0.150469,1
111,2023-02-06T15:03:40.000000000,2023-02-06T15:04:38.000000000,0.0,0.226836,0.0,0.247169,0.0,0.208395,0.994659,0.783089,0.996434,0.728335,0.0,0.248116,0.996434,0.728335,0.0,0.194141,0.0,0.196173,0.0,0.124782,0.0,0.128826,0.0,0.501198,0.0,0.501117,0.0,0.116564,0.0,0.241368,0.0,0.264256,0.0,0.384493,0.0,0.221056,0.001744,0.120166,0.0,0.182718,0.0,0.131191,1
112,2023-02-06T15:04:10.000000000,2023-02-06T15:05:08.000000000,0.0,0.185767,0.0,0.20431,0.0,0.182942,0.994659,0.747011,0.996434,0.63408,0.0,0.220001,0.996434,0.63408,0.0,0.224936,0.0,0.224241,0.0,0.109123,0.0,0.167539,0.0,0.552913,0.0,0.551203,0.0,0.155222,0.0,0.271987,0.0,0.287006,0.0,0.483066,0.0,0.195429,0.001744,0.078324,0.0,0.194467,0.0,0.096583,1
113,2023-02-06T15:04:40.000000000,2023-02-06T15:05:38.000000000,0.0,0.369356,0.0,0.394104,0.0,0.205495,0.994659,0.896075,0.996434,0.776647,0.0,0.251562,0.996434,0.776647,0.0,0.321023,0.0,0.319713,0.0,0.154138,0.0,0.132754,0.0,0.507127,0.0,0.506752,0.0,0.121949,0.0,0.240126,0.0,0.254347,0.0,0.263192,0.0,0.241013,0.001744,0.158013,0.0,0.164114,0.0,0.157615,1
114,2023-02-06T15:05:10.000000000,2023-02-06T15:06:08.000000000,0.0,0.288196,0.0,0.363391,0.0,0.167135,0.994659,0.855413,0.996434,0.930835,0.0,0.238265,0.996434,0.930835,0.0,0.213614,0.0,0.217578,0.0,0.156849,0.0,0.138337,0.0,0.58086,0.0,0.578933,0.0,0.13579,0.0,0.282074,0.0,0.307734,0.0,0.4779,0.0,0.243456,0.001744,0.02175,0.0,0.10485,0.0,0.02096,1
115,2023-02-06T15:05:40.000000000,2023-02-06T15:06:38.000000000,0.0,0.434183,0.0,0.424743,0.0,0.463502,0.995126,0.670302,0.99677,0.579631,5e-06,0.379356,0.99677,0.579631,0.0,0.185447,0.0,0.177055,0.0,0.117539,0.0,0.16639,0.0,0.576225,0.0,0.574428,0.0,0.1586,0.0,0.243701,0.0,0.245602,0.0,0.714004,0.000253,0.279261,0.001577,0.17252,0.0,0.199825,0.000167,0.18271,1
116,2023-02-06T15:06:10.000000000,2023-02-06T15:07:08.000000000,6.8e-05,0.91707,7.6e-05,0.837817,1.0,0.903335,0.999064,0.615425,0.999352,0.257462,0.002017,0.806452,0.999352,0.257462,0.0,0.227486,0.0,0.218614,0.0,0.165674,0.0,0.084867,0.0,0.506451,0.0,0.505607,0.0,0.082961,3e-06,0.246043,4e-06,0.272418,1.0,0.707163,0.00581,0.483422,0.002501,0.405313,5.6e-05,0.220548,0.003545,0.381316,1
117,2023-02-06T15:06:40.000000000,2023-02-06T15:07:38.000000000,0.51382,0.824045,0.510725,0.791714,0.333333,1.0,0.712703,0.663421,0.639007,0.342064,0.911658,0.919734,0.639007,0.342064,0.0,0.082755,0.0,0.081077,0.0,0.107286,0.0,0.139799,0.0,0.568482,0.0,0.566463,0.0,0.135333,0.092087,0.377794,0.072829,0.426782,0.333333,0.773507,0.441738,0.462605,0.342172,0.344643,0.248252,0.24244,0.341023,0.335016,1
118,2023-02-06T15:07:10.000000000,2023-02-06T15:08:08.000000000,0.505442,0.386688,0.563772,0.399747,0.333333,0.40752,0.705305,0.685518,0.634765,0.691457,0.900435,0.398378,0.634765,0.691457,0.0,0.256186,0.0,0.238302,0.0,0.13623,0.0,0.074958,0.0,0.432515,0.0,0.432711,0.0,0.066122,0.410364,0.250338,0.486163,0.291964,0.333333,1.0,0.442048,0.255837,0.344781,0.300114,0.247505,0.266728,0.343637,0.327864,1
119,2023-02-06T15:07:40.000000000,2023-02-06T15:08:38.000000000,0.000212,0.279894,0.000245,0.278948,1.0,0.319428,0.992565,0.721186,0.994835,0.765231,0.000676,0.030127,0.994835,0.765231,0.0,0.273292,0.0,0.28321,0.0,0.203339,0.0,0.033582,0.0,0.474924,0.0,0.473778,0.0,0.039465,0.000281,0.0,0.000295,0.0,1.0,0.787259,0.017562,0.307049,0.005252,0.211708,0.000508,0.064174,0.011351,0.214752,1
120,2023-02-06T15:08:10.000000000,2023-02-06T15:09:08.000000000,0.0,0.224117,0.0,0.257436,0.333333,0.283478,0.994745,0.946825,0.996495,0.726609,1e-06,0.45458,0.996495,0.726609,0.0,0.074929,0.0,0.098663,0.0,0.129709,0.0,0.160976,0.0,0.525075,0.0,0.524137,0.0,0.145245,0.0,0.348034,0.0,0.381293,0.333333,0.40021,0.000737,0.227557,0.00172,0.045068,1e-06,0.218666,0.000361,0.060183,1
121,2023-02-06T15:08:40.000000000,2023-02-06T15:09:38.000000000,0.0,0.201845,0.0,0.202643,0.0,0.001305,0.994659,1.0,0.996434,0.910836,0.0,0.0,0.996434,0.910836,0.0,0.303213,0.0,0.28498,0.0,0.125553,0.0,0.0,0.0,0.391677,0.0,0.391877,0.0,0.0,0.0,0.148601,0.0,0.192843,0.0,0.204754,0.0,0.14285,0.001744,0.174879,0.0,0.277565,0.0,0.205447,1
122,2023-02-06T15:09:10.000000000,2023-02-06T15:10:08.000000000,0.0,0.285722,0.0,0.284035,0.0,0.335178,0.994659,0.63537,0.996434,0.683315,0.0,0.397367,0.996434,0.683315,0.0,0.221835,0.0,0.254727,0.0,0.146221,0.0,0.250695,0.0,0.58099,0.0,0.579853,0.0,0.22521,0.0,0.329998,0.0,0.320474,0.0,0.410932,0.0,0.220724,0.001744,0.016005,0.0,0.039022,0.0,0.0,1
123,2023-02-06T15:09:40.000000000,2023-02-06T15:10:38.000000000,0.0,0.253288,0.0,0.214153,0.0,0.351842,0.994659,0.0,0.996434,0.262659,0.0,0.774747,0.996434,0.262659,0.0,0.232415,0.0,0.218118,0.0,0.110054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001744,0.125328,0.0,0.524792,0.0,0.173128,1
124,2023-02-06T15:10:10.000000000,2023-02-06T15:11:08.000000000,0.0,0.253288,0.0,0.214153,0.0,0.351842,0.994659,0.0,0.996434,0.262659,0.0,0.774747,0.996434,0.262659,0.0,0.232415,0.0,0.218118,0.0,0.110054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001744,0.125328,0.0,0.524792,0.0,0.173128,1
