segment_idx,segment_start,segment_end,m1_speed_psd_peak_baseband,m1_speed_psd_peak_original_bits,m1_speed_psd_peak_ask_recovered,m1_speed_psd_mean_energy_baseband,m1_speed_psd_mean_energy_original_bits,m1_speed_psd_mean_energy_ask_recovered,m1_speed_psd_peak_freq_baseband,m1_speed_psd_peak_freq_original_bits,m1_speed_psd_peak_freq_ask_recovered,m1_speed_rms_baseband,m1_speed_rms_original_bits,m1_speed_rms_ask_recovered,m1_speed_mean_baseband,m1_speed_mean_original_bits,m1_speed_mean_ask_recovered,m1_speed_variance_baseband,m1_speed_variance_original_bits,m1_speed_variance_ask_recovered,m1_speed_fft_peak_baseband,m1_speed_fft_peak_original_bits,m1_speed_fft_peak_ask_recovered,m2_speed_psd_peak_baseband,m2_speed_psd_peak_original_bits,m2_speed_psd_peak_ask_recovered,m2_speed_psd_mean_energy_baseband,m2_speed_psd_mean_energy_original_bits,m2_speed_psd_mean_energy_ask_recovered,m2_speed_psd_peak_freq_baseband,m2_speed_psd_peak_freq_original_bits,m2_speed_psd_peak_freq_ask_recovered,m2_speed_rms_baseband,m2_speed_rms_original_bits,m2_speed_rms_ask_recovered,m2_speed_mean_baseband,m2_speed_mean_original_bits,m2_speed_mean_ask_recovered,m2_speed_variance_baseband,m2_speed_variance_original_bits,m2_speed_variance_ask_recovered,m2_speed_fft_peak_baseband,m2_speed_fft_peak_original_bits,m2_speed_fft_peak_ask_recovered,m3_speed_psd_peak_baseband,m3_speed_psd_peak_original_bits,m3_speed_psd_peak_ask_recovered,m3_speed_psd_mean_energy_baseband,m3_speed_psd_mean_energy_original_bits,m3_speed_psd_mean_energy_ask_recovered,m3_speed_psd_peak_freq_baseband,m3_speed_psd_peak_freq_original_bits,m3_speed_psd_peak_freq_ask_recovered,m3_speed_rms_baseband,m3_speed_rms_original_bits,m3_speed_rms_ask_recovered,m3_speed_mean_baseband,m3_speed_mean_original_bits,m3_speed_mean_ask_recovered,m3_speed_variance_baseband,m3_speed_variance_original_bits,m3_speed_variance_ask_recovered,m3_speed_fft_peak_baseband,m3_speed_fft_peak_original_bits,m3_speed_fft_peak_ask_recovered,current_pos_x_psd_peak_baseband,current_pos_x_psd_peak_original_bits,current_pos_x_psd_peak_ask_recovered,current_pos_x_psd_mean_energy_baseband,current_pos_x_psd_mean_energy_original_bits,current_pos_x_psd_mean_energy_ask_recovered,current_pos_x_psd_peak_freq_baseband,current_pos_x_psd_peak_freq_original_bits,current_pos_x_psd_peak_freq_ask_recovered,current_pos_x_rms_baseband,current_pos_x_rms_original_bits,current_pos_x_rms_ask_recovered,current_pos_x_mean_baseband,current_pos_x_mean_original_bits,current_pos_x_mean_ask_recovered,current_pos_x_variance_baseband,current_pos_x_variance_original_bits,current_pos_x_variance_ask_recovered,current_pos_x_fft_peak_baseband,current_pos_x_fft_peak_original_bits,current_pos_x_fft_peak_ask_recovered,current_pos_y_psd_peak_baseband,current_pos_y_psd_peak_original_bits,current_pos_y_psd_peak_ask_recovered,current_pos_y_psd_mean_energy_baseband,current_pos_y_psd_mean_energy_original_bits,current_pos_y_psd_mean_energy_ask_recovered,current_pos_y_psd_peak_freq_baseband,current_pos_y_psd_peak_freq_original_bits,current_pos_y_psd_peak_freq_ask_recovered,current_pos_y_rms_baseband,current_pos_y_rms_original_bits,current_pos_y_rms_ask_recovered,current_pos_y_mean_baseband,current_pos_y_mean_original_bits,current_pos_y_mean_ask_recovered,current_pos_y_variance_baseband,current_pos_y_variance_original_bits,current_pos_y_variance_ask_recovered,current_pos_y_fft_peak_baseband,current_pos_y_fft_peak_original_bits,current_pos_y_fft_peak_ask_recovered,current_pos_z_psd_peak_baseband,current_pos_z_psd_peak_original_bits,current_pos_z_psd_peak_ask_recovered,current_pos_z_psd_mean_energy_baseband,current_pos_z_psd_mean_energy_original_bits,current_pos_z_psd_mean_energy_ask_recovered,current_pos_z_psd_peak_freq_baseband,current_pos_z_psd_peak_freq_original_bits,current_pos_z_psd_peak_freq_ask_recovered,current_pos_z_rms_baseband,current_pos_z_rms_original_bits,current_pos_z_rms_ask_recovered,current_pos_z_mean_baseband,current_pos_z_mean_original_bits,current_pos_z_mean_ask_recovered,current_pos_z_variance_baseband,current_pos_z_variance_original_bits,current_pos_z_variance_ask_recovered,current_pos_z_fft_peak_baseband,current_pos_z_fft_peak_original_bits,current_pos_z_fft_peak_ask_recovered,target_pos_x_psd_peak_baseband,target_pos_x_psd_peak_original_bits,target_pos_x_psd_peak_ask_recovered,target_pos_x_psd_mean_energy_baseband,target_pos_x_psd_mean_energy_original_bits,target_pos_x_psd_mean_energy_ask_recovered,target_pos_x_psd_peak_freq_baseband,target_pos_x_psd_peak_freq_original_bits,target_pos_x_psd_peak_freq_ask_recovered,target_pos_x_rms_baseband,target_pos_x_rms_original_bits,target_pos_x_rms_ask_recovered,target_pos_x_mean_baseband,target_pos_x_mean_original_bits,target_pos_x_mean_ask_recovered,target_pos_x_variance_baseband,target_pos_x_variance_original_bits,target_pos_x_variance_ask_recovered,target_pos_x_fft_peak_baseband,target_pos_x_fft_peak_original_bits,target_pos_x_fft_peak_ask_recovered,target_pos_y_psd_peak_baseband,target_pos_y_psd_peak_original_bits,target_pos_y_psd_peak_ask_recovered,target_pos_y_psd_mean_energy_baseband,target_pos_y_psd_mean_energy_original_bits,target_pos_y_psd_mean_energy_ask_recovered,target_pos_y_psd_peak_freq_baseband,target_pos_y_psd_peak_freq_original_bits,target_pos_y_psd_peak_freq_ask_recovered,target_pos_y_rms_baseband,target_pos_y_rms_original_bits,target_pos_y_rms_ask_recovered,target_pos_y_mean_baseband,target_pos_y_mean_original_bits,target_pos_y_mean_ask_recovered,target_pos_y_variance_baseband,target_pos_y_variance_original_bits,target_pos_y_variance_ask_recovered,target_pos_y_fft_peak_baseband,target_pos_y_fft_peak_original_bits,target_pos_y_fft_peak_ask_recovered,target_pos_z_psd_peak_baseband,target_pos_z_psd_peak_original_bits,target_pos_z_psd_peak_ask_recovered,target_pos_z_psd_mean_energy_baseband,target_pos_z_psd_mean_energy_original_bits,target_pos_z_psd_mean_energy_ask_recovered,target_pos_z_psd_peak_freq_baseband,target_pos_z_psd_peak_freq_original_bits,target_pos_z_psd_peak_freq_ask_recovered,target_pos_z_rms_baseband,target_pos_z_rms_original_bits,target_pos_z_rms_ask_recovered,target_pos_z_mean_baseband,target_pos_z_mean_original_bits,target_pos_z_mean_ask_recovered,target_pos_z_variance_baseband,target_pos_z_variance_original_bits,target_pos_z_variance_ask_recovered,target_pos_z_fft_peak_baseband,target_pos_z_fft_peak_original_bits,target_pos_z_fft_peak_ask_recovered,current_task_duration_psd_peak_baseband,current_task_duration_psd_peak_original_bits,current_task_duration_psd_peak_ask_recovered,current_task_duration_psd_mean_energy_baseband,current_task_duration_psd_mean_energy_original_bits,current_task_duration_psd_mean_energy_ask_recovered,current_task_duration_psd_peak_freq_baseband,current_task_duration_psd_peak_freq_original_bits,current_task_duration_psd_peak_freq_ask_recovered,current_task_duration_rms_baseband,current_task_duration_rms_original_bits,current_task_duration_rms_ask_recovered,current_task_duration_mean_baseband,current_task_duration_mean_original_bits,current_task_duration_mean_ask_recovered,current_task_duration_variance_baseband,current_task_duration_variance_original_bits,current_task_duration_variance_ask_recovered,current_task_duration_fft_peak_baseband,current_task_duration_fft_peak_original_bits,current_task_duration_fft_peak_ask_recovered,current_state_binary
0,2023-02-06T14:08:10.000000000,2023-02-06T14:09:08.000000000,0.00122,0,1,0.001098,0,0,1.0,1,1,0.0,0,1,0.0,0,1,0.608447,1,1,0.0,0,1,0.000272,0,0,0.000236,0,0,1.0,1,1,0.0,0,1,0.0,0,0,0.327785,0,0,0.0,0,0,0.000616,0,0,0.000601,0,0,1.0,1,1,0.0,0,0,0.0,0,0,0.403535,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,0.0,0,0,0.001699,0,0,0.0,0,0,0.0,0,0,2.2e-05,0,0,1.8e-05,0,0,1.0,1,1,0.009893,0,1,0.0,0,1,0.000401,0,0,0.002447,0,1,0.0,0,0,0.0,0,0,0.666667,1,1,0.0,0,0,0.001769,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,0.0,0,0,0.004202,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.002161,0,0,0.046183,0,0,5e-06,0,0,0.001456,0,0,0.0,0,0,0.0,0,0,1.0,1,1,0.0,0,0,0.006783,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.333333,0,0,1.1e-05,0,0,0.003469,0,0,1e-06,0,0,0.0,0,0,0
1,2023-02-06T14:08:40.000000000,2023-02-06T14:09:38.000000000,0.528325,1,1,0.426453,0,0,0.333333,0,1,0.507135,1,1,0.501368,1,1,1.0,1,1,0.501368,1,1,0.273653,0,0,0.234463,0,0,0.333333,0,1,0.520398,1,1,0.440338,0,0,0.964133,1,1,0.440338,0,0,0.276135,0,0,0.241811,0,0,0.333333,0,1,0.446493,0,0,0.485034,0,0,0.626933,1,1,0.485034,0,0,2.2e-05,0,0,3.4e-05,0,0,0.333333,0,1,0.017309,0,0,0.009628,0,0,0.001021,0,0,0.007927,0,0,0.137582,0,0,0.119524,0,0,0.333333,0,1,0.707526,1,1,0.52966,1,1,0.663757,1,1,0.525299,1,1,0.000142,0,0,0.000137,0,0,0.333333,0,1,0.066316,0,0,0.044811,0,0,0.006529,0,0,0.042962,0,0,9.2e-05,0,0,0.000117,0,0,0.333333,0,1,0.038757,0,0,0.021642,0,0,0.004858,0,0,0.017357,0,0,0.000102,0,0,7.1e-05,0,0,1.0,1,1,0.054131,0,0,0.059075,0,0,0.003382,0,0,0.053334,0,0,0.000196,0,0,0.000136,0,0,0.333333,0,1,0.084083,0,0,0.079884,0,0,0.007666,0,0,0.073391,0,0,0.004738,0,0,0.00466,0,0,0.333333,0,0,0.381107,0,0,0.231945,0,0,0.254869,0,0,0.228721,0,0,0
2,2023-02-06T14:09:10.000000000,2023-02-06T14:10:08.000000000,0.076902,0,1,0.080539,0,0,0.666667,1,1,0.599748,1,1,0.662428,1,1,0.481154,0,0,0.662428,1,1,0.833049,1,0,0.892429,1,0,0.666667,1,0,0.835206,1,1,0.83426,1,0,0.784349,1,1,0.83426,1,0,0.086958,0,0,0.092291,0,0,0.666667,1,0,0.65943,1,0,0.796926,1,0,0.150924,0,0,0.796926,1,0,0.001079,0,0,0.001718,0,0,0.333333,0,0,0.161176,0,0,0.087913,0,0,0.078482,0,0,0.086347,0,0,0.987975,1,0,0.95915,1,0,0.666667,1,0,0.859768,1,1,0.830048,1,1,0.778054,1,1,0.828472,1,1,0.002254,0,0,0.004563,0,0,0.666667,1,0,0.132412,0,0,0.145238,0,0,0.015001,0,0,0.143584,0,0,0.004238,0,0,0.005419,0,0,0.333333,0,0,0.24936,0,0,0.127109,0,0,0.187654,0,0,0.123286,0,0,0.11792,0,0,0.122035,0,0,0.333333,0,1,0.52308,1,0,0.422122,0,0,0.288354,0,0,0.394392,0,0,0.007241,0,0,0.00725,0,0,0.666667,1,0,0.144154,0,0,0.203159,0,0,0.014768,0,0,0.197536,0,0,0.295256,0,0,0.321536,0,0,0.333333,0,0,0.649171,1,0,0.62799,1,0,0.35686,0,0,0.626429,1,0,1
3,2023-02-06T14:09:40.000000000,2023-02-06T14:10:38.000000000,0.620579,1,0,0.697917,1,0,0.333333,0,1,0.599281,1,1,0.662058,1,1,0.480845,0,0,0.662058,1,1,0.137408,0,0,0.136291,0,0,0.666667,1,1,0.776336,1,1,0.874796,1,1,0.261748,0,0,0.874796,1,1,0.131854,0,0,0.171058,0,0,0.333333,0,1,0.692158,1,1,0.831979,1,1,0.120322,0,0,0.831979,1,1,0.129279,0,0,0.140707,0,0,0.333333,0,1,0.365231,0,0,0.312291,0,0,0.156752,0,0,0.311111,0,0,0.283541,0,0,0.31963,0,0,0.666667,1,1,0.496106,0,0,0.414268,0,0,0.305201,0,0,0.408836,0,0,0.019931,0,0,0.023355,0,0,0.333333,0,1,0.264017,0,0,0.351567,0,0,0.025806,0,0,0.350312,0,0,0.509413,1,0,0.599173,1,0,0.333333,0,1,0.762974,1,1,0.619574,1,1,0.807023,1,0,0.617908,1,1,0.18803,0,0,0.181282,0,0,0.666667,1,1,0.584413,1,0,0.840872,1,1,0.259986,0,0,0.833236,1,1,0.030671,0,0,0.024933,0,0,0.333333,0,1,0.316717,0,0,0.543704,1,1,0.036624,0,0,0.540484,1,1,0.352078,0,0,0.322752,0,0,0.333333,0,1,0.525553,1,0,0.395972,0,0,0.396247,0,0,0.393437,0,0,1
4,2023-02-06T14:10:10.000000000,2023-02-06T14:11:08.000000000,0.000562,0,1,0.000646,0,0,1.0,1,1,0.847718,1,1,0.899625,1,1,0.260129,0,0,0.899625,1,1,0.000258,0,0,0.000261,0,0,1.0,1,1,0.686637,1,1,0.836348,1,1,0.027595,0,0,0.836348,1,1,0.000279,0,0,0.000253,0,0,1.0,1,1,0.707645,1,1,0.866386,1,1,0.001351,0,0,0.866386,1,1,4e-06,0,0,7e-06,0,0,1.0,1,1,0.460022,0,0,0.461649,0,0,0.00198,0,0,0.460725,0,0,0.000115,0,0,9.6e-05,0,0,1.0,1,1,0.134973,0,0,0.209073,0,0,0.002538,0,0,0.201738,0,0,3.3e-05,0,0,3.9e-05,0,0,1.0,1,1,0.322936,0,0,0.467778,0,0,0.01021,0,0,0.466748,0,0,0.001765,0,1,0.002021,0,1,1.0,1,1,0.980295,1,1,0.956905,1,1,0.205257,0,0,0.956716,1,1,0.000263,0,0,0.000203,0,0,1.0,1,1,0.351971,0,0,0.816214,1,1,0.014348,0,0,0.807395,1,1,6.1e-05,0,0,5.6e-05,0,0,1.0,1,1,0.399484,0,0,0.77965,1,1,0.011453,0,0,0.778095,1,1,0.000684,0,0,0.000672,0,0,1.0,1,1,0.063934,0,0,0.017312,0,0,0.009515,0,0,0.028953,0,0,1
5,2023-02-06T14:10:40.000000000,2023-02-06T14:11:38.000000000,0.644572,1,1,0.75465,1,1,0.333333,0,0,0.949314,1,1,0.963931,1,1,0.478055,0,0,0.963931,1,1,0.021972,0,0,0.028392,0,0,0.333333,0,0,0.685146,1,1,0.834835,1,1,0.028494,0,0,0.834835,1,1,0.0,0,0,0.0,0,0,1.0,1,1,0.707377,1,1,0.86638,1,1,0.0,0,0,0.86638,1,1,0.202698,0,0,0.204898,0,0,0.333333,0,0,0.325393,0,0,0.240394,0,0,0.207038,0,0,0.239089,0,0,0.003049,0,0,0.00247,0,0,0.333333,0,0,0.087538,0,0,0.09973,0,0,0.00781,0,0,0.091381,0,0,0.016493,0,0,0.018081,0,0,0.333333,0,0,0.218528,0,0,0.21701,0,0,0.048882,0,0,0.215494,0,0,0.640737,1,1,0.752677,1,1,0.333333,0,0,0.66324,1,1,0.444131,0,1,0.979247,1,1,0.441697,0,1,0.009944,0,0,0.006908,0,0,0.333333,0,0,0.230342,0,0,0.384713,0,0,0.03673,0,0,0.355188,0,0,0.021484,0,0,0.016717,0,0,0.333333,0,0,0.270221,0,0,0.363685,0,1,0.054484,0,0,0.359194,0,1,0.032284,0,0,0.047921,0,0,0.333333,0,1,0.10977,0,0,0.052817,0,0,0.024628,0,0,0.04884,0,0,1
6,2023-02-06T14:11:10.000000000,2023-02-06T14:12:08.000000000,0.042892,0,1,0.038927,0,1,0.0,0,0,0.845855,1,1,0.89816,1,1,0.259177,0,0,0.89816,1,1,0.000246,0,0,0.00023,0,0,1.0,1,1,0.639488,1,1,0.799206,1,1,0.001013,0,0,0.799206,1,1,0.0,0,0,0.0,0,0,1.0,1,1,0.707834,1,1,0.86678,1,1,2.1e-05,0,0,0.86678,1,1,0.002363,0,0,0.002875,0,0,0.0,0,0,0.044616,0,0,0.012594,0,0,0.007958,0,0,0.010999,0,0,2e-06,0,0,2e-06,0,0,1.0,1,1,0.000405,0,0,0.010439,0,0,6e-06,0,0,0.001262,0,0,2.3e-05,0,0,2.7e-05,0,0,1.0,1,1,0.007361,0,0,0.0,0,0,9.9e-05,0,0,0.004262,0,0,0.000877,0,1,0.001105,0,1,1.0,1,1,0.022289,0,1,0.00052,0,0,0.001973,0,1,0.008729,0,0,1e-05,0,0,6e-06,0,0,1.0,1,1,0.005043,0,0,0.045772,0,0,3e-05,0,0,0.005082,0,0,3e-05,0,0,2.5e-05,0,0,1.0,1,1,0.008969,0,0,0.004162,0,0,0.00011,0,0,0.007597,0,0,0.003472,0,0,0.003936,0,0,0.0,0,0,0.092222,0,0,0.035398,0,0,0.018579,0,0,0.031349,0,0,1
7,2023-02-06T14:11:40.000000000,2023-02-06T14:12:38.000000000,0.109324,0,0,0.101857,0,0,0.333333,0,0,0.591309,1,1,0.631271,1,1,0.659139,1,0,0.631271,1,1,0.0,0,0,0.0,0,0,1.0,1,1,0.642491,1,1,0.802094,1,1,2e-06,0,0,0.802094,1,1,0.000338,0,0,0.000322,0,0,1.0,1,1,0.671123,1,1,0.828453,1,1,0.033786,0,0,0.828453,1,1,0.00349,0,0,0.005165,0,0,0.333333,0,0,0.195484,0,0,0.099664,0,0,0.121033,0,0,0.098118,0,0,0.0,0,0,0.0,0,0,1.0,1,1,0.009601,0,0,0.015948,0,0,0.000245,0,0,0.006822,0,0,2.8e-05,0,0,2.9e-05,0,0,1.0,1,1,0.115641,0,0,0.057665,0,0,0.0219,0,0,0.055841,0,0,0.000877,0,0,0.001002,0,0,1.0,1,1,0.309829,0,1,0.105426,0,1,0.341615,0,0,0.101509,0,1,2e-06,0,0,1e-06,0,0,1.0,1,1,0.033671,0,0,0.067085,0,0,0.001224,0,0,0.022471,0,0,2.7e-05,0,0,2.1e-05,0,0,1.0,1,1,0.109584,0,0,0.066786,0,0,0.014844,0,0,0.060528,0,0,0.001137,0,0,0.001315,0,0,0.333333,0,0,0.170191,0,0,0.099495,0,0,0.053291,0,0,0.095714,0,0,1
8,2023-02-06T14:12:10.000000000,2023-02-06T14:13:08.000000000,0.915012,1,0,0.879719,1,0,0.333333,0,1,0.591667,1,1,0.631428,1,1,0.660364,1,0,0.631428,1,1,0.0,0,0,0.0,0,0,0.0,0,1,0.642429,1,1,0.802037,1,1,1.5e-05,0,0,0.802037,1,1,0.030172,0,0,0.044023,0,0,0.333333,0,1,0.676704,1,1,0.832976,1,1,0.036217,0,0,0.832976,1,1,0.168196,0,0,0.155167,0,0,0.333333,0,0,0.381475,0,1,0.331629,0,1,0.155757,0,0,0.330481,0,1,0.000479,0,0,0.000396,0,0,0.333333,0,0,0.039651,0,0,0.057906,0,0,0.001201,0,0,0.049169,0,0,0.021272,0,0,0.023577,0,0,0.333333,0,0,0.294777,0,1,0.342343,0,1,0.06254,0,0,0.341071,0,1,0.629636,1,0,0.750328,1,0,0.333333,0,1,0.782228,1,1,0.613544,1,1,0.954803,1,0,0.611852,1,1,0.001622,0,0,0.001123,0,0,0.333333,0,0,0.109321,0,0,0.236522,0,0,0.005968,0,0,0.199886,0,0,0.028364,0,0,0.022082,0,0,0.333333,0,0,0.355537,0,0,0.542535,1,1,0.071828,0,0,0.539306,1,1,0.085599,0,0,0.084901,0,0,0.333333,0,0,0.170652,0,0,0.097375,0,0,0.054296,0,0,0.093586,0,0,0
9,2023-02-06T14:12:40.000000000,2023-02-06T14:13:38.000000000,0.004481,0,0,0.004732,0,1,1.0,1,1,0.83268,1,1,0.893596,1,1,0.195848,0,0,0.893596,1,1,0.000292,0,0,0.000259,0,0,1.0,1,1,0.622277,1,1,0.779668,1,1,0.021445,0,0,0.779668,1,1,0.011032,0,1,0.013568,0,1,1.0,1,1,0.685531,1,1,0.796528,1,1,0.284211,0,1,0.796528,1,1,0.046151,0,0,0.064331,0,0,0.333333,0,0,0.601667,1,1,0.578879,1,1,0.124333,0,0,0.578156,1,1,0.000345,0,0,0.000379,0,0,0.333333,0,1,0.177065,0,0,0.140605,0,0,0.04281,0,0,0.132635,0,0,0.000922,0,1,0.001843,0,1,0.333333,0,0,0.582252,1,1,0.682608,1,1,0.234568,0,1,0.681994,1,1,0.000768,0,0,0.000979,0,0,1.0,1,1,0.976671,1,1,0.973419,1,1,0.050525,0,0,0.973302,1,1,0.001002,0,0,0.001118,0,0,0.333333,0,1,0.299969,0,0,0.458726,0,0,0.067624,0,0,0.432753,0,0,0.010634,0,1,0.007652,0,1,0.333333,0,0,0.497847,0,1,0.795745,1,1,0.120598,0,1,0.794304,1,1,0.004593,0,0,0.004652,0,0,0.333333,0,0,0.371225,0,0,0.225196,0,0,0.242465,0,1,0.221943,0,0,1
