segment_idx,m1_speed_psd_peak_baseband,m1_speed_psd_peak_original_bits,m1_speed_psd_peak_psk_recovered,m1_speed_psd_mean_energy_baseband,m1_speed_psd_mean_energy_original_bits,m1_speed_psd_mean_energy_psk_recovered,m1_speed_psd_peak_freq_baseband,m1_speed_psd_peak_freq_original_bits,m1_speed_psd_peak_freq_psk_recovered,m1_speed_rms_baseband,m1_speed_rms_original_bits,m1_speed_rms_psk_recovered,m1_speed_mean_baseband,m1_speed_mean_original_bits,m1_speed_mean_psk_recovered,m1_speed_variance_baseband,m1_speed_variance_original_bits,m1_speed_variance_psk_recovered,m1_speed_fft_peak_baseband,m1_speed_fft_peak_original_bits,m1_speed_fft_peak_psk_recovered,o8_compressor_psd_peak_baseband,o8_compressor_psd_peak_original_bits,o8_compressor_psd_peak_psk_recovered,o8_compressor_psd_mean_energy_baseband,o8_compressor_psd_mean_energy_original_bits,o8_compressor_psd_mean_energy_psk_recovered,o8_compressor_psd_peak_freq_baseband,o8_compressor_psd_peak_freq_original_bits,o8_compressor_psd_peak_freq_psk_recovered,o8_compressor_rms_baseband,o8_compressor_rms_original_bits,o8_compressor_rms_psk_recovered,o8_compressor_mean_baseband,o8_compressor_mean_original_bits,o8_compressor_mean_psk_recovered,o8_compressor_variance_baseband,o8_compressor_variance_original_bits,o8_compressor_variance_psk_recovered,o8_compressor_fft_peak_baseband,o8_compressor_fft_peak_original_bits,o8_compressor_fft_peak_psk_recovered,current_task_duration_psd_peak_baseband,current_task_duration_psd_peak_original_bits,current_task_duration_psd_peak_psk_recovered,current_task_duration_psd_mean_energy_baseband,current_task_duration_psd_mean_energy_original_bits,current_task_duration_psd_mean_energy_psk_recovered,current_task_duration_psd_peak_freq_baseband,current_task_duration_psd_peak_freq_original_bits,current_task_duration_psd_peak_freq_psk_recovered,current_task_duration_rms_baseband,current_task_duration_rms_original_bits,current_task_duration_rms_psk_recovered,current_task_duration_mean_baseband,current_task_duration_mean_original_bits,current_task_duration_mean_psk_recovered,current_task_duration_variance_baseband,current_task_duration_variance_original_bits,current_task_duration_variance_psk_recovered,current_task_duration_fft_peak_baseband,current_task_duration_fft_peak_original_bits,current_task_duration_fft_peak_psk_recovered,current_state_binary
65,0.0,0,0,0.0,0,0,0.0,0,0,0.994659,1,1,0.996434,1,1,0.0,0,0,0.996434,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.001744,0,0,0.0,0,0,0.0,0,0,1
66,0.0,0,0,0.0,0,0,0.0,0,0,0.994659,1,1,0.996434,1,1,0.0,0,0,0.996434,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.001744,0,0,0.0,0,0,0.0,0,0,1
67,0.0,0,0,0.0,0,0,0.0,0,0,0.994659,1,1,0.996434,1,1,0.0,0,0,0.996434,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.001744,0,0,0.0,0,0,0.0,0,0,1
68,0.0,0,0,0.0,0,0,0.0,0,0,0.994659,1,1,0.996434,1,1,0.0,0,0,0.996434,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.001744,0,0,0.0,0,0,0.0,0,0,1
69,0.0,0,0,0.0,0,0,0.0,0,0,0.994659,1,1,0.996434,1,1,0.0,0,0,0.996434,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.001744,0,0,0.0,0,0,0.0,0,0,1
70,0.0,0,0,0.0,0,0,0.0,0,0,0.994659,1,1,0.996434,1,1,0.0,0,0,0.996434,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.001744,0,0,0.0,0,0,0.0,0,0,1
71,0.0,0,0,0.0,0,0,0.0,0,0,0.994659,1,1,0.996434,1,1,0.0,0,0,0.996434,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.001744,0,0,0.0,0,0,0.0,0,0,1
72,0.0,0,0,0.0,0,0,0.0,0,0,0.994659,1,1,0.996434,1,1,0.0,0,0,0.996434,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.001744,0,0,0.0,0,0,0.0,0,0,1
73,0.0,0,0,0.0,0,0,0.0,0,0,0.994659,1,1,0.996434,1,1,0.0,0,0,0.996434,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.001744,0,0,0.0,0,0,0.0,0,0,1
74,0.0,0,0,0.0,0,0,0.0,0,0,0.994659,1,1,0.996434,1,1,0.0,0,0,0.996434,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.001744,0,0,0.0,0,0,0.0,0,0,1
75,0.0,0,0,0.0,0,0,0.0,0,0,0.994659,1,1,0.996434,1,1,0.0,0,0,0.996434,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.001744,0,0,0.0,0,0,0.0,0,0,1
76,0.0,0,0,0.0,0,0,0.0,0,0,0.994659,1,1,0.996434,1,1,0.0,0,0,0.996434,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.001744,0,0,0.0,0,0,0.0,0,0,1
77,0.0,0,0,0.0,0,0,0.0,0,0,0.994659,1,1,0.996434,1,1,0.0,0,0,0.996434,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.001744,0,0,0.0,0,0,0.0,0,0,1
78,0.0,0,0,0.0,0,0,0.0,0,0,0.994659,1,1,0.996434,1,1,0.0,0,0,0.996434,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.001744,0,0,0.0,0,0,0.0,0,0,1
79,0.0,0,0,0.0,0,0,0.0,0,0,0.994659,1,1,0.996434,1,1,0.0,0,0,0.996434,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.001744,0,0,0.0,0,0,0.0,0,0,1
80,0.0,0,0,0.0,0,0,0.0,0,0,0.994659,1,1,0.996434,1,1,0.0,0,0,0.996434,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.001744,0,0,0.0,0,0,0.0,0,0,1
81,0.0,0,0,0.0,0,0,0.0,0,0,0.994659,1,1,0.996434,1,1,0.0,0,0,0.996434,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.001744,0,0,0.0,0,0,0.0,0,0,1
82,0.0,0,0,0.0,0,0,0.333333,0,0,0.995208,1,1,0.996829,1,1,5e-06,0,0,0.996829,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.000426,0,0,0.001461,0,0,0.0,0,0,0.000283,0,0,1
83,0.0001,0,0,0.000111,0,0,1.0,1,1,0.999967,1,1,1.0,1,1,0.002045,0,0,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1e-06,0,0,2e-06,0,0,1.0,1,1,0.003137,0,0,0.00155,0,0,1.6e-05,0,0,0.00191,0,0,1
84,0.526992,1,1,0.525168,1,1,0.333333,0,0,0.709858,1,1,0.63727,1,1,0.907905,1,1,0.63727,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.160904,0,0,0.117832,0,0,0.333333,0,0,0.554425,1,1,0.458706,0,0,0.373313,0,0,0.45776,0,0,1
85,0.49281,0,0,0.512562,1,1,0.333333,0,0,0.704133,1,1,0.634072,1,1,0.898773,1,1,0.634072,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.546237,1,1,0.645487,1,1,0.333333,0,0,0.554779,1,1,0.462612,0,0,0.371547,0,0,0.461673,0,0,1
86,0.000147,0,0,0.000158,0,0,1.0,1,1,0.994842,1,1,0.996512,1,1,0.000412,0,0,0.996512,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.000368,0,0,0.000386,0,0,1.0,1,1,0.020083,0,0,0.005697,0,0,0.000664,0,0,0.01301,0,0,1
87,0.0,0,0,0.0,0,0,0.333333,0,0,0.994806,1,1,0.996539,1,1,1e-06,0,0,0.996539,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.333333,0,0,0.000853,0,0,0.001702,0,0,1e-06,0,0,0.000417,0,0,1
88,0.0,0,0,0.0,0,0,0.0,0,0,0.994659,1,1,0.996434,1,1,0.0,0,0,0.996434,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.001744,0,0,0.0,0,0,0.0,0,0,1
89,0.0,0,0,0.0,0,0,0.0,0,0,0.994659,1,1,0.996434,1,1,0.0,0,0,0.996434,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.001744,0,0,0.0,0,0,0.0,0,0,1
90,0.0,0,0,0.0,0,0,0.0,0,0,0.994806,1,1,0.996539,1,1,1e-06,0,0,0.996539,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.000157,0,0,0.00166,0,0,0.0,0,0,8.4e-05,0,0,1
91,2.3e-05,0,0,2.8e-05,0,0,1.0,1,1,0.994471,1,1,0.99621,1,1,0.000677,0,0,0.99621,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,0.001331,0,0,0.000862,0,0,2e-06,0,0,0.000884,0,0,0
92,0.193357,0,0,0.210926,0,0,0.333333,0,0,0.69399,1,1,0.637901,1,1,0.831575,1,1,0.637901,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.014172,0,0,0.013544,0,0,0.333333,0,0,0.565394,1,1,0.454808,0,0,0.396271,0,0,0.453856,0,0,1
93,0.453671,0,0,0.607058,1,1,0.333333,0,0,0.506853,1,1,0.43851,0,0,0.986824,1,1,0.43851,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,1.0,1,1,0.333333,0,0,1.0,1,1,1.0,1,1,1.0,1,1,1.0,1,1,1
94,0.247479,0,0,0.264625,0,0,0.333333,0,0,0.845237,1,1,0.796899,1,1,0.618241,1,1,0.796899,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.68839,1,1,0.675328,1,1,0.333333,0,0,0.82488,1,1,0.546047,1,1,0.938575,1,1,0.545254,1,1,1
95,1.3e-05,0,0,1.5e-05,0,0,1.0,1,1,0.994923,1,1,0.996619,1,1,4.2e-05,0,0,0.996619,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,7e-05,0,0,7.2e-05,0,0,1.0,1,1,0.009748,0,0,0.001653,0,0,0.000159,0,0,0.005919,0,0,1
96,0.0,0,0,0.0,0,0,0.0,0,0,0.994659,1,1,0.996434,1,1,0.0,0,0,0.996434,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.001744,0,0,0.0,0,0,0.0,0,0,1
97,0.0,0,0,0.0,0,0,0.0,0,0,0.994659,1,1,0.996434,1,1,0.0,0,0,0.996434,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.001744,0,0,0.0,0,0,0.0,0,0,1
98,0.0,0,0,0.0,0,0,0.0,0,0,0.994659,1,1,0.996434,1,1,0.0,0,0,0.996434,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.001744,0,0,0.0,0,0,0.0,0,0,1
99,0.0,0,0,0.0,0,0,0.0,0,0,0.995126,1,1,0.99677,1,1,5e-06,0,0,0.99677,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.000279,0,0,0.001562,0,0,0.0,0,0,0.000182,0,0,1
100,8.9e-05,0,0,0.000101,0,0,1.0,1,1,1.0,1,1,0.999909,1,1,0.002937,0,0,0.999909,1,1,2.3e-05,0,0,2.1e-05,0,0,1.0,1,1,0.0396,0,0,0.014115,0,0,0.001695,0,0,0.049422,0,0,3e-06,0,0,4e-06,0,0,1.0,1,1,0.005592,0,0,0.002328,0,0,5.2e-05,0,0,0.003401,0,0,1
101,0.514227,1,1,0.503093,1,1,0.333333,0,0,0.741753,1,1,0.677375,1,1,0.834806,1,1,0.677375,1,1,0.018524,0,0,0.012866,0,0,1.0,1,1,0.994982,1,1,0.972485,1,1,0.99409,1,1,1.0,1,1,0.098895,0,0,0.077323,0,0,0.333333,0,0,0.453936,0,0,0.355031,0,0,0.260507,0,0,0.353904,0,0,1
102,0.547022,1,1,0.562926,1,1,0.333333,0,0,0.735755,1,1,0.674018,1,1,0.825504,1,1,0.674018,1,1,0.856155,1,1,0.984366,1,1,0.666667,1,1,0.999406,1,1,0.994924,1,1,0.999642,1,1,0.972058,1,1,0.423256,0,0,0.502043,1,1,0.333333,0,0,0.454252,0,0,0.357854,0,0,0.259634,0,0,0.356732,0,0,1
103,0.000203,0,0,0.000221,0,0,1.0,1,1,0.994617,1,1,0.996321,1,1,0.000634,0,0,0.996321,1,1,0.003821,0,0,0.002839,0,0,1.0,1,1,0.102025,0,0,0.037672,0,0,0.011242,0,0,0.134673,0,0,0.000291,0,0,0.000306,0,0,1.0,1,1,0.017872,0,0,0.005307,0,0,0.000526,0,0,0.011555,0,0,1
104,0.0,0,0,0.0,0,0,0.333333,0,0,0.994806,1,1,0.996539,1,1,1e-06,0,0,0.996539,1,1,1e-06,0,0,2e-06,0,0,1.0,1,1,0.004116,0,0,0.001118,0,0,1.8e-05,0,0,0.003711,0,0,0.0,0,0,0.0,0,0,0.333333,0,0,0.000752,0,0,0.001719,0,0,1e-06,0,0,0.000368,0,0,1
105,0.0,0,0,0.0,0,0,0.0,0,0,0.994659,1,1,0.996434,1,1,0.0,0,0,0.996434,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.001744,0,0,0.0,0,0,0.0,0,0,1
106,0.0,0,0,0.0,0,0,0.0,0,0,0.994659,1,1,0.996434,1,1,0.0,0,0,0.996434,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.001744,0,0,0.0,0,0,0.0,0,0,1
107,0.0,0,0,0.0,0,0,0.0,0,0,0.994659,1,1,0.996434,1,1,0.0,0,0,0.996434,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.001744,0,0,0.0,0,0,0.0,0,0,1
108,0.0,0,0,0.0,0,0,0.0,0,0,0.994659,1,1,0.996434,1,1,0.0,0,0,0.996434,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.001744,0,0,0.0,0,0,0.0,0,0,1
109,0.0,0,0,0.0,0,0,0.0,0,0,0.994659,1,1,0.996434,1,1,0.0,0,0,0.996434,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.001744,0,0,0.0,0,0,0.0,0,0,1
110,0.0,0,0,0.0,0,0,0.0,0,0,0.994659,1,1,0.996434,1,1,0.0,0,0,0.996434,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.001744,0,0,0.0,0,0,0.0,0,0,1
111,0.0,0,0,0.0,0,0,0.0,0,0,0.994659,1,1,0.996434,1,1,0.0,0,0,0.996434,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.001744,0,0,0.0,0,0,0.0,0,0,1
112,0.0,0,0,0.0,0,0,0.0,0,0,0.994659,1,1,0.996434,1,1,0.0,0,0,0.996434,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.001744,0,0,0.0,0,0,0.0,0,0,1
113,0.0,0,0,0.0,0,0,0.0,0,0,0.994659,1,1,0.996434,1,1,0.0,0,0,0.996434,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.001744,0,0,0.0,0,0,0.0,0,0,1
114,0.0,0,0,0.0,0,0,0.0,0,0,0.994659,1,1,0.996434,1,1,0.0,0,0,0.996434,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.001744,0,0,0.0,0,0,0.0,0,0,1
115,0.0,0,0,0.0,0,0,0.0,0,0,0.995126,1,1,0.99677,1,1,5e-06,0,0,0.99677,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.000253,0,0,0.001577,0,0,0.0,0,0,0.000167,0,0,1
116,6.8e-05,0,0,7.6e-05,0,0,1.0,1,1,0.999064,1,1,0.999352,1,1,0.002017,0,0,0.999352,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,3e-06,0,0,4e-06,0,0,1.0,1,1,0.00581,0,0,0.002501,0,0,5.6e-05,0,0,0.003545,0,0,1
117,0.51382,1,1,0.510725,1,1,0.333333,0,0,0.712703,1,1,0.639007,1,1,0.911658,1,1,0.639007,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.092087,0,0,0.072829,0,0,0.333333,0,0,0.441738,0,0,0.342172,0,0,0.248252,0,0,0.341023,0,0,1
118,0.505442,1,1,0.563772,1,1,0.333333,0,0,0.705305,1,1,0.634765,1,1,0.900435,1,1,0.634765,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.410364,0,0,0.486163,0,0,0.333333,0,0,0.442048,0,0,0.344781,0,0,0.247505,0,0,0.343637,0,0,1
119,0.000212,0,0,0.000245,0,0,1.0,1,1,0.992565,1,1,0.994835,1,1,0.000676,0,0,0.994835,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.000281,0,0,0.000295,0,0,1.0,1,1,0.017562,0,0,0.005252,0,0,0.000508,0,0,0.011351,0,0,1
120,0.0,0,0,0.0,0,0,0.333333,0,0,0.994745,1,1,0.996495,1,1,1e-06,0,0,0.996495,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.333333,0,0,0.000737,0,0,0.00172,0,0,1e-06,0,0,0.000361,0,0,1
121,0.0,0,0,0.0,0,0,0.0,0,0,0.994659,1,1,0.996434,1,1,0.0,0,0,0.996434,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.001744,0,0,0.0,0,0,0.0,0,0,1
122,0.0,0,0,0.0,0,0,0.0,0,0,0.994659,1,1,0.996434,1,1,0.0,0,0,0.996434,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.001744,0,0,0.0,0,0,0.0,0,0,1
123,0.0,0,0,0.0,0,0,0.0,0,0,0.994659,1,1,0.996434,1,1,0.0,0,0,0.996434,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.001744,0,0,0.0,0,0,0.0,0,0,1
124,0.0,0,0,0.0,0,0,0.0,0,0,0.994659,1,1,0.996434,1,1,0.0,0,0,0.996434,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.001744,0,0,0.0,0,0,0.0,0,0,1
