segment_idx,m1_speed_psd_peak_baseband,m1_speed_psd_peak_original_bits,m1_speed_psd_peak_psk_recovered,m1_speed_psd_mean_energy_baseband,m1_speed_psd_mean_energy_original_bits,m1_speed_psd_mean_energy_psk_recovered,m1_speed_psd_peak_freq_baseband,m1_speed_psd_peak_freq_original_bits,m1_speed_psd_peak_freq_psk_recovered,m1_speed_rms_baseband,m1_speed_rms_original_bits,m1_speed_rms_psk_recovered,m1_speed_mean_baseband,m1_speed_mean_original_bits,m1_speed_mean_psk_recovered,m1_speed_variance_baseband,m1_speed_variance_original_bits,m1_speed_variance_psk_recovered,m1_speed_fft_peak_baseband,m1_speed_fft_peak_original_bits,m1_speed_fft_peak_psk_recovered,m2_speed_psd_peak_baseband,m2_speed_psd_peak_original_bits,m2_speed_psd_peak_psk_recovered,m2_speed_psd_mean_energy_baseband,m2_speed_psd_mean_energy_original_bits,m2_speed_psd_mean_energy_psk_recovered,m2_speed_psd_peak_freq_baseband,m2_speed_psd_peak_freq_original_bits,m2_speed_psd_peak_freq_psk_recovered,m2_speed_rms_baseband,m2_speed_rms_original_bits,m2_speed_rms_psk_recovered,m2_speed_mean_baseband,m2_speed_mean_original_bits,m2_speed_mean_psk_recovered,m2_speed_variance_baseband,m2_speed_variance_original_bits,m2_speed_variance_psk_recovered,m2_speed_fft_peak_baseband,m2_speed_fft_peak_original_bits,m2_speed_fft_peak_psk_recovered,m3_speed_psd_peak_baseband,m3_speed_psd_peak_original_bits,m3_speed_psd_peak_psk_recovered,m3_speed_psd_mean_energy_baseband,m3_speed_psd_mean_energy_original_bits,m3_speed_psd_mean_energy_psk_recovered,m3_speed_psd_peak_freq_baseband,m3_speed_psd_peak_freq_original_bits,m3_speed_psd_peak_freq_psk_recovered,m3_speed_rms_baseband,m3_speed_rms_original_bits,m3_speed_rms_psk_recovered,m3_speed_mean_baseband,m3_speed_mean_original_bits,m3_speed_mean_psk_recovered,m3_speed_variance_baseband,m3_speed_variance_original_bits,m3_speed_variance_psk_recovered,m3_speed_fft_peak_baseband,m3_speed_fft_peak_original_bits,m3_speed_fft_peak_psk_recovered,m4_speed_psd_peak_baseband,m4_speed_psd_peak_original_bits,m4_speed_psd_peak_psk_recovered,m4_speed_psd_mean_energy_baseband,m4_speed_psd_mean_energy_original_bits,m4_speed_psd_mean_energy_psk_recovered,m4_speed_psd_peak_freq_baseband,m4_speed_psd_peak_freq_original_bits,m4_speed_psd_peak_freq_psk_recovered,m4_speed_rms_baseband,m4_speed_rms_original_bits,m4_speed_rms_psk_recovered,m4_speed_mean_baseband,m4_speed_mean_original_bits,m4_speed_mean_psk_recovered,m4_speed_variance_baseband,m4_speed_variance_original_bits,m4_speed_variance_psk_recovered,m4_speed_fft_peak_baseband,m4_speed_fft_peak_original_bits,m4_speed_fft_peak_psk_recovered,current_pos_x_psd_peak_baseband,current_pos_x_psd_peak_original_bits,current_pos_x_psd_peak_psk_recovered,current_pos_x_psd_mean_energy_baseband,current_pos_x_psd_mean_energy_original_bits,current_pos_x_psd_mean_energy_psk_recovered,current_pos_x_psd_peak_freq_baseband,current_pos_x_psd_peak_freq_original_bits,current_pos_x_psd_peak_freq_psk_recovered,current_pos_x_rms_baseband,current_pos_x_rms_original_bits,current_pos_x_rms_psk_recovered,current_pos_x_mean_baseband,current_pos_x_mean_original_bits,current_pos_x_mean_psk_recovered,current_pos_x_variance_baseband,current_pos_x_variance_original_bits,current_pos_x_variance_psk_recovered,current_pos_x_fft_peak_baseband,current_pos_x_fft_peak_original_bits,current_pos_x_fft_peak_psk_recovered,current_pos_y_psd_peak_baseband,current_pos_y_psd_peak_original_bits,current_pos_y_psd_peak_psk_recovered,current_pos_y_psd_mean_energy_baseband,current_pos_y_psd_mean_energy_original_bits,current_pos_y_psd_mean_energy_psk_recovered,current_pos_y_psd_peak_freq_baseband,current_pos_y_psd_peak_freq_original_bits,current_pos_y_psd_peak_freq_psk_recovered,current_pos_y_rms_baseband,current_pos_y_rms_original_bits,current_pos_y_rms_psk_recovered,current_pos_y_mean_baseband,current_pos_y_mean_original_bits,current_pos_y_mean_psk_recovered,current_pos_y_variance_baseband,current_pos_y_variance_original_bits,current_pos_y_variance_psk_recovered,current_pos_y_fft_peak_baseband,current_pos_y_fft_peak_original_bits,current_pos_y_fft_peak_psk_recovered,target_pos_x_psd_peak_baseband,target_pos_x_psd_peak_original_bits,target_pos_x_psd_peak_psk_recovered,target_pos_x_psd_mean_energy_baseband,target_pos_x_psd_mean_energy_original_bits,target_pos_x_psd_mean_energy_psk_recovered,target_pos_x_psd_peak_freq_baseband,target_pos_x_psd_peak_freq_original_bits,target_pos_x_psd_peak_freq_psk_recovered,target_pos_x_rms_baseband,target_pos_x_rms_original_bits,target_pos_x_rms_psk_recovered,target_pos_x_mean_baseband,target_pos_x_mean_original_bits,target_pos_x_mean_psk_recovered,target_pos_x_variance_baseband,target_pos_x_variance_original_bits,target_pos_x_variance_psk_recovered,target_pos_x_fft_peak_baseband,target_pos_x_fft_peak_original_bits,target_pos_x_fft_peak_psk_recovered,target_pos_y_psd_peak_baseband,target_pos_y_psd_peak_original_bits,target_pos_y_psd_peak_psk_recovered,target_pos_y_psd_mean_energy_baseband,target_pos_y_psd_mean_energy_original_bits,target_pos_y_psd_mean_energy_psk_recovered,target_pos_y_psd_peak_freq_baseband,target_pos_y_psd_peak_freq_original_bits,target_pos_y_psd_peak_freq_psk_recovered,target_pos_y_rms_baseband,target_pos_y_rms_original_bits,target_pos_y_rms_psk_recovered,target_pos_y_mean_baseband,target_pos_y_mean_original_bits,target_pos_y_mean_psk_recovered,target_pos_y_variance_baseband,target_pos_y_variance_original_bits,target_pos_y_variance_psk_recovered,target_pos_y_fft_peak_baseband,target_pos_y_fft_peak_original_bits,target_pos_y_fft_peak_psk_recovered,current_task_duration_psd_peak_baseband,current_task_duration_psd_peak_original_bits,current_task_duration_psd_peak_psk_recovered,current_task_duration_psd_mean_energy_baseband,current_task_duration_psd_mean_energy_original_bits,current_task_duration_psd_mean_energy_psk_recovered,current_task_duration_psd_peak_freq_baseband,current_task_duration_psd_peak_freq_original_bits,current_task_duration_psd_peak_freq_psk_recovered,current_task_duration_rms_baseband,current_task_duration_rms_original_bits,current_task_duration_rms_psk_recovered,current_task_duration_mean_baseband,current_task_duration_mean_original_bits,current_task_duration_mean_psk_recovered,current_task_duration_variance_baseband,current_task_duration_variance_original_bits,current_task_duration_variance_psk_recovered,current_task_duration_fft_peak_baseband,current_task_duration_fft_peak_original_bits,current_task_duration_fft_peak_psk_recovered,current_state_binary
10,0.0,0,0,0.0,0,0,0.0,0,0,0.929852,1,1,0.954595,1,1,0.0,0,0,0.954595,1,1,0.205537,0,0,0.212622,0,0,0.333333,0,0,0.478139,0,0,0.588864,1,1,0.257728,0,0,0.588864,1,1,0.718566,1,1,0.687026,1,1,0.666667,1,1,0.980218,1,1,0.94307,1,1,0.858395,1,1,0.94307,1,1,0.453531,0,0,0.500923,1,1,0.666667,1,1,0.977222,1,1,0.998222,1,1,0.439267,0,0,0.998222,1,1,0.281246,0,0,0.224875,0,0,0.333333,0,0,0.541039,1,1,0.334413,0,0,0.842753,1,1,0.333854,0,0,0.672282,1,1,0.62904,1,1,0.333333,0,0,0.705507,1,1,0.54145,1,1,0.735116,1,1,0.541447,1,1,0.007294,0,0,0.012057,0,0,0.0,0,0,0.472373,0,0,0.238676,0,0,0.691952,1,1,0.237857,0,0,0.593404,1,1,0.604068,1,1,0.333333,0,0,0.71781,1,1,0.53548,1,1,0.731527,1,1,0.535476,1,1,1e-06,0,0,1e-06,0,0,0.333333,0,0,0.01507,0,0,0.120345,0,0,1.4e-05,0,0,0.045045,0,0,1
11,0.0,0,0,0.0,0,0,0.0,0,0,0.929852,1,1,0.954595,1,1,0.0,0,0,0.954595,1,1,0.205525,0,0,0.213297,0,0,0.333333,0,0,0.474959,0,0,0.586468,1,1,0.254881,0,0,0.586468,1,1,0.211666,0,0,0.2869,0,0,0.666667,1,1,0.771073,1,1,0.894337,1,1,0.203813,0,0,0.894337,1,1,0.09343,0,0,0.132896,0,0,0.333333,0,0,0.881286,1,1,0.927813,1,1,0.343034,0,0,0.927813,1,1,0.393474,0,0,0.342965,0,0,0.333333,0,0,0.890153,1,1,0.830449,1,1,0.478744,0,0,0.830307,1,1,0.029792,0,0,0.034039,0,0,0.333333,0,0,0.16834,0,0,0.136656,0,0,0.035019,0,0,0.13665,0,0,0.549784,1,1,0.520497,1,1,0.333333,0,0,0.849497,1,1,0.733439,1,1,0.765888,1,1,0.733152,1,1,0.014437,0,0,0.014243,0,0,0.333333,0,0,0.147002,0,0,0.120727,0,0,0.023811,0,0,0.120721,0,0,3.1e-05,0,0,2.3e-05,0,0,0.333333,0,0,0.012224,0,0,0.102669,0,0,8.7e-05,0,0,0.025857,0,0,1
12,0.0,0,0,0.0,0,0,0.0,0,0,0.929852,1,1,0.954595,1,1,0.0,0,0,0.954595,1,1,2.4e-05,0,0,3.3e-05,0,0,1.0,1,1,0.59287,1,1,0.776461,1,1,8.1e-05,0,0,0.776461,1,1,0.001681,0,0,0.001593,0,0,1.0,1,1,0.713553,1,1,0.89101,1,1,0.005274,0,0,0.89101,1,1,0.000378,0,0,0.000321,0,0,1.0,1,1,0.791477,1,1,0.892192,1,1,0.001222,0,0,0.892192,1,1,3e-06,0,0,3e-06,0,0,1.0,1,1,0.999362,1,1,0.999368,1,1,5e-06,0,0,0.999368,1,1,1e-06,0,0,1e-06,0,0,1.0,1,1,0.178421,0,0,0.179971,0,0,1e-06,0,0,0.179965,0,0,7.1e-05,0,0,8.2e-05,0,0,1.0,1,1,0.997674,1,1,0.997887,1,1,0.000216,0,0,0.997884,1,1,1e-05,0,0,1.2e-05,0,0,1.0,1,1,0.187991,0,0,0.195636,0,0,1.4e-05,0,0,0.195631,0,0,0.0,0,0,0.0,0,0,1.0,1,1,0.000458,0,0,0.078673,0,0,0.0,0,0,0.000552,0,0,1
13,0.0,0,0,0.0,0,0,0.0,0,0,0.929852,1,1,0.954595,1,1,0.0,0,0,0.954595,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.592038,1,1,0.775696,1,1,0.0,0,0,0.775696,1,1,1e-06,0,0,1e-06,0,0,1.0,1,1,0.718871,1,1,0.897106,1,1,9e-06,0,0,0.897106,1,1,0.0,0,0,0.0,0,0,1.0,1,1,0.789621,1,1,0.890824,1,1,3e-06,0,0,0.890824,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.999023,1,1,0.99903,1,1,0.0,0,0,0.999029,1,1,0.0,0,0,0.0,0,0,0.333333,0,0,0.178617,0,0,0.180169,0,0,0.0,0,0,0.180164,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.996682,1,1,0.996921,1,1,1e-06,0,0,0.996918,1,1,0.0,0,0,0.0,0,0,0.333333,0,0,0.188249,0,0,0.195918,0,0,0.0,0,0,0.195913,0,0,0.0,0,0,0.0,0,0,1.0,1,1,2.3e-05,0,0,0.078833,0,0,0.0,0,0,2.1e-05,0,0,1
14,0.0,0,0,0.0,0,0,0.0,0,0,0.929852,1,1,0.954595,1,1,0.0,0,0,0.954595,1,1,0.0,0,0,0.0,0,0,0.333333,0,0,0.591712,1,1,0.775389,1,1,1e-06,0,0,0.775389,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.719205,1,1,0.897409,1,1,0.0,0,0,0.897409,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.789526,1,1,0.890748,1,1,0.0,0,0,0.890748,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.999166,1,1,0.999172,1,1,0.0,0,0,0.999172,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.178621,0,0,0.180172,0,0,0.0,0,0,0.180167,0,0,0.0,0,0,0.0,0,0,0.333333,0,0,0.996917,1,1,0.997156,1,1,5e-06,0,0,0.997153,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.188243,0,0,0.195913,0,0,0.0,0,0,0.195907,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1e-06,0,0,0.078851,0,0,0.0,0,0,1e-06,0,0,1
15,0.0,0,0,0.0,0,0,0.0,0,0,0.929852,1,1,0.954595,1,1,0.0,0,0,0.954595,1,1,3.7e-05,0,0,4.7e-05,0,0,1.0,1,1,0.590135,1,1,0.773687,1,1,0.000823,0,0,0.773687,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.719205,1,1,0.897409,1,1,0.0,0,0,0.897409,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.789526,1,1,0.890748,1,1,0.0,0,0,0.890748,1,1,4e-06,0,0,4e-06,0,0,1.0,1,1,1.0,1,1,1.0,1,1,5.7e-05,0,0,1.0,1,1,0.0,0,0,1e-06,0,0,1.0,1,1,0.1788,0,0,0.180348,0,0,6e-06,0,0,0.180343,0,0,0.000108,0,0,0.00012,0,0,1.0,1,1,1.0,1,1,1.0,1,1,0.001964,0,0,1.0,1,1,0.0,0,0,0.0,0,0,1.0,1,1,0.188432,0,0,0.196104,0,0,6e-06,0,0,0.196099,0,0,0.0,0,0,0.0,0,0,1.0,1,1,1.3e-05,0,0,0.078851,0,0,0.0,0,0,1.5e-05,0,0,1
16,0.0,0,0,0.0,0,0,0.0,0,0,0.929852,1,1,0.954595,1,1,0.0,0,0,0.954595,1,1,0.228788,0,0,0.25705,0,0,0.333333,0,0,0.845593,1,1,0.960068,1,1,0.260101,0,0,0.960068,1,1,0.0,0,0,1e-06,0,0,1.0,1,1,0.720049,1,1,0.898145,1,1,9.2e-05,0,0,0.898145,1,1,2e-06,0,0,2e-06,0,0,1.0,1,1,0.789904,1,1,0.891044,1,1,9.3e-05,0,0,0.891044,1,1,0.502769,1,1,0.377495,0,0,0.333333,0,0,0.766346,1,1,0.621566,1,1,0.936085,1,1,0.621248,1,1,0.001737,0,0,0.002483,0,0,0.333333,0,0,0.152234,0,0,0.132018,0,0,0.021206,0,0,0.132012,0,0,0.559413,1,1,0.530644,1,1,0.333333,0,0,0.722834,1,1,0.531421,1,1,1.0,1,1,0.530917,1,1,0.001595,0,0,0.002265,0,0,0.333333,0,0,0.160443,0,0,0.143547,0,0,0.019619,0,0,0.143541,0,0,0.0,0,0,0.0,0,0,0.333333,0,0,0.000667,0,0,0.079648,0,0,0.0,0,0,0.000864,0,0,0
17,0.0,0,0,0.0,0,0,0.333333,0,0,0.929885,1,1,0.954618,1,1,3e-06,0,0,0.954618,1,1,0.307768,0,0,0.325648,0,0,0.333333,0,0,0.745468,1,1,0.745123,1,1,0.718154,1,1,0.745123,1,1,0.001094,0,0,0.000998,0,0,1.0,1,1,0.675313,1,1,0.833618,1,1,0.093187,0,0,0.833618,1,1,0.002068,0,0,0.001727,0,0,1.0,1,1,0.788057,1,1,0.877961,1,1,0.100128,0,0,0.877961,1,1,0.262677,0,0,0.265118,0,0,0.333333,0,0,0.537061,1,1,0.360691,0,0,0.737955,1,1,0.360154,0,0,0.025479,0,0,0.025478,0,0,0.333333,0,0,0.097766,0,0,0.059492,0,0,0.021326,0,0,0.059486,0,0,0.009366,0,0,0.011724,0,0,0.0,0,0,0.391266,0,0,0.168136,0,0,0.519761,1,1,0.167241,0,0,0.023398,0,0,0.023349,0,0,0.333333,0,0,0.097057,0,0,0.058535,0,0,0.018272,0,0,0.058528,0,0,0.0,0,0,0.0,0,0,0.333333,0,0,0.001633,0,0,0.081819,0,0,2e-06,0,0,0.003221,0,0,0
18,0.000114,0,0,0.00013,0,0,1.0,1,1,0.92988,1,1,0.954418,1,1,0.001603,0,0,0.954418,1,1,0.488934,0,0,0.545973,1,1,0.333333,0,0,0.789547,1,1,0.778614,1,1,0.779907,1,1,0.778614,1,1,0.246321,0,0,0.27477,0,0,0.666667,1,1,0.756074,1,1,0.853315,1,1,0.308925,0,0,0.853315,1,1,0.20324,0,0,0.25107,0,0,0.666667,1,1,0.708627,1,1,0.784756,1,1,0.321851,0,0,0.784756,1,1,0.935511,1,1,0.728482,1,1,0.333333,0,0,0.591073,1,1,0.422632,0,0,0.79577,1,1,0.422147,0,0,0.019361,0,0,0.027583,0,0,0.333333,0,0,0.385345,0,0,0.183603,0,0,0.404617,0,0,0.183598,0,0,0.935007,1,1,0.931162,1,1,0.333333,0,0,0.426937,0,0,0.202266,0,0,0.588696,1,1,0.201409,0,0,0.009074,0,0,0.014348,0,0,0.333333,0,0,0.361802,0,0,0.153134,0,0,0.319027,0,0,0.153128,0,0,1e-06,0,0,1e-06,0,0,0.333333,0,0,0.005616,0,0,0.091574,0,0,1.3e-05,0,0,0.013811,0,0,0
19,0.272447,0,0,0.401886,0,0,0.666667,1,1,0.950637,1,1,0.9548,1,1,0.123843,0,0,0.9548,1,1,0.22657,0,0,0.235331,0,0,0.333333,0,0,0.857673,1,1,0.93621,1,1,0.424776,0,0,0.93621,1,1,0.437605,0,0,0.427431,0,0,0.666667,1,1,0.915169,1,1,0.96003,1,1,0.506906,1,1,0.96003,1,1,0.291608,0,0,0.268993,0,0,0.333333,0,0,0.939249,1,1,0.942159,1,1,0.660238,1,1,0.942159,1,1,0.452232,0,0,0.388646,0,0,0.333333,0,0,0.38777,0,0,0.19944,0,0,0.515404,1,1,0.198768,0,0,0.720543,1,1,0.685668,1,1,0.333333,0,0,0.714449,1,1,0.546183,1,1,0.761902,1,1,0.54618,1,1,0.033615,0,0,0.038699,0,0,0.0,0,0,0.221633,0,0,0.069971,0,0,0.184283,0,0,0.068971,0,0,0.58765,1,1,0.620258,1,1,0.333333,0,0,0.70865,1,1,0.508438,1,1,0.769479,1,1,0.508435,1,1,1e-06,0,0,1e-06,0,0,0.333333,0,0,0.01115,0,0,0.108759,0,0,1.4e-05,0,0,0.032468,0,0,0
20,0.135378,0,0,0.239429,0,0,0.333333,0,0,0.950401,1,1,0.954812,1,1,0.122317,0,0,0.954812,1,1,0.300629,0,0,0.384231,0,0,0.333333,0,0,0.476768,0,0,0.587632,1,1,0.257113,0,0,0.587632,1,1,0.27007,0,0,0.284966,0,0,0.666667,1,1,0.949489,1,1,0.974337,1,1,0.591725,1,1,0.974337,1,1,0.583386,1,1,0.435586,0,0,0.333333,0,0,0.973335,1,1,0.997043,1,1,0.4192,0,0,0.997043,1,1,0.637845,1,1,0.463814,0,0,0.333333,0,0,0.655253,1,1,0.469464,0,0,0.973465,1,1,0.469019,0,0,0.558613,1,1,0.523778,1,1,0.333333,0,0,0.610689,1,1,0.433022,0,0,0.661653,1,1,0.433018,0,0,0.327766,0,0,0.320983,0,0,0.333333,0,0,0.597923,1,1,0.371234,0,0,0.914906,1,1,0.370558,0,0,0.771493,1,1,0.736592,1,1,0.333333,0,0,0.618273,1,1,0.424516,0,0,0.630385,1,1,0.424512,0,0,1e-06,0,0,1e-06,0,0,0.333333,0,0,0.014961,0,0,0.117789,0,0,3.8e-05,0,0,0.042271,0,0,1
21,5.5e-05,0,0,6.1e-05,0,0,1.0,1,1,0.929554,1,1,0.954365,1,1,7.4e-05,0,0,0.954365,1,1,0.059569,0,0,0.079442,0,0,0.333333,0,0,0.716654,1,1,0.77556,1,1,0.482946,0,0,0.77556,1,1,0.389346,0,0,0.447633,0,0,0.666667,1,1,0.837958,1,1,0.934405,1,1,0.299064,0,0,0.934405,1,1,0.032979,0,0,0.047835,0,0,0.666667,1,1,0.746036,1,1,0.848752,1,1,0.055772,0,0,0.848752,1,1,0.030234,0,0,0.037564,0,0,0.0,0,0,0.928495,1,1,0.912688,1,1,0.135982,0,0,0.912615,1,1,0.019212,0,0,0.017901,0,0,0.333333,0,0,0.15683,0,0,0.142903,0,0,0.015871,0,0,0.142897,0,0,0.148113,0,0,0.181292,0,0,0.333333,0,0,0.845283,1,1,0.729959,1,1,0.757376,1,1,0.729669,1,1,0.018578,0,0,0.017218,0,0,0.333333,0,0,0.165575,0,0,0.154494,0,0,0.015709,0,0,0.154488,0,0,3e-05,0,0,2.3e-05,0,0,0.333333,0,0,0.011358,0,0,0.098801,0,0,8.7e-05,0,0,0.021657,0,0,0
22,0.0,0,0,0.0,0,0,0.0,0,0,0.929852,1,1,0.954595,1,1,0.0,0,0,0.954595,1,1,0.360048,0,0,0.392523,0,0,0.333333,0,0,0.842926,1,1,0.955699,1,1,0.268065,0,0,0.955699,1,1,0.0003,0,0,0.000289,0,0,1.0,1,1,0.722922,1,1,0.900248,1,1,0.002021,0,0,0.900248,1,1,0.081483,0,0,0.085743,0,0,0.666667,1,1,0.840612,1,1,0.926211,1,1,0.054483,0,0,0.926211,1,1,0.626407,1,1,0.516343,1,1,0.333333,0,0,0.662224,1,1,0.473153,0,0,1.0,1,1,0.472711,0,0,0.024609,0,0,0.023362,0,0,0.333333,0,0,0.135483,0,0,0.105354,0,0,0.02612,0,0,0.105348,0,0,0.402039,0,0,0.424947,0,0,0.333333,0,0,0.597803,1,1,0.36665,0,0,0.928343,1,1,0.365969,0,0,0.025495,0,0,0.024775,0,0,0.333333,0,0,0.140675,0,0,0.110773,0,0,0.024708,0,0,0.110767,0,0,0.0,0,0,0.0,0,0,0.333333,0,0,0.000785,0,0,0.07985,0,0,1e-06,0,0,0.001084,0,0,0
23,8e-06,0,0,9e-06,0,0,1.0,1,1,0.930175,1,1,0.954824,1,1,7.4e-05,0,0,0.954824,1,1,0.238776,0,0,0.345885,0,0,0.333333,0,0,0.759958,1,1,0.797341,1,1,0.579002,1,1,0.797341,1,1,0.042235,0,0,0.060155,0,0,0.333333,0,0,0.808894,1,1,0.893564,1,1,0.351642,0,0,0.893564,1,1,0.014944,0,0,0.01792,0,0,0.333333,0,0,0.838068,1,1,0.920945,1,1,0.083021,0,0,0.920945,1,1,0.369843,0,0,0.287265,0,0,0.333333,0,0,0.391022,0,0,0.263996,0,0,0.388359,0,0,0.263378,0,0,0.010422,0,0,0.01403,0,0,0.333333,0,0,0.07337,0,0,0.031008,0,0,0.015568,0,0,0.031002,0,0,0.101058,0,0,0.10274,0,0,0.333333,0,0,0.297562,0,0,0.140166,0,0,0.287286,0,0,0.139242,0,0,0.008356,0,0,0.010255,0,0,0.333333,0,0,0.07183,0,0,0.032358,0,0,0.012245,0,0,0.032351,0,0,0.0,0,0,0.0,0,0,0.333333,0,0,0.002618,0,0,0.08387,0,0,4e-06,0,0,0.005448,0,0,0
24,0.007666,0,0,0.013565,0,0,0.333333,0,0,0.94982,1,1,0.954377,1,1,0.122317,0,0,0.954377,1,1,0.336395,0,0,0.376263,0,0,0.333333,0,0,0.694786,1,1,0.750597,1,1,0.489153,0,0,0.750597,1,1,0.539998,1,1,0.721056,1,1,0.666667,1,1,0.862444,1,1,0.856651,1,1,0.709291,1,1,0.856651,1,1,0.338245,0,0,0.396334,0,0,0.333333,0,0,0.659579,1,1,0.743286,1,1,0.320902,0,0,0.743286,1,1,0.425762,0,0,0.421823,0,0,0.333333,0,0,0.387264,0,0,0.25452,0,0,0.397569,0,0,0.253894,0,0,0.809567,1,1,0.734571,1,1,0.333333,0,0,0.670933,1,1,0.473425,0,0,0.806202,1,1,0.473422,0,0,0.361313,0,0,0.431724,0,0,0.333333,0,0,0.297423,0,0,0.143594,0,0,0.282925,0,0,0.142673,0,0,0.638179,1,1,0.622845,1,1,0.333333,0,0,0.669069,1,1,0.461136,0,0,0.733891,1,1,0.461132,0,0,1e-06,0,0,1e-06,0,0,0.333333,0,0,0.007157,0,0,0.096409,0,0,1.4e-05,0,0,0.019061,0,0,0
25,0.351239,0,0,0.540904,1,1,0.666667,1,1,0.950087,1,1,0.954389,1,1,0.123843,0,0,0.954389,1,1,0.124687,0,0,0.130854,0,0,0.333333,0,0,0.505276,1,1,0.624904,1,1,0.232652,0,0,0.624904,1,1,0.68254,1,1,0.634483,1,1,0.666667,1,1,0.966281,1,1,0.931052,1,1,0.847459,1,1,0.931052,1,1,0.31886,0,0,0.352614,0,0,0.333333,0,0,0.795899,1,1,0.828844,1,1,0.567743,1,1,0.828844,1,1,0.045507,0,0,0.045599,0,0,0.333333,0,0,0.346573,0,0,0.195864,0,0,0.381308,0,0,0.195189,0,0,0.656457,1,1,0.571808,1,1,0.333333,0,0,0.72164,1,1,0.574654,1,1,0.68811,1,1,0.574651,1,1,0.000742,0,0,0.001089,0,0,1.0,1,1,0.303915,0,0,0.146505,0,0,0.295654,0,0,0.145587,0,0,0.917582,1,1,0.878588,1,1,0.333333,0,0,0.701592,1,1,0.526912,1,1,0.688844,1,1,0.526909,1,1,1e-06,0,0,1e-06,0,0,0.333333,0,0,0.012756,0,0,0.113595,0,0,1.4e-05,0,0,0.037718,0,0,1
26,0.000711,0,0,0.00073,0,0,1.0,1,1,0.930359,1,1,0.954772,1,1,0.001603,0,0,0.954772,1,1,0.222048,0,0,0.299213,0,0,0.333333,0,0,0.496433,0,0,0.618257,1,1,0.224831,0,0,0.618257,1,1,0.349688,0,0,0.587812,1,1,0.666667,1,1,0.925274,1,1,0.973687,1,1,0.491096,0,0,0.973687,1,1,0.070624,0,0,0.074389,0,0,0.333333,0,0,0.906252,1,1,0.966441,1,1,0.179844,0,0,0.966441,1,1,0.346667,0,0,0.282131,0,0,0.333333,0,0,0.602763,1,1,0.540553,1,1,0.332639,0,0,0.540167,1,1,0.146034,0,0,0.186737,0,0,0.333333,0,0,0.298637,0,0,0.205985,0,0,0.166539,0,0,0.20598,0,0,0.259536,0,0,0.246434,0,0,0.333333,0,0,0.58087,1,1,0.491027,0,0,0.402717,0,0,0.490479,0,0,0.059214,0,0,0.079986,0,0,0.333333,0,0,0.255924,0,0,0.183524,0,0,0.100458,0,0,0.183518,0,0,2.9e-05,0,0,2e-05,0,0,0.333333,0,0,0.010913,0,0,0.100794,0,0,6.5e-05,0,0,0.023821,0,0,1
27,2e-06,0,0,3e-06,0,0,1.0,1,1,0.929821,1,1,0.954571,1,1,3e-06,0,0,0.954571,1,1,0.188579,0,0,0.304346,0,0,0.333333,0,0,0.768373,1,1,0.900082,1,1,0.187486,0,0,0.900082,1,1,0.001877,0,0,0.001824,0,0,1.0,1,1,0.732778,1,1,0.906038,1,1,0.014489,0,0,0.906038,1,1,8.2e-05,0,0,7.8e-05,0,0,1.0,1,1,0.786552,1,1,0.888125,1,1,0.00178,0,0,0.888125,1,1,0.362539,0,0,0.286583,0,0,0.333333,0,0,0.52503,1,1,0.413043,0,0,0.490315,0,0,0.41255,0,0,0.010462,0,0,0.011175,0,0,0.333333,0,0,0.143474,0,0,0.11836,0,0,0.023909,0,0,0.118354,0,0,0.270987,0,0,0.256693,0,0,0.333333,0,0,0.504739,1,1,0.371959,0,0,0.485875,0,0,0.371284,0,0,0.009772,0,0,0.010355,0,0,0.333333,0,0,0.152754,0,0,0.129899,0,0,0.022648,0,0,0.129893,0,0,0.0,0,0,0.0,0,0,0.333333,0,0,0.001147,0,0,0.079591,0,0,1e-06,0,0,0.00099,0,0,0
