timestamp,i3_pos_switch_baseband,i3_pos_switch_original_bits,i3_pos_switch_fsk_recovered,m2_speed_baseband,m2_speed_original_bits,m2_speed_fsk_recovered,o8_compressor_baseband,o8_compressor_original_bits,o8_compressor_fsk_recovered,o5_valve_baseband,o5_valve_original_bits,o5_valve_fsk_recovered,o6_valve_baseband,o6_valve_original_bits,o6_valve_fsk_recovered,current_state_binary
2023-02-06 14:15:16,0.0,0,1,0.522884,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:15:18,0.0,0,1,0.514882,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:15:20,0.0,0,1,0.509865,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:15:22,0.0,0,0,0.512822,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:15:24,0.0,0,0,0.51764,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:15:26,0.0,0,1,0.518069,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:15:28,0.0,0,0,0.5148,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:15:30,0.0,0,1,0.512877,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:15:32,0.0,0,1,0.514028,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:15:34,0.0,0,1,0.515492,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:15:36,0.0,0,0,0.515492,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:15:38,0.0,0,0,0.514606,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:15:40,0.0,0,0,0.514178,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:15:42,0.0,0,0,0.514522,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:15:44,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:15:46,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:15:48,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:15:50,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:15:52,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:15:54,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:15:56,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:15:58,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:16:00,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:16:02,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:16:04,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:16:06,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:16:08,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:16:10,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:16:12,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:16:14,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:16:16,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:16:18,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:16:20,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:16:22,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:16:24,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:16:26,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:16:28,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:16:30,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:16:32,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:16:34,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:16:36,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:16:38,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:16:40,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:16:42,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:16:44,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:16:46,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:16:48,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:16:50,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:16:52,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:16:54,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:16:56,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:16:58,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:17:00,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:17:02,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:17:04,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:17:06,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:17:08,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:17:10,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:17:12,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:17:14,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:17:16,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:17:18,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:17:20,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:17:22,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:17:24,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:17:26,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:17:28,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:17:30,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:17:32,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:17:34,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:17:36,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:17:38,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:17:40,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:17:42,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:17:44,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:17:46,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:17:48,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:17:50,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:17:52,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:17:54,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:17:56,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:17:58,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:18:00,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:18:02,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:18:04,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:18:06,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:18:08,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:18:10,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:18:12,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:18:14,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:18:16,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:18:18,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:18:20,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:18:22,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:18:24,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:18:26,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:18:28,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:18:30,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:18:32,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:18:34,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:18:36,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:18:38,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:18:40,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:18:42,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:18:44,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:18:46,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:18:48,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:18:50,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:18:52,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:18:54,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:18:56,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:18:58,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:19:00,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:19:02,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:19:04,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:19:06,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:19:08,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:19:10,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:19:12,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:19:14,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:19:16,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:19:18,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:19:20,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:19:22,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:19:24,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:19:26,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:19:28,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:19:30,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:19:32,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:19:34,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:19:36,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:19:38,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:19:40,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:19:42,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:19:44,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:19:46,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:19:48,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:19:50,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:19:52,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:19:54,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:19:56,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:19:58,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:20:00,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:20:02,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:20:04,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:20:06,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:20:08,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:20:10,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:20:12,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:20:14,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:20:16,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:20:18,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:20:20,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:20:22,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:20:24,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:20:26,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:20:28,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:20:30,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:20:32,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:20:34,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:20:36,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:20:38,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:20:40,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:20:42,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:20:44,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:20:46,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:20:48,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:20:50,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:20:52,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:20:54,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:20:56,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:20:58,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:21:00,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:21:02,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:21:04,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:21:06,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:21:08,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:21:10,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:21:12,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:21:14,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:21:16,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:21:18,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:21:20,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:21:22,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:21:24,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:21:26,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:21:28,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:21:30,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:21:32,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:21:34,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:21:36,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:21:38,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:21:40,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:21:42,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:21:44,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:21:46,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:21:48,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:21:50,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:21:52,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:21:54,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:21:56,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:21:58,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:22:00,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:22:02,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:22:04,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:22:06,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:22:08,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:22:10,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:22:12,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:22:14,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:22:16,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:22:18,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:22:20,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:22:22,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:22:24,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:22:26,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:22:28,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:22:30,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:22:32,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:22:34,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:22:36,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:22:38,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:22:40,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:22:42,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:22:44,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:22:46,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:22:48,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:22:50,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:22:52,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:22:54,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:22:56,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
2023-02-06 14:22:58,0.0,0,0,0.514996,1,0,0.158068,0,0,0.0,0,0,0.0,0,0,1.0
2023-02-06 14:23:00,0.0,0,1,0.514996,1,1,0.158068,0,1,0.0,0,1,0.0,0,1,1.0
