segment_idx,segment_start,segment_end,m2_speed_psd_peak_baseband,m2_speed_psd_peak_fm_demodulated,m2_speed_psd_mean_energy_baseband,m2_speed_psd_mean_energy_fm_demodulated,m2_speed_psd_peak_freq_baseband,m2_speed_psd_peak_freq_fm_demodulated,m2_speed_rms_baseband,m2_speed_rms_fm_demodulated,m2_speed_mean_baseband,m2_speed_mean_fm_demodulated,m2_speed_variance_baseband,m2_speed_variance_fm_demodulated,m2_speed_fft_peak_baseband,m2_speed_fft_peak_fm_demodulated,o8_compressor_psd_peak_baseband,o8_compressor_psd_peak_fm_demodulated,o8_compressor_psd_mean_energy_baseband,o8_compressor_psd_mean_energy_fm_demodulated,o8_compressor_psd_peak_freq_baseband,o8_compressor_psd_peak_freq_fm_demodulated,o8_compressor_rms_baseband,o8_compressor_rms_fm_demodulated,o8_compressor_mean_baseband,o8_compressor_mean_fm_demodulated,o8_compressor_variance_baseband,o8_compressor_variance_fm_demodulated,o8_compressor_fft_peak_baseband,o8_compressor_fft_peak_fm_demodulated,current_task_duration_psd_peak_baseband,current_task_duration_psd_peak_fm_demodulated,current_task_duration_psd_mean_energy_baseband,current_task_duration_psd_mean_energy_fm_demodulated,current_task_duration_psd_peak_freq_baseband,current_task_duration_psd_peak_freq_fm_demodulated,current_task_duration_rms_baseband,current_task_duration_rms_fm_demodulated,current_task_duration_mean_baseband,current_task_duration_mean_fm_demodulated,current_task_duration_variance_baseband,current_task_duration_variance_fm_demodulated,current_task_duration_fft_peak_baseband,current_task_duration_fft_peak_fm_demodulated,current_state_binary
56,2023-02-06T14:36:10.000000000,2023-02-06T14:37:08.000000000,0.000433,0.025337,0.000577,0.0,1.0,0.59681,0.661695,0.20171,0.773755,0.289175,0.001633,0.137034,0.773755,0.289175,0.0,0.806944,0.0,0.210579,0.0,0.185828,0.001118,0.147922,0.043336,0.342578,1e-06,0.147406,0.000871,0.13115,0.0,0.17769,0.0,0.17769,0.0,0.17769,0.0,0.17769,0.0,0.17769,0.0,0.17769,0.0,0.17769,1
57,2023-02-06T14:36:40.000000000,2023-02-06T14:37:38.000000000,0.0,0.346578,1e-06,0.226879,1.0,0.409507,0.664561,0.194705,0.776476,0.367075,3e-06,0.240683,0.776476,0.367075,0.0,0.755818,0.0,0.149062,0.0,0.03078,0.0,0.051559,0.044168,0.115448,0.0,0.255829,0.0,0.046609,0.0,0.107945,0.0,0.107945,0.0,0.107945,0.0,0.107945,0.0,0.107945,0.0,0.107945,0.0,0.107945,1
58,2023-02-06T14:37:10.000000000,2023-02-06T14:38:08.000000000,0.0,0.166986,0.0,0.179826,0.0,0.160988,0.664887,0.330495,0.776751,0.630093,0.0,0.07148,0.776751,0.630093,0.0,0.742606,0.0,0.122207,0.0,0.164542,0.0,0.172427,0.044168,0.161418,0.0,0.157746,0.0,0.172289,0.0,0.234172,0.0,0.234172,0.0,0.234172,0.0,0.234172,0.0,0.234172,0.0,0.234172,0.0,0.234172,1
59,2023-02-06T14:37:40.000000000,2023-02-06T14:38:38.000000000,0.0,0.126296,0.0,0.095818,0.0,0.175312,0.664887,0.358003,0.776751,0.633025,0.0,0.218845,0.776751,0.633025,0.0,0.795942,0.0,0.197214,0.0,0.111552,0.0,0.121124,0.044168,0.214312,0.0,0.126409,0.0,0.075172,0.0,0.168572,0.0,0.168572,0.0,0.168572,0.0,0.168572,0.0,0.168572,0.0,0.168572,0.0,0.168572,1
60,2023-02-06T14:38:10.000000000,2023-02-06T14:39:08.000000000,0.0,0.245318,0.0,0.198416,0.0,0.234093,0.664887,0.248445,0.776751,0.41306,0.0,0.174076,0.776751,0.41306,0.0,0.76383,0.0,0.157164,0.0,0.045158,0.0,0.071699,0.044168,0.142788,0.0,0.220667,0.0,0.0838,0.0,0.118633,0.0,0.118633,0.0,0.118633,0.0,0.118633,0.0,0.118633,0.0,0.118633,0.0,0.118633,1
61,2023-02-06T14:38:40.000000000,2023-02-06T14:39:38.000000000,0.0,0.217806,0.0,0.1801,0.0,0.201656,0.664887,0.169112,0.776751,0.286579,0.0,0.136149,0.776751,0.286579,0.0,0.754425,0.0,0.140851,0.0,0.106367,0.0,0.213529,0.044168,0.192221,0.0,0.180699,0.0,0.210914,0.0,0.19105,0.0,0.19105,0.0,0.19105,0.0,0.19105,0.0,0.19105,0.0,0.19105,0.0,0.19105,1
62,2023-02-06T14:39:10.000000000,2023-02-06T14:40:08.000000000,0.0,0.269864,0.0,0.232977,0.0,0.182746,0.664887,0.203089,0.776751,0.36871,0.0,0.255301,0.776751,0.36871,0.0,0.764664,0.0,0.150873,0.0,0.10235,0.0,0.15162,0.044168,0.190967,0.0,0.181914,0.0,0.120038,0.0,0.169455,0.0,0.169455,0.0,0.169455,0.0,0.169455,0.0,0.169455,0.0,0.169455,0.0,0.169455,1
63,2023-02-06T14:39:40.000000000,2023-02-06T14:40:38.000000000,0.0,0.234505,0.0,0.214002,0.0,0.174597,0.664887,0.243581,0.776751,0.471856,0.0,0.217476,0.776751,0.471856,0.0,0.761077,0.0,0.146973,0.0,0.10396,0.0,0.165129,0.044168,0.24375,0.0,0.183987,0.0,0.176527,0.0,0.172443,0.0,0.172443,0.0,0.172443,0.0,0.172443,0.0,0.172443,0.0,0.172443,0.0,0.172443,1
64,2023-02-06T14:40:10.000000000,2023-02-06T14:41:08.000000000,0.0,0.271122,0.0,0.211459,0.0,0.164991,0.664887,0.242107,0.776751,0.5141,0.0,0.262641,0.776751,0.5141,0.0,0.76518,0.0,0.153484,0.0,0.103393,0.0,0.170425,0.044168,0.245571,0.0,0.189243,0.0,0.161679,0.0,0.1656,0.0,0.1656,0.0,0.1656,0.0,0.1656,0.0,0.1656,0.0,0.1656,0.0,0.1656,1
65,2023-02-06T14:40:40.000000000,2023-02-06T14:41:38.000000000,0.0,0.284612,0.0,0.235013,0.0,0.183533,0.664887,0.244375,0.776751,0.526999,0.0,0.231966,0.776751,0.526999,0.0,0.753816,0.0,0.138656,0.0,0.089106,0.0,0.117513,0.044168,0.190629,0.0,0.198806,0.0,0.124583,0.0,0.163878,0.0,0.163878,0.0,0.163878,0.0,0.163878,0.0,0.163878,0.0,0.163878,0.0,0.163878,1
66,2023-02-06T14:41:10.000000000,2023-02-06T14:42:08.000000000,0.0,0.25181,0.0,0.204328,0.0,0.191813,0.664887,0.272388,0.776751,0.460203,0.0,0.176878,0.776751,0.460203,0.0,0.748436,0.0,0.133173,0.0,0.120794,0.0,0.178728,0.044168,0.196101,0.0,0.180568,0.0,0.198133,0.0,0.195559,0.0,0.195559,0.0,0.195559,0.0,0.195559,0.0,0.195559,0.0,0.195559,0.0,0.195559,1
67,2023-02-06T14:41:40.000000000,2023-02-06T14:42:38.000000000,0.0,0.246421,0.0,0.208232,0.0,0.167373,0.664887,0.283124,0.776751,0.321051,0.0,0.202502,0.776751,0.321051,0.0,0.758712,0.0,0.14262,0.0,0.150661,0.0,0.153918,0.044168,0.150134,0.0,0.150746,0.0,0.130997,0.0,0.213843,0.0,0.213843,0.0,0.213843,0.0,0.213843,0.0,0.213843,0.0,0.213843,0.0,0.213843,1
68,2023-02-06T14:42:10.000000000,2023-02-06T14:43:08.000000000,0.0,0.154612,0.0,0.143469,0.0,0.155734,0.664887,0.256798,0.776751,0.316702,0.0,0.21341,0.776751,0.316702,0.0,0.782983,0.0,0.178765,0.0,0.129731,0.0,0.118112,0.044168,0.207908,0.0,0.133951,0.0,0.11424,0.0,0.187868,0.0,0.187868,0.0,0.187868,0.0,0.187868,0.0,0.187868,0.0,0.187868,0.0,0.187868,1
69,2023-02-06T14:42:40.000000000,2023-02-06T14:43:38.000000000,0.0,0.250114,0.0,0.157917,0.0,0.194647,0.664887,0.22631,0.776751,0.570026,0.0,0.190755,0.776751,0.570026,0.0,0.776316,0.0,0.173618,0.0,0.095,0.0,0.123347,0.044168,0.201753,0.0,0.20638,0.0,0.125215,0.0,0.1468,0.0,0.1468,0.0,0.1468,0.0,0.1468,0.0,0.1468,0.0,0.1468,0.0,0.1468,1
70,2023-02-06T14:43:10.000000000,2023-02-06T14:44:08.000000000,0.0,0.265405,0.0,0.201894,0.0,0.208551,0.664887,0.224863,0.776751,0.760848,0.0,0.171352,0.776751,0.760848,0.0,0.759672,0.0,0.146346,0.0,0.098858,0.0,0.139613,0.044168,0.155127,0.0,0.189622,0.0,0.130509,0.0,0.183946,0.0,0.183946,0.0,0.183946,0.0,0.183946,0.0,0.183946,0.0,0.183946,0.0,0.183946,1
71,2023-02-06T14:43:40.000000000,2023-02-06T14:44:38.000000000,0.0,0.216185,0.0,0.169323,0.0,0.180675,0.664887,0.254933,0.776751,0.584547,0.0,0.220355,0.776751,0.584547,0.0,0.774526,0.0,0.166581,0.0,0.106006,0.0,0.160161,0.044168,0.237816,0.0,0.184912,0.0,0.158878,0.0,0.166598,0.0,0.166598,0.0,0.166598,0.0,0.166598,0.0,0.166598,0.0,0.166598,0.0,0.166598,1
72,2023-02-06T14:44:10.000000000,2023-02-06T14:45:08.000000000,0.0,0.304401,0.0,0.218193,0.0,0.205883,0.664887,0.298881,0.776751,0.288748,0.0,0.186174,0.776751,0.288748,0.0,0.757,0.0,0.143109,0.0,0.075636,0.0,0.140049,0.044168,0.203448,0.0,0.233042,0.0,0.123843,0.0,0.147353,0.0,0.147353,0.0,0.147353,0.0,0.147353,0.0,0.147353,0.0,0.147353,0.0,0.147353,1
73,2023-02-06T14:44:40.000000000,2023-02-06T14:45:38.000000000,0.0,0.241147,0.0,0.232209,0.0,0.187588,0.664887,0.316792,0.776751,0.282001,0.0,0.215583,0.776751,0.282001,0.0,0.74702,0.0,0.127114,0.0,0.089998,0.0,0.179272,0.044168,0.198491,0.0,0.177834,0.0,0.172546,0.0,0.190787,0.0,0.190787,0.0,0.190787,0.0,0.190787,0.0,0.190787,0.0,0.190787,0.0,0.190787,1
74,2023-02-06T14:45:10.000000000,2023-02-06T14:46:08.000000000,0.0,0.220777,0.0,0.198106,0.0,0.163032,0.664887,0.285297,0.776751,0.485972,0.0,0.237583,0.776751,0.485972,0.0,0.761549,0.0,0.14779,0.0,0.124583,0.0,0.149586,0.044168,0.239708,0.0,0.183575,0.0,0.131499,0.0,0.161033,0.0,0.161033,0.0,0.161033,0.0,0.161033,0.0,0.161033,0.0,0.161033,0.0,0.161033,1
75,2023-02-06T14:45:40.000000000,2023-02-06T14:46:38.000000000,0.0,0.250308,0.0,0.213182,0.0,0.193573,0.664887,0.219064,0.776751,0.549498,0.0,0.179679,0.776751,0.549498,0.0,0.74491,0.0,0.127713,0.0,0.058492,0.0,0.125449,0.044168,0.179724,0.0,0.191845,0.0,0.120568,0.0,0.162142,0.0,0.162142,0.0,0.162142,0.0,0.162142,0.0,0.162142,0.0,0.162142,0.0,0.162142,1
76,2023-02-06T14:46:10.000000000,2023-02-06T14:47:08.000000000,0.0,0.206581,0.0,0.226492,0.0,0.16855,0.664887,0.181839,0.776751,0.455055,0.0,0.215168,0.776751,0.455055,0.0,0.746283,0.0,0.128792,0.0,0.152138,0.0,0.177173,0.044168,0.173434,0.0,0.152528,0.0,0.187428,0.0,0.201464,0.0,0.201464,0.0,0.201464,0.0,0.201464,0.0,0.201464,0.0,0.201464,0.0,0.201464,1
77,2023-02-06T14:46:40.000000000,2023-02-06T14:47:38.000000000,0.0,0.190107,0.0,0.158952,0.0,0.179007,0.664887,0.260277,0.776751,0.460843,0.0,0.178987,0.776751,0.460843,0.0,0.774662,0.0,0.168463,0.0,0.200806,0.0,0.140996,0.044168,0.181753,0.0,0.146352,0.0,0.11493,0.0,0.187195,0.0,0.187195,0.0,0.187195,0.0,0.187195,0.0,0.187195,0.0,0.187195,0.0,0.187195,1
78,2023-02-06T14:47:10.000000000,2023-02-06T14:48:08.000000000,0.0,0.231047,0.0,0.183879,0.0,0.150558,0.664887,0.333941,0.776751,0.533335,0.0,0.23921,0.776751,0.533335,0.0,0.781675,0.0,0.18455,0.0,0.077608,0.0,0.137743,0.044168,0.22227,0.0,0.18125,0.0,0.159095,0.0,0.152665,0.0,0.152665,0.0,0.152665,0.0,0.152665,0.0,0.152665,0.0,0.152665,0.0,0.152665,1
79,2023-02-06T14:47:40.000000000,2023-02-06T14:48:38.000000000,0.0,0.353953,0.0,0.247175,0.0,0.258769,0.664887,0.266367,0.776751,0.390008,0.0,0.182456,0.776751,0.390008,0.0,0.769114,0.0,0.166138,0.0,0.416553,0.0,0.224115,0.044168,0.221712,0.0,0.229314,0.0,0.253692,0.0,0.177682,0.0,0.177682,0.0,0.177682,0.0,0.177682,0.0,0.177682,0.0,0.177682,0.0,0.177682,1
80,2023-02-06T14:48:10.000000000,2023-02-06T14:49:08.000000000,0.0,0.379812,0.0,0.188261,0.0,0.470614,0.664926,0.136458,0.776784,0.088224,0.0,0.22238,0.776784,0.088224,0.0,0.795795,0.0,0.201836,0.333333,0.675003,0.007497,0.381784,0.04646,0.318376,6.1e-05,0.240972,0.007929,0.363068,0.0,0.20552,0.0,0.20552,0.0,0.20552,0.0,0.20552,0.0,0.20552,0.0,0.20552,0.0,0.20552,1
81,2023-02-06T14:48:40.000000000,2023-02-06T14:49:38.000000000,1e-06,0.567972,3e-06,0.414503,1.0,0.527953,0.664507,0.240199,0.776423,0.226304,4.1e-05,0.613516,0.776423,0.226304,0.000732,0.818773,0.00055,0.230699,1.0,0.678581,0.287026,0.490219,0.180798,0.510598,0.088675,0.370535,0.280705,0.469417,0.0,0.143001,0.0,0.143001,0.0,0.143001,0.0,0.143001,0.0,0.143001,0.0,0.143001,0.0,0.143001,1
82,2023-02-06T14:49:10.000000000,2023-02-06T14:50:08.000000000,0.002935,0.720121,0.005363,0.574186,0.0,0.533579,0.553665,0.547031,0.616602,0.768832,0.30432,0.733763,0.616602,0.768832,0.282417,0.77667,0.294536,0.159854,0.666667,0.267921,0.531147,0.403439,0.495417,0.463824,0.285515,0.400682,0.485848,0.381948,0.0,0.170157,0.0,0.170157,0.0,0.170157,0.0,0.170157,0.0,0.170157,0.0,0.170157,0.0,0.170157,1
83,2023-02-06T14:49:40.000000000,2023-02-06T14:50:38.000000000,0.821926,0.521198,0.905045,0.444894,0.333333,0.643022,0.916224,0.637188,0.840047,1.0,0.899857,0.489225,0.840047,1.0,0.020282,0.759044,0.019363,0.13719,0.0,0.397575,0.44704,0.246146,0.36337,0.210144,0.207754,0.193658,0.376555,0.21764,0.0,0.214724,0.0,0.214724,0.0,0.214724,0.0,0.214724,0.0,0.214724,0.0,0.214724,0.0,0.214724,1
84,2023-02-06T14:50:10.000000000,2023-02-06T14:51:08.000000000,0.225494,0.196758,0.242188,0.181212,0.333333,0.632393,0.998786,0.496328,0.999092,0.781635,0.393946,0.272412,0.999092,0.781635,1.2e-05,0.78242,1.2e-05,0.174662,1.0,0.572791,0.007497,0.195923,0.04646,0.21417,6.1e-05,0.180413,0.007929,0.167358,0.0,0.142963,0.0,0.142963,0.0,0.142963,0.0,0.142963,0.0,0.142963,0.0,0.142963,0.0,0.142963,1
85,2023-02-06T14:50:40.000000000,2023-02-06T14:51:38.000000000,3.5e-05,0.231535,4.9e-05,0.196315,1.0,0.335513,0.663934,0.303796,0.775918,0.427414,0.000161,0.227329,0.775918,0.427414,0.0,0.75862,0.0,0.142234,0.0,0.209294,0.0,0.10319,0.044168,0.209262,0.0,0.220086,0.0,0.076013,0.0,0.153327,0.0,0.153327,0.0,0.153327,0.0,0.153327,0.0,0.153327,0.0,0.153327,0.0,0.153327,1
86,2023-02-06T14:51:10.000000000,2023-02-06T14:52:08.000000000,0.0,0.222688,0.0,0.181174,0.0,0.018293,0.664781,0.22996,0.776661,0.365409,0.0,0.158518,0.776661,0.365409,0.0,0.749993,0.0,0.139723,0.0,0.092052,0.0,0.124094,0.044168,0.168796,0.0,0.161194,0.0,0.149811,0.0,0.188263,0.0,0.188263,0.0,0.188263,0.0,0.188263,0.0,0.188263,0.0,0.188263,0.0,0.188263,1
87,2023-02-06T14:51:40.000000000,2023-02-06T14:52:38.000000000,0.0,0.272131,0.0,0.187241,0.0,0.399445,0.664887,0.229379,0.776751,0.531042,0.0,0.193236,0.776751,0.531042,0.0,0.765947,0.0,0.157077,0.0,0.512863,0.0,0.174131,0.044168,0.206766,0.0,0.200527,0.0,0.203936,0.0,0.178282,0.0,0.178282,0.0,0.178282,0.0,0.178282,0.0,0.178282,0.0,0.178282,0.0,0.178282,1
88,2023-02-06T14:52:10.000000000,2023-02-06T14:53:08.000000000,0.0,0.340349,0.0,0.179552,0.0,0.420598,0.664887,0.158412,0.776751,0.484742,0.0,0.135706,0.776751,0.484742,0.0,0.771661,0.0,0.170784,0.0,0.500308,0.002186,0.255248,0.044673,0.27399,5e-06,0.198595,0.00186,0.233103,0.0,0.173708,0.0,0.173708,0.0,0.173708,0.0,0.173708,0.0,0.173708,0.0,0.173708,0.0,0.173708,1
89,2023-02-06T14:52:40.000000000,2023-02-06T14:53:38.000000000,0.0,0.472097,0.0,0.365128,0.666667,0.458512,0.665279,0.210994,0.777077,0.287795,2.1e-05,0.532757,0.777077,0.287795,0.000141,0.804097,0.000113,0.219699,1.0,0.487438,0.05419,0.475218,0.061168,0.514287,0.00321,0.375918,0.067508,0.460767,0.0,0.172692,0.0,0.172692,0.0,0.172692,0.0,0.172692,0.0,0.172692,0.0,0.172692,0.0,0.172692,1
90,2023-02-06T14:53:10.000000000,2023-02-06T14:54:08.000000000,0.000252,0.753776,0.000317,0.639431,1.0,0.918512,0.602948,0.565262,0.684013,0.331629,0.198267,0.944424,0.684013,0.331629,0.159421,0.806358,0.176146,0.213319,0.666667,0.625994,0.530831,0.482582,0.493126,0.528476,0.285412,0.408004,0.487265,0.468832,0.0,0.196504,0.0,0.196504,0.0,0.196504,0.0,0.196504,0.0,0.196504,0.0,0.196504,0.0,0.196504,1
91,2023-02-06T14:53:40.000000000,2023-02-06T14:54:38.000000000,0.737245,0.690865,0.849518,0.626837,0.333333,0.860301,0.900702,0.778097,0.806855,0.608781,1.0,0.805521,0.806855,0.608781,0.101934,0.775694,0.1195,0.17117,0.333333,0.558598,0.528481,0.246564,0.483,0.222831,0.283827,0.177469,0.501271,0.247579,0.0,0.156262,0.0,0.156262,0.0,0.156262,0.0,0.156262,0.0,0.156262,0.0,0.156262,0.0,0.156262,1
92,2023-02-06T14:54:10.000000000,2023-02-06T14:55:08.000000000,0.533497,0.323249,0.693935,0.247504,0.333333,0.437626,0.950598,0.537277,0.900671,0.808808,0.736971,0.230074,0.900671,0.808808,9e-05,0.777881,7.5e-05,0.167291,1.0,0.244792,0.021034,0.213939,0.050538,0.235462,0.000484,0.25608,0.024774,0.166579,0.0,0.150176,0.0,0.150176,0.0,0.150176,0.0,0.150176,0.0,0.150176,0.0,0.150176,0.0,0.150176,1
93,2023-02-06T14:54:40.000000000,2023-02-06T14:55:38.000000000,0.000195,0.21988,0.000242,0.224612,1.0,0.299507,0.665793,0.15747,0.777389,0.699068,0.000658,0.175141,0.777389,0.699068,0.0,0.746313,0.0,0.127892,0.0,0.142604,0.0,0.107502,0.044168,0.207355,0.0,0.18857,0.0,0.060685,0.0,0.194644,0.0,0.194644,0.0,0.194644,0.0,0.194644,0.0,0.194644,0.0,0.194644,0.0,0.194644,1
94,2023-02-06T14:55:10.000000000,2023-02-06T14:56:08.000000000,0.0,0.225223,0.0,0.22204,0.333333,0.292986,0.664751,0.043638,0.776636,0.438445,1e-06,0.231021,0.776636,0.438445,0.0,0.740807,0.0,0.11646,0.0,0.169767,0.0,0.053392,0.044168,0.073766,0.0,0.098671,0.0,0.110145,0.0,0.169785,0.0,0.169785,0.0,0.169785,0.0,0.169785,0.0,0.169785,0.0,0.169785,0.0,0.169785,1
95,2023-02-06T14:55:40.000000000,2023-02-06T14:56:38.000000000,0.0,0.215666,0.0,0.099974,0.0,0.0,0.664887,0.27626,0.776751,0.30558,0.0,0.116441,0.776751,0.30558,0.0,0.793013,0.0,0.182652,0.0,0.143112,0.0,0.23011,0.044168,0.258143,0.0,0.235574,0.0,0.171199,0.0,0.158934,0.0,0.158934,0.0,0.158934,0.0,0.158934,0.0,0.158934,0.0,0.158934,0.0,0.158934,1
96,2023-02-06T14:56:10.000000000,2023-02-06T14:57:08.000000000,0.0,0.281687,0.0,0.265571,0.0,0.379245,0.664887,0.373506,0.776751,0.183876,0.0,0.21913,0.776751,0.183876,0.0,0.72335,0.0,0.122765,0.0,0.571094,0.0,0.003541,0.044168,0.033311,0.0,0.0,0.0,0.0,0.0,0.165111,0.0,0.165111,0.0,0.165111,0.0,0.165111,0.0,0.165111,0.0,0.165111,0.0,0.165111,1
97,2023-02-06T14:56:40.000000000,2023-02-06T14:57:38.000000000,0.0,0.190313,0.0,0.104517,0.0,0.819293,0.664887,0.213515,0.776751,0.101119,0.0,0.295543,0.776751,0.101119,0.0,0.809055,0.0,0.203741,0.333333,0.740477,0.006745,0.460118,0.041333,0.385174,4.9e-05,0.434898,0.006598,0.522284,0.0,0.191771,0.0,0.191771,0.0,0.191771,0.0,0.191771,0.0,0.191771,0.0,0.191771,0.0,0.191771,1
98,2023-02-06T14:57:10.000000000,2023-02-06T14:58:08.000000000,1e-06,0.623887,2e-06,0.378739,1.0,1.0,0.66412,0.228509,0.776094,0.414934,6.1e-05,0.66376,0.776094,0.414934,0.001077,0.983028,0.00085,0.447894,1.0,0.577782,0.157722,1.0,0.0,1.0,0.027255,0.941697,0.19007,1.0,0.0,0.15828,0.0,0.15828,0.0,0.15828,0.0,0.15828,0.0,0.15828,0.0,0.15828,0.0,0.15828,1
99,2023-02-06T14:57:40.000000000,2023-02-06T14:58:38.000000000,0.00096,0.858837,0.001443,0.72265,1.0,0.587055,0.543786,0.48556,0.594759,0.902731,0.359326,0.825977,0.594759,0.902731,1.0,1.0,0.990645,0.479534,0.666667,0.472653,0.999907,0.817987,0.966399,0.881089,0.995117,1.0,0.964846,0.857503,0.0,0.112652,0.0,0.112652,0.0,0.112652,0.0,0.112652,0.0,0.112652,0.0,0.112652,0.0,0.112652,1
100,2023-02-06T14:58:10.000000000,2023-02-06T14:59:08.000000000,1.0,0.620932,1.0,0.606501,0.333333,0.353334,0.903382,0.633991,0.809511,0.974754,0.999953,0.514633,0.809511,0.974754,0.156839,0.826816,0.170466,0.257111,0.333333,0.518031,0.987632,0.385997,1.0,0.354813,0.959941,0.319646,1.0,0.317217,0.0,0.223369,0.0,0.223369,0.0,0.223369,0.0,0.223369,0.0,0.223369,0.0,0.223369,0.0,0.223369,1
101,2023-02-06T14:58:40.000000000,2023-02-06T14:59:38.000000000,0.244454,0.197933,0.276453,0.229546,0.333333,0.491483,0.993096,0.49165,0.989927,0.584294,0.420871,0.216704,0.989927,0.584294,7.4e-05,0.745303,6.4e-05,0.105798,1.0,0.31595,0.020818,0.020414,0.036436,0.063748,0.000471,0.09155,0.023386,0.019997,0.0,0.206821,0.0,0.206821,0.0,0.206821,0.0,0.206821,0.0,0.206821,0.0,0.206821,0.0,0.206821,1
102,2023-02-06T14:59:10.000000000,2023-02-06T15:00:08.000000000,5.9e-05,0.394567,8e-05,0.221328,1.0,0.444608,0.663699,0.219504,0.775715,0.13941,0.000189,0.265426,0.775715,0.13941,0.0,0.811015,0.0,0.201074,0.0,0.267907,0.0,0.145736,0.044168,0.235615,0.0,0.221242,0.0,0.168554,0.0,0.143278,0.0,0.143278,0.0,0.143278,0.0,0.143278,0.0,0.143278,0.0,0.143278,0.0,0.143278,1
103,2023-02-06T14:59:40.000000000,2023-02-06T15:00:38.000000000,0.0,0.238508,0.0,0.192716,0.0,0.124226,0.664749,0.194409,0.776634,0.24724,0.0,0.121051,0.776634,0.24724,0.0,0.73479,0.0,0.114976,0.0,0.844148,0.0,0.201751,0.044168,0.149723,0.0,0.094217,0.0,0.1915,0.0,0.208821,0.0,0.208821,0.0,0.208821,0.0,0.208821,0.0,0.208821,0.0,0.208821,0.0,0.208821,1
104,2023-02-06T15:00:10.000000000,2023-02-06T15:01:08.000000000,0.0,0.193145,0.0,0.143894,0.0,0.255954,0.664887,0.304804,0.776751,0.680525,0.0,0.201686,0.776751,0.680525,1e-06,0.757535,1e-06,0.133768,1.0,1.0,0.011265,0.449751,0.041981,0.472866,0.00014,0.3159,0.012435,0.379545,0.0,0.181111,0.0,0.181111,0.0,0.181111,0.0,0.181111,0.0,0.181111,0.0,0.181111,0.0,0.181111,1
105,2023-02-06T15:00:40.000000000,2023-02-06T15:01:38.000000000,0.0,0.342802,0.0,0.194379,0.0,0.241201,0.664887,0.327205,0.776751,0.775918,0.0,0.252217,0.776751,0.775918,0.001588,0.809365,0.001209,0.225188,1.0,0.832592,0.51637,0.587301,0.501043,0.686048,0.267735,0.336894,0.477987,0.450601,0.0,0.142124,0.0,0.142124,0.0,0.142124,0.0,0.142124,0.0,0.142124,0.0,0.142124,0.0,0.142124,1
106,2023-02-06T15:01:10.000000000,2023-02-06T15:02:08.000000000,0.0,0.134019,0.0,0.175775,0.0,0.147097,0.664887,0.280274,0.776751,0.454088,0.0,0.114574,0.776751,0.454088,0.2139,0.772126,0.255962,0.186016,0.333333,0.596462,0.531109,0.368158,0.502868,0.356302,0.28459,0.19493,0.481998,0.350839,0.0,0.193563,0.0,0.193563,0.0,0.193563,0.0,0.193563,0.0,0.193563,0.0,0.193563,0.0,0.193563,1
107,2023-02-06T15:01:40.000000000,2023-02-06T15:02:38.000000000,0.0,0.241184,0.0,0.152304,0.0,0.200198,0.664887,0.231341,0.776751,0.171878,0.0,0.293731,0.776751,0.171878,0.003481,0.723794,0.002511,0.103112,1.0,0.418701,0.124864,0.230322,0.043125,0.102285,0.01724,0.29284,0.144195,0.258061,0.0,0.194291,0.0,0.194291,0.0,0.194291,0.0,0.194291,0.0,0.194291,0.0,0.194291,0.0,0.194291,1
108,2023-02-06T15:02:10.000000000,2023-02-06T15:03:08.000000000,0.0,0.324084,0.0,0.192372,0.0,0.083923,0.664887,0.151975,0.776751,0.291602,0.0,0.255014,0.776751,0.291602,3e-06,0.770083,4e-06,0.158981,1.0,0.441103,0.005008,0.17979,0.043488,0.297976,2.8e-05,0.292932,0.005012,0.104181,0.0,0.104015,0.0,0.104015,0.0,0.104015,0.0,0.104015,0.0,0.104015,0.0,0.104015,0.0,0.104015,1
109,2023-02-06T15:02:40.000000000,2023-02-06T15:03:38.000000000,0.0,0.186013,0.0,0.277908,0.0,0.259107,0.664887,0.161619,0.776751,0.520463,0.0,0.142017,0.776751,0.520463,0.0,0.800669,0.0,0.204614,0.0,0.311888,0.0,0.0,0.044168,0.137755,0.0,0.159473,0.0,0.11545,0.0,0.15202,0.0,0.15202,0.0,0.15202,0.0,0.15202,0.0,0.15202,0.0,0.15202,0.0,0.15202,1
110,2023-02-06T15:03:10.000000000,2023-02-06T15:04:08.000000000,0.0,0.181406,0.0,0.152011,0.0,0.222678,0.664887,0.338118,0.776751,0.53778,0.0,0.181833,0.776751,0.53778,0.0,0.768206,0.0,0.162233,0.0,0.187283,0.0,0.172645,0.044168,0.13668,0.0,0.109343,0.0,0.180417,0.0,0.240365,0.0,0.240365,0.0,0.240365,0.0,0.240365,0.0,0.240365,0.0,0.240365,0.0,0.240365,1
111,2023-02-06T15:03:40.000000000,2023-02-06T15:04:38.000000000,0.0,0.221032,0.0,0.168895,0.0,0.103472,0.664887,0.354083,0.776751,0.438159,0.0,0.166869,0.776751,0.438159,0.0,0.774652,0.0,0.167896,0.0,0.169529,0.0,0.134306,0.044168,0.151554,0.0,0.189869,0.0,0.127428,0.0,0.186021,0.0,0.186021,0.0,0.186021,0.0,0.186021,0.0,0.186021,0.0,0.186021,0.0,0.186021,1
