timestamp,i4_light_barrier_baseband,i4_light_barrier_original_bits,i4_light_barrier_fsk_recovered,m1_speed_baseband,m1_speed_original_bits,m1_speed_fsk_recovered,m2_speed_baseband,m2_speed_original_bits,m2_speed_fsk_recovered,m3_speed_baseband,m3_speed_original_bits,m3_speed_fsk_recovered,current_task_baseband,current_task_original_bits,current_task_fsk_recovered,current_task_duration_baseband,current_task_duration_original_bits,current_task_duration_fsk_recovered,current_sub_task_baseband,current_sub_task_original_bits,current_sub_task_fsk_recovered,i1_light_barrier_baseband,i1_light_barrier_original_bits,i1_light_barrier_fsk_recovered,i2_light_barrier_baseband,i2_light_barrier_original_bits,i2_light_barrier_fsk_recovered,i3_light_barrier_baseband,i3_light_barrier_original_bits,i3_light_barrier_fsk_recovered,i5_pos_switch_baseband,i5_pos_switch_original_bits,i5_pos_switch_fsk_recovered,i6_pos_switch_baseband,i6_pos_switch_original_bits,i6_pos_switch_fsk_recovered,i7_pos_switch_baseband,i7_pos_switch_original_bits,i7_pos_switch_fsk_recovered,i8_pos_switch_baseband,i8_pos_switch_original_bits,i8_pos_switch_fsk_recovered,m4_speed_baseband,m4_speed_original_bits,m4_speed_fsk_recovered,current_pos_x_baseband,current_pos_x_original_bits,current_pos_x_fsk_recovered,current_pos_y_baseband,current_pos_y_original_bits,current_pos_y_fsk_recovered,target_pos_x_baseband,target_pos_x_original_bits,target_pos_x_fsk_recovered,target_pos_y_baseband,target_pos_y_original_bits,target_pos_y_fsk_recovered,amount_of_workpieces_baseband,amount_of_workpieces_original_bits,amount_of_workpieces_fsk_recovered,current_state_binary
2023-02-06 14:08:08,0.0,0,0,0.063277,0,0,0.078478,0,0,0.100555,0,0,0.0,0,0,0.151423,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,1.0,1,0,0.0,0,0,1.0,1,0,0.041142,0,0,0.028855,0,0,0.055632,0,0,0.087978,0,0,0.085338,0,0,0.0,0,0,1.0
2023-02-06 14:08:10,0.0,0,0,0.06257,0,0,0.078045,0,0,0.10013,0,0,0.0,0,0,0.151423,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,1.0,1,0,0.0,0,0,1.0,1,0,0.040682,0,0,0.028855,0,0,0.055632,0,0,0.087978,0,0,0.085338,0,0,0.0,0,0,1.0
2023-02-06 14:08:12,0.0,0,0,0.062056,0,0,0.07773,0,0,0.099821,0,0,0.0,0,0,0.151423,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,1.0,1,0,0.0,0,0,1.0,1,0,0.040348,0,0,0.028855,0,0,0.055632,0,0,0.087978,0,0,0.085338,0,0,0.0,0,0,1.0
2023-02-06 14:08:14,0.0,0,1,0.062695,0,1,0.078122,0,1,0.100206,0,1,0.0,0,1,0.151423,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,1.0,1,1,1.0,1,1,0.0,0,1,1.0,1,1,0.040764,0,1,0.028855,0,1,0.055632,0,1,0.087978,0,1,0.085338,0,1,0.0,0,1,1.0
2023-02-06 14:08:16,0.0,0,1,0.064017,0,1,0.078932,0,1,0.101,0,1,0.0,0,1,0.151423,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,1.0,1,1,1.0,1,1,0.0,0,1,1.0,1,1,0.041623,0,1,0.028855,0,1,0.055632,0,1,0.087978,0,1,0.085338,0,1,0.0,0,1,1.0
2023-02-06 14:08:18,0.0,0,0,0.064017,0,0,0.078932,0,0,0.101,0,0,0.0,0,0,0.151423,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,1.0,1,0,0.0,0,0,1.0,1,0,0.041623,0,0,0.028855,0,0,0.055632,0,0,0.087978,0,0,0.085338,0,0,0.0,0,0,1.0
2023-02-06 14:08:20,0.0,0,0,0.061833,0,0,0.077593,0,0,0.099687,0,0,0.0,0,0,0.151423,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,1.0,1,0,0.0,0,0,1.0,1,0,0.040203,0,0,0.028855,0,0,0.055632,0,0,0.087978,0,0,0.085338,0,0,0.0,0,0,1.0
2023-02-06 14:08:22,0.0,0,1,0.060115,0,1,0.076539,0,1,0.098654,0,1,0.0,0,1,0.151423,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,1.0,1,1,1.0,1,1,0.0,0,1,1.0,1,1,0.039086,0,1,0.028855,0,1,0.055632,0,1,0.087978,0,1,0.085338,0,1,0.0,0,1,1.0
2023-02-06 14:08:24,0.0,0,0,0.062278,0,0,0.077866,0,0,0.099955,0,0,0.0,0,0,0.151423,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,1.0,1,0,0.0,0,0,1.0,1,0,0.040493,0,0,0.028855,0,0,0.055632,0,0,0.087978,0,0,0.085338,0,0,0.0,0,0,1.0
2023-02-06 14:08:26,0.0,0,0,0.066639,0,0,0.080541,0,0,0.102578,0,0,0.0,0,0,0.151423,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,1.0,1,0,0.0,0,0,1.0,1,0,0.043328,0,0,0.028855,0,0,0.055632,0,0,0.087978,0,0,0.085338,0,0,0.0,0,0,1.0
2023-02-06 14:08:28,0.0,0,1,0.066639,0,1,0.080541,0,1,0.102578,0,1,0.0,0,1,0.151423,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,1.0,1,1,1.0,1,1,0.0,0,1,1.0,1,1,0.043328,0,1,0.028855,0,1,0.055632,0,1,0.087978,0,1,0.085338,0,1,0.0,0,1,1.0
2023-02-06 14:08:30,0.0,0,1,0.060067,0,1,0.07651,0,1,0.098625,0,1,0.0,0,1,0.151423,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,1.0,1,1,1.0,1,1,0.0,0,1,1.0,1,1,0.039055,0,1,0.028855,0,1,0.055632,0,1,0.087978,0,1,0.085338,0,1,0.0,0,1,1.0
2023-02-06 14:08:32,0.0,0,1,0.055141,0,1,0.073488,0,1,0.095662,0,1,0.0,0,1,0.151423,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,1.0,1,1,1.0,1,1,0.0,0,1,1.0,1,1,0.035852,0,1,0.028855,0,1,0.055632,0,1,0.087978,0,1,0.085338,0,1,0.0,0,1,1.0
2023-02-06 14:08:34,0.0,0,1,0.061081,0,1,0.077132,0,1,0.099235,0,1,0.0,0,1,0.151423,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,1.0,1,1,1.0,1,1,0.0,0,1,1.0,1,1,0.039714,0,1,0.028855,0,1,0.055632,0,1,0.087978,0,1,0.085338,0,1,0.0,0,1,1.0
2023-02-06 14:08:36,0.0,0,1,0.072623,0,1,0.084211,0,1,0.106177,0,1,0.0,0,1,0.151423,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,1.0,1,1,1.0,1,1,0.0,0,1,1.0,1,1,0.047218,0,1,0.028855,0,1,0.055632,0,1,0.087978,0,1,0.085338,0,1,0.0,0,1,1.0
2023-02-06 14:08:38,0.0,0,0,0.072623,0,0,0.084211,0,0,0.106177,0,0,0.0,0,0,0.151423,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,1.0,1,0,0.0,0,0,1.0,1,0,0.047218,0,0,0.028855,0,0,0.055632,0,0,0.087978,0,0,0.085338,0,0,0.0,0,0,1.0
2023-02-06 14:08:40,0.0,0,0,0.056046,0,0,0.074044,0,0,0.096206,0,0,0.0,0,0,0.151423,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,1.0,1,0,0.0,0,0,1.0,1,0,0.03644,0,0,0.028855,0,0,0.055632,0,0,0.087978,0,0,0.085338,0,0,0.0,0,0,1.0
2023-02-06 14:08:42,0.0,0,0,0.043727,0,0,0.066488,0,0,0.088797,0,0,0.0,0,0,0.151423,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,1.0,1,0,0.0,0,0,1.0,1,0,0.028431,0,0,0.028855,0,0,0.055632,0,0,0.087978,0,0,0.085338,0,0,0.0,0,0,1.0
2023-02-06 14:08:44,0.0,0,1,0.058642,0,1,0.075636,0,1,0.097768,0,1,0.0,0,1,0.151423,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,1.0,1,1,1.0,1,1,0.0,0,1,1.0,1,1,0.038129,0,1,0.028855,0,1,0.055632,0,1,0.087978,0,1,0.085338,0,1,0.0,0,1,1.0
2023-02-06 14:08:46,0.0,0,0,0.08822,0,0,0.093777,0,0,0.115558,0,0,0.0,0,0,0.151423,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,1.0,1,0,0.0,0,0,1.0,1,0,0.05736,0,0,0.028855,0,0,0.055632,0,0,0.087978,0,0,0.085338,0,0,0.0,0,0,1.0
2023-02-06 14:08:48,0.0,0,1,0.08822,0,1,0.093777,0,1,0.115558,0,1,0.0,0,1,0.151423,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,1.0,1,1,1.0,1,1,0.0,0,1,1.0,1,1,0.05736,0,1,0.028855,0,1,0.055632,0,1,0.087978,0,1,0.085338,0,1,0.0,0,1,1.0
2023-02-06 14:08:50,0.0,0,1,0.040418,0,1,0.064458,0,1,0.086806,0,1,0.0,0,1,0.151423,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,1.0,1,1,1.0,1,1,0.0,0,1,1.0,1,1,0.026279,0,1,0.028855,0,1,0.055632,0,1,0.087978,0,1,0.085338,0,1,0.0,0,1,1.0
2023-02-06 14:08:52,0.0,0,1,0.0,0,1,0.039668,0,1,0.062495,0,1,0.0,0,1,0.151423,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,1.0,1,1,1.0,1,1,0.0,0,1,1.0,1,1,0.0,0,1,0.028855,0,1,0.055632,0,1,0.087978,0,1,0.085338,0,1,0.0,0,1,1.0
2023-02-06 14:08:54,0.0,0,0,0.061746,0,0,0.077539,0,0,0.099634,0,0,0.0,0,0,0.151423,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,1.0,1,0,0.0,0,0,1.0,1,0,0.040146,0,0,0.028855,0,0,0.055632,0,0,0.087978,0,0,0.085338,0,0,0.0,0,0,1.0
2023-02-06 14:08:56,0.0,0,0,0.263753,0,0,0.201439,0,0,0.221138,0,0,0.0,0,0,0.151423,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,1.0,1,0,0.0,0,0,1.0,1,0,0.171489,0,0,0.028855,0,0,0.055632,0,0,0.087978,0,0,0.085338,0,0,0.0,0,0,1.0
2023-02-06 14:08:58,0.0,0,0,0.531638,1,0,0.365744,0,0,0.382267,0,0,0.0,0,0,0.151423,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,1.0,1,0,0.0,0,0,1.0,1,0,0.345665,0,0,0.028855,0,0,0.055632,0,0,0.087978,0,0,0.085338,0,0,0.0,0,0,1.0
2023-02-06 14:09:00,0.0,0,0,0.733646,1,0,0.489644,0,0,0.503771,1,0,0.0,0,0,0.151423,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,1.0,1,0,0.0,0,0,1.0,1,0,0.477008,0,0,0.028855,0,0,0.055632,0,0,0.087978,0,0,0.085338,0,0,0.0,0,0,1.0
2023-02-06 14:09:02,0.0,0,0,0.795391,1,0,0.527515,1,0,0.54091,1,0,0.0,0,0,0.151423,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,1.0,1,0,0.0,0,0,1.0,1,0,0.517155,1,0,0.028855,0,0,0.055632,0,0,0.087978,0,0,0.085338,0,0,0.0,0,0,1.0
2023-02-06 14:09:04,0.0,0,1,0.754973,1,1,0.502725,1,1,0.516599,1,1,0.0,0,1,0.151423,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,1.0,1,1,1.0,1,1,0.0,0,1,1.0,1,1,0.490875,0,1,0.028855,0,1,0.055632,0,1,0.087978,0,1,0.085338,0,1,0.0,0,1,1.0
2023-02-06 14:09:06,0.0,0,1,0.707171,1,1,0.473406,0,1,0.487847,0,1,0.0,0,1,0.151423,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,1.0,1,1,1.0,1,1,0.0,0,1,1.0,1,1,0.459795,0,1,0.028855,0,1,0.055632,0,1,0.087978,0,1,0.085338,0,1,0.0,0,1,1.0
2023-02-06 14:09:08,0.0,0,0,0.707171,1,0,0.473406,0,0,0.487847,0,0,0.0,0,0,0.151423,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,1.0,1,0,0.0,0,0,1.0,1,0,0.459795,0,0,0.028855,0,0,0.055632,0,0,0.087978,0,0,0.085338,0,0,0.0,0,0,1.0
2023-02-06 14:09:10,0.0,0,0,0.736749,1,0,0.491547,0,0,0.505638,1,0,0.0,0,0,0.151423,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,1.0,1,0,0.0,0,0,1.0,1,0,0.479026,0,0,0.028855,0,0,0.055632,0,0,0.087978,0,0,0.085338,0,0,0.0,0,0,1.0
2023-02-06 14:09:12,0.0,0,1,0.751664,1,1,0.500695,1,1,0.514609,1,1,0.0,0,1,0.151423,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,1.0,1,1,1.0,1,1,0.0,0,1,1.0,1,1,0.488724,0,1,0.028855,0,1,0.055632,0,1,0.087978,0,1,0.085338,0,1,0.0,0,1,1.0
2023-02-06 14:09:14,0.0,0,0,0.739345,1,0,0.493139,0,0,0.507199,1,0,0.0,0,0,0.151423,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,1.0,1,0,0.0,0,0,1.0,1,0,0.480714,0,0,0.028855,0,0,0.055632,0,0,0.087978,0,0,0.085338,0,0,0.0,0,0,1.0
2023-02-06 14:09:16,0.0,0,0,0.722769,1,0,0.482972,0,0,0.497229,0,0,0.0,0,0,0.151423,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,1.0,1,0,0.0,0,0,1.0,1,0,0.469936,0,0,0.028855,0,0,0.055632,0,0,0.087978,0,0,0.085338,0,0,0.0,0,0,1.0
2023-02-06 14:09:18,0.0,0,1,0.722769,1,1,0.482972,0,1,0.497229,0,1,0.0,0,1,0.151423,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,1.0,1,1,1.0,1,1,0.0,0,1,1.0,1,1,0.469936,0,1,0.028855,0,1,0.055632,0,1,0.087978,0,1,0.085338,0,1,0.0,0,1,1.0
2023-02-06 14:09:20,0.0,0,1,0.73431,1,1,0.490051,0,1,0.504171,1,1,0.153846,0,1,0.151423,0,1,0.2,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,1.0,1,1,0.0,0,1,1.0,1,1,0.477441,0,1,0.028855,0,1,0.055632,0,1,0.087978,0,1,0.085338,0,1,0.0,0,1,0.0
2023-02-06 14:09:22,0.0,0,1,0.74025,1,1,0.494128,0,1,0.507744,1,1,0.153846,0,1,0.151423,0,1,0.2,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,1.0,1,1,0.0,0,1,1.0,1,1,0.481303,0,1,0.028742,0,1,0.055632,0,1,0.087978,0,1,0.085338,0,1,0.0,0,1,0.0
2023-02-06 14:09:24,0.0,0,1,0.735324,1,1,0.491422,0,1,0.50478,1,1,0.153846,0,1,0.151423,0,1,0.2,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,1.0,1,1,0.0,0,1,1.0,1,1,0.4781,0,1,0.028511,0,1,0.055632,0,1,0.087978,0,1,0.085338,0,1,0.0,0,1,0.0
2023-02-06 14:09:26,0.0,0,1,0.728752,1,1,0.486999,0,1,0.500828,1,1,0.153846,0,1,0.151423,0,1,0.2,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,1.0,1,1,0.0,0,1,1.0,1,1,0.473827,0,1,0.028356,0,1,0.055632,0,1,0.087978,0,1,0.085338,0,1,0.0,0,1,0.0
2023-02-06 14:09:28,0.0,0,0,0.728752,1,0,0.486188,0,0,0.500828,1,0,0.153846,0,0,0.151423,0,0,0.2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,0.0,0,0,1.0,1,0,0.473827,0,0,0.028446,0,0,0.055632,0,0,0.087978,0,0,0.085338,0,0,0.0,0,0,0.0
2023-02-06 14:09:30,0.0,0,0,0.733113,1,0,0.488863,0,0,0.503451,1,0,0.153846,0,0,0.151423,0,0,0.2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,0.0,0,0,1.0,1,0,0.476662,0,0,0.0286,0,0,0.055632,0,0,0.087978,0,0,0.085338,0,0,0.0,0,0,0.0
2023-02-06 14:09:32,0.0,0,0,0.735276,1,0,0.491529,0,0,0.504752,1,0,0.153846,0,0,0.151423,0,0,0.2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,0.0,0,0,1.0,1,0,0.478069,0,0,0.028404,0,0,0.055632,0,0,0.087978,0,0,0.085338,0,0,0.0,0,0,0.0
2023-02-06 14:09:34,0.0,0,1,0.733558,1,1,0.491096,0,1,0.503719,1,1,0.153846,0,1,0.151422,0,1,0.52,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.476952,0,1,0.027832,0,1,0.055632,0,1,0.087129,0,1,0.085338,0,1,0.0,0,1,0.0
2023-02-06 14:09:36,0.0,0,0,0.731374,1,0,0.488114,0,0,0.50283,1,0,0.153846,0,0,0.151422,0,0,0.52,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.475532,0,0,0.027671,0,0,0.055485,0,0,0.08651,0,0,0.085203,0,0,0.0,0,0,0.0
2023-02-06 14:09:38,0.0,0,1,0.731374,1,1,0.485831,0,1,0.503139,1,1,0.153846,0,1,0.151422,0,1,0.52,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.475532,0,1,0.028413,0,1,0.055378,0,1,0.087279,0,1,0.085105,0,1,0.0,0,1,0.0
2023-02-06 14:09:40,0.0,0,1,0.732696,1,1,0.487453,0,1,0.50355,1,1,0.153846,0,1,0.151423,0,1,0.52,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,1.0,1,1,0.476391,0,1,0.029225,0,1,0.055511,0,1,0.088868,0,1,0.085227,0,1,0.0,0,1,0.0
2023-02-06 14:09:42,0.0,0,1,0.733336,1,1,0.491876,0,1,0.502289,1,1,0.153846,0,1,0.151423,0,1,0.52,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,1.0,1,1,0.476807,0,1,0.028716,0,1,0.055933,0,1,0.088868,0,1,0.085615,0,1,0.0,0,1,0.0
2023-02-06 14:09:44,0.0,0,0,0.732821,1,0,0.493242,0,0,0.501361,1,0,0.153846,0,0,0.151422,0,0,0.52,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,0.476472,0,0,0.027118,0,0,0.05604,0,0,0.086242,0,0,0.085713,0,0,0.0,0,0,0.0
2023-02-06 14:09:46,0.0,0,0,0.732115,1,0,0.488112,0,0,0.503019,1,0,0.153846,0,0,0.151421,0,0,0.56,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,0.0,0,0,1.0,1,0,0.476013,0,0,0.026691,0,0,0.055453,0,0,0.084176,0,0,0.085174,0,0,0.0,0,0,0.0
2023-02-06 14:09:48,0.0,0,0,0.732115,1,0,0.481927,0,0,0.506067,1,0,0.153846,0,0,0.151422,0,0,0.56,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,0.0,0,0,1.0,1,0,0.476013,0,0,0.028867,0,0,0.054821,0,0,0.087627,0,0,0.084593,0,0,0.0,0,0,0.0
2023-02-06 14:09:50,0.0,0,0,0.732115,1,0,0.484286,0,0,0.505076,1,0,0.153846,0,0,0.151424,0,0,0.56,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,0.0,0,0,1.0,1,0,0.476013,0,0,0.031251,0,0,0.055271,0,0,0.09349,0,0,0.085006,0,0,0.0,0,0,0.0
2023-02-06 14:09:52,0.0,0,0,0.732115,1,0,0.494845,0,0,0.499441,0,0,0.153846,0,0,0.151423,0,0,0.56,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,0.0,0,0,1.0,1,0,0.476013,0,0,0.029988,0,0,0.056632,0,0,0.092721,0,0,0.086257,0,0,0.0,0,0,0.0
2023-02-06 14:09:54,0.0,0,1,0.732115,1,1,0.49918,0,1,0.496579,0,1,0.153846,0,1,0.15142,0,1,0.56,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,1.0,1,1,0.0,0,1,1.0,1,1,0.476013,0,1,0.025728,0,1,0.056989,0,1,0.083229,0,1,0.086585,0,1,0.0,0,1,0.0
2023-02-06 14:09:56,0.0,0,1,0.732115,1,1,0.487011,0,1,0.503134,1,1,0.153846,0,1,0.151419,0,1,0.56,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,1,1.0,1,1,0.0,0,1,1.0,1,1,0.476013,0,1,0.024592,0,1,0.055172,0,1,0.077304,0,1,0.084916,0,1,0.0,0,1,0.0
2023-02-06 14:09:58,0.0,0,0,0.732115,1,0,0.471174,0,0,0.512657,1,0,0.153846,0,0,0.151422,0,0,0.56,1,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,1.0,1,0,0.0,0,0,0.0,0,0,0.476013,0,0,0.030287,0,0,0.053241,0,0,0.087074,0,0,0.083141,0,0,0.0,0,0,0.0
2023-02-06 14:10:00,0.0,0,0,0.732115,1,0,0.477632,0,0,0.510117,1,0,0.153846,0,0,0.151426,0,0,0.56,1,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,1.0,1,0,0.0,0,0,0.0,0,0,0.476472,0,0,0.036402,0,0,0.054314,0,0,0.103012,0,0,0.084276,0,0,0.0,0,0,0.0
2023-02-06 14:10:02,0.0,0,1,0.732115,1,1,0.508593,1,1,0.493968,0,1,0.153846,0,1,0.151424,0,1,0.12,0,1,0.0,0,1,0.0,0,1,0.0,0,1,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.476807,0,1,0.032026,0,1,0.057605,0,1,0.100406,0,1,0.087738,0,1,0.0,0,1,0.0
2023-02-06 14:10:04,0.0,0,0,0.732115,1,0,0.525499,1,0,0.485844,0,0,0.153846,0,0,0.151416,0,0,0.12,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.475932,0,0,0.018145,0,0,0.058277,0,0,0.075234,0,0,0.087985,0,0,0.0,0,0,0.0
2023-02-06 14:10:06,1.0,1,0,0.732115,1,0,0.479262,0,0,0.50327,1,0,0.153846,0,0,0.151414,0,0,0.12,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.474738,0,0,0.015765,0,0,0.054046,0,0,0.060433,0,0,0.083176,0,0,0.0,0,0,0.0
2023-02-06 14:10:08,1.0,1,1,0.732115,1,1,0.360479,0,1,0.528132,1,1,0.153846,0,1,0.151437,0,1,0.12,0,1,0.0,0,1,0.0,0,1,0.0,0,1,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.475154,0,1,0.052517,0,1,0.049969,0,1,0.086272,0,1,0.079244,0,1,0.0,0,1,0.0
2023-02-06 14:10:10,1.0,1,1,0.732115,1,1,0.212633,0,1,0.520479,1,1,0.153846,0,1,0.151498,0,1,0.12,0,1,0.0,0,1,0.0,0,1,0.0,0,1,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.477433,0,1,0.139731,0,1,0.052914,0,1,0.127743,0,1,0.083298,0,1,0.0,0,1,0.0
2023-02-06 14:10:12,1.0,1,1,0.732115,1,1,0.093431,0,1,0.478555,0,1,0.153846,0,1,0.151591,0,1,0.12,0,1,0.0,0,1,0.0,0,1,0.0,0,1,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.47855,0,1,0.265333,0,1,0.060938,0,1,0.120583,0,1,0.092049,0,1,0.0,0,1,0.0
2023-02-06 14:10:14,0.0,0,1,0.732115,1,1,0.031993,0,1,0.458878,0,1,0.153846,0,1,0.151697,0,1,1.0,1,1,1.0,1,1,0.0,0,1,0.0,0,1,1.0,1,1,1.0,1,1,0.0,0,1,0.0,0,1,0.475723,0,1,0.409432,0,1,0.062481,0,1,0.049241,0,1,0.092343,0,1,0.0,0,1,0.0
2023-02-06 14:10:16,0.0,0,1,0.732115,1,1,0.029318,0,1,0.50862,1,1,0.153846,0,1,0.1518,0,1,1.0,1,1,1.0,1,1,0.0,0,1,0.0,0,1,1.0,1,1,1.0,1,1,0.0,0,1,0.0,0,1,0.471771,0,1,0.561064,1,1,0.051145,0,1,0.000679,0,1,0.078848,0,1,0.0,0,1,0.0
2023-02-06 14:10:18,0.0,0,0,0.732115,1,0,0.086341,0,0,0.57749,1,0,0.153846,0,0,0.151896,0,0,0.64,1,0,1.0,1,0,0.0,0,0,0.0,0,0,1.0,1,0,1.0,1,0,0.0,0,0,0.0,0,0,0.473178,0,0,0.714429,1,0,0.039527,0,0,0.094865,0,0,0.067597,0,0,0.0,0,0,0.0
2023-02-06 14:10:20,0.0,0,0,0.732115,1,0,0.206716,0,0,0.542551,1,0,0.153846,0,0,0.151991,0,0,0.64,1,0,1.0,1,0,0.0,0,0,0.0,0,0,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.480286,0,0,0.852941,1,0,0.052016,0,0,0.352537,0,0,0.083387,0,0,0.0,0,0,0.0
2023-02-06 14:10:22,0.0,0,0,0.732115,1,0,0.365049,0,0,0.35202,0,0,0.153846,0,0,0.15209,0,0,0.64,1,0,1.0,1,0,0.0,0,0,0.0,0,0,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.483489,0,0,0.948953,1,0,0.09926,0,0,0.656697,1,0,0.130896,0,0,0.0,0,0,0.0
2023-02-06 14:10:24,1.0,1,1,0.732115,1,1,0.494299,0,1,0.13065,0,1,0.153846,0,1,0.152192,0,1,0.48,0,1,0.0,0,1,0.0,0,1,0.0,0,1,1.0,1,1,0.0,0,1,1.0,1,1,0.0,0,1,0.475354,0,1,0.987054,1,1,0.160333,0,1,0.864109,1,1,0.183655,0,1,0.0,0,1,0.0
2023-02-06 14:10:26,1.0,1,0,0.732115,1,0,0.532646,1,0,0.091726,0,0,0.153846,0,0,0.152293,0,0,0.48,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.464187,0,0,0.983844,1,0,0.194183,0,0,0.938473,1,0,0.206214,0,0,0.0,0,0,0.0
