timestamp,i1_pos_switch,i2_pos_switch,i3_pos_switch,i4_light_barrier,m1_speed,m2_speed,m3_speed,o7_valve,o8_compressor,current_task,current_task_duration,current_sub_task,failure_label,i1_light_barrier,i2_light_barrier,i3_light_barrier,i5_pos_switch,i6_pos_switch,i7_pos_switch,i8_pos_switch,m4_speed,current_pos_x,current_pos_y,target_pos_x,target_pos_y,amount_of_workpieces,i1_pos,i2_pos,i3_photoresistor,i5_joystick_x_f,i6_joystick_y_f,i7_joystick_x_b,i8_joystick_y_b,i2_color_sensor,i6_light_barrier,i7_light_barrier,i8_light_barrier,o5_valve,o6_valve,i5_light_barrier,i4_pos_switch,i8_color_sensor,o7_compressor_level,o8_valve_open,current_pos_z,target_pos_z,current_state_binary
2023-02-06 14:44:28,,,,0.0,0.5221112219404552,0.0885409916112845,0.42947613634025444,,,1.0,0.0007056822862304802,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.7270545788788767,0.05409084811177241,0.047773574559701874,-0.027274661109845087,-0.08069545532309362,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,0.0
2023-02-06 14:44:30,,,,0.0,0.511149767144139,-0.0018291008252647322,0.5840719016205183,,,1.0,0.0007521294184604765,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.4727017879185778,0.16856168576748362,-0.060829331691017244,0.007261229355826954,-0.06318847683660465,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,0.0
2023-02-06 14:44:32,,,,0.0,0.4907911666159347,0.11174726292785292,0.5958066089939902,,,1.0,0.0007930781974134063,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2846689657454757,0.2949642511632358,0.01065948662004025,0.1219468637111441,0.027296957985911228,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,0.0
2023-02-06 14:44:34,,,,0.0,0.48760786415063323,0.3376703499642721,0.34210924286019356,,,1.0,0.0007957576615914202,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.26248722708562533,0.3810416365784896,0.1922689973821656,0.2743252144877699,0.15632339369172032,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,0.0
2023-02-06 14:44:36,,,,0.0,0.5,0.5166618274144741,0.01832154886961372,,,0.0,0.0007771239985373183,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.36871857291369736,0.4063549368844596,0.36657889064774235,0.3890041680989175,0.2989445679581793,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,1.0
2023-02-06 14:44:38,,,,0.0,0.5086280284947211,0.56149712293457,-0.04672675796612344,,,0.0,0.0007997305329823511,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.4871021756079896,0.39324521016969316,0.46458847119257946,0.42413736374364097,0.4266811975860749,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,1.0
2023-02-06 14:44:40,,,,0.0,0.5044406744624932,0.5119909902728028,0.269971576158552,,,0.0,0.0008904027692538962,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5345350895616553,0.3790844019827459,0.49794624884281025,0.40232917144518343,0.5110787337158128,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,1.0
2023-02-06 14:44:42,,,,0.0,0.4963171572972949,0.4670820126263894,0.7477203038211531,,,0.0,0.0009720888138695807,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5156500946515918,0.38158141920880195,0.5142902160910088,0.37608580011024506,0.5449579309252486,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,1.0
2023-02-06 14:44:44,,,,0.0,0.49508713044256625,0.47789821750391015,1.0305851774511035,,,0.0,0.0009096695564231366,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.4859751717504609,0.3916685630486896,0.5389235342736014,0.37485568666729735,0.5488150217351375,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,1.0
2023-02-06 14:44:46,,,,0.0,0.5,0.5140442127658937,0.9559615911333286,,,0.0,0.0006456273342257888,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.48359985422764296,0.3942032039907931,0.5615900720906346,0.3891927361514408,0.548924578273903,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,1.0
