segment_start,segment_end,segment_idx,current_state_binary,m1_speed_psd_peak,m1_speed_psd_mean_energy,m1_speed_psd_peak_freq,m1_speed_rms,m1_speed_mean,m1_speed_variance,m1_speed_fft_peak,m2_speed_psd_peak,m2_speed_psd_mean_energy,m2_speed_psd_peak_freq,m2_speed_rms,m2_speed_mean,m2_speed_variance,m2_speed_fft_peak,m3_speed_psd_peak,m3_speed_psd_mean_energy,m3_speed_psd_peak_freq,m3_speed_rms,m3_speed_mean,m3_speed_variance,m3_speed_fft_peak,m4_speed_psd_peak,m4_speed_psd_mean_energy,m4_speed_psd_peak_freq,m4_speed_rms,m4_speed_mean,m4_speed_variance,m4_speed_fft_peak,current_pos_x_psd_peak,current_pos_x_psd_mean_energy,current_pos_x_psd_peak_freq,current_pos_x_rms,current_pos_x_mean,current_pos_x_variance,current_pos_x_fft_peak,current_pos_y_psd_peak,current_pos_y_psd_mean_energy,current_pos_y_psd_peak_freq,current_pos_y_rms,current_pos_y_mean,current_pos_y_variance,current_pos_y_fft_peak,target_pos_x_psd_peak,target_pos_x_psd_mean_energy,target_pos_x_psd_peak_freq,target_pos_x_rms,target_pos_x_mean,target_pos_x_variance,target_pos_x_fft_peak,target_pos_y_psd_peak,target_pos_y_psd_mean_energy,target_pos_y_psd_peak_freq,target_pos_y_rms,target_pos_y_mean,target_pos_y_variance,target_pos_y_fft_peak,current_task_duration_psd_peak,current_task_duration_psd_mean_energy,current_task_duration_psd_peak_freq,current_task_duration_rms,current_task_duration_mean,current_task_duration_variance,current_task_duration_fft_peak
2023-02-06T14:13:08.000000000,2023-02-06T14:14:06.000000000,10,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.5252442263139219,0.08726691855804415,0.03125,0.44229915506314277,0.3996718840205708,0.03589092769301741,11.990156520617125,1.8425234011393057,0.3668401337065162,0.0625,0.6089217809306078,0.5212018967025643,0.09913431816535252,15.636056901076932,0.38583765763358907,0.10167365490501364,0.0625,0.5713498442211212,0.5502771417560102,0.02363571175233557,16.508314252680304,0.5719766856758209,0.08326264319289321,0.03125,0.5413050155488642,0.33401571077057685,0.1814446248167826,10.020471323117304,1.179115444966386,0.18815323196881364,0.03125,0.5963928237946159,0.4537776460907538,0.14977024818205048,13.613329382722613,0.02873368777020627,0.008358782997204758,0.0,0.4739909516885328,0.23861513428610667,0.1677302399722243,7.158454028583201,1.1633599653355906,0.20307917861046465,0.03125,0.5834774269603422,0.41823836751538856,0.1655225757103242,12.547151025461659,7.999494599630409e-08,1.000439149074103e-08,0.03125,0.0008538314955270689,0.0008298025374352118,4.04559716200752e-08,0.02489407612305635
2023-02-06T14:13:38.000000000,2023-02-06T14:14:36.000000000,11,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.5252154569197273,0.08754406515536044,0.03125,0.440686644095155,0.39838447958725326,0.035494524707843284,11.951534387617595,0.5427478821256215,0.15319141914205703,0.0625,0.5216448873781941,0.49857340811138406,0.02353794525200805,14.957202243341523,0.0794845838622589,0.02697423350822932,0.03125,0.5348809957875141,0.5173393477237094,0.01845767895144956,15.520180431711282,0.8002174719263561,0.12698693262573613,0.03125,0.8905911284293196,0.8307099559043746,0.10307352719836084,24.92129867713124,0.052251593033529664,0.010181407476718132,0.03125,0.14230436969469726,0.11452425011640305,0.007134729769480635,3.4357275034920916,2.1657184981624145,0.36084113224123526,0.03125,0.8524061174307687,0.7354887705930557,0.18565245736491262,22.064663117791675,0.028304186344960867,0.0047883645666631745,0.03125,0.11949197824996537,0.0942898976950954,0.005387748058738645,2.8286969308528613,2.1666974273630007e-06,3.985009917276818e-07,0.03125,0.0006925661170701082,0.0004763165293631904,2.527703903689719e-07,0.01428949588089571
2023-02-06T14:14:08.000000000,2023-02-06T14:15:06.000000000,12,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,6.205521464357341e-05,1.33851863613558e-05,0.09375,0.5004702621814919,0.5004589831753287,1.1289487127357531e-05,15.013769495259861,0.004309947826392581,0.0008505334655944485,0.09375,0.4976411657747848,0.49702878797665545,0.0006091137961436885,14.910863639299663,0.00032131426949416056,6.5122836697842e-05,0.09375,0.5007413246633757,0.5006756634925847,6.575421189229444e-05,15.020269904777539,6.396839003140071e-06,1.2861080979706914e-06,0.09375,0.9998536015672077,0.999853011546719,1.1798678734467599e-06,29.99559034640157,1.0921500086132267e-06,2.836380464454403e-07,0.09375,0.15082655863628683,0.1508259409919688,1.8631395243082327e-07,4.524778229759063,0.00028151321700842756,5.65744080221509e-05,0.09375,1.0010907508642772,1.0010646010671704,5.2355956229158094e-05,30.03193803201512,1.9981349817901602e-05,3.989151512638083e-06,0.09375,0.1528098645995083,0.15279913432423192,3.2792686853875687e-06,4.583974029726957,4.060325585235086e-09,8.034951929116275e-10,0.09375,2.5939114702067313e-05,-3.5755867080035137e-06,6.600528512205535e-10,0.00030481711034894784
2023-02-06T14:14:38.000000000,2023-02-06T14:15:36.000000000,13,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,8.1749022546876e-08,1.4497015216511278e-08,0.0,0.5000480649698369,0.5000480302103715,3.476280553881424e-08,15.001440906311148,2.427259064326262e-06,7.309992848057695e-07,0.09375,0.4998604719978893,0.49985944706373997,1.0246470847707996e-06,14.995783411912198,1.5818769791205236e-07,5.993937270759342e-08,0.09375,0.5000361178707172,0.5000359759275955,1.4195335495885465e-07,15.001079277827865,1.2944783397132016e-08,2.2517364581287957e-09,0.0,0.9995144388495738,0.9995144357283839,6.239349313854864e-09,29.985433071851514,1.0448828525891037e-08,2.32830064419864e-09,0.03125,0.15099205607985955,0.15099204876820024,2.2080049015387e-09,4.529761463046007,3.2174076410152874e-07,5.705610425222158e-08,0.0,1.0000953537770345,1.000095285375326,1.3681645685674223e-07,30.002858561259778,1.6611948000292475e-08,5.002711395635133e-09,0.03125,0.153019235564006,0.15301922099493853,4.458694910225215e-09,4.590576629848156,4.808020447042574e-12,1.4920326729871687e-12,0.09375,1.2781300054060013e-06,-3.6848688928373653e-07,1.4978337231451392e-12,1.1771007233468937e-05
2023-02-06T14:15:08.000000000,2023-02-06T14:16:06.000000000,14,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,6.814697439284465e-08,1.5873064197423084e-08,0.03125,0.49988297432009543,0.49988277218582716,2.0208691758528314e-07,14.996483165574816,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.5,0.5,0.0,15.0,1.1332404387005623e-08,2.6674488285777687e-09,0.0,0.9996570139595773,0.9996569608886788,1.0610538967845121e-07,29.989708826660355,0.0,0.0,0.0,0.1509950488521589,0.1509950383561536,3.1696895704714938e-09,4.529851150684607,2.7258789757111935e-07,6.349225678962399e-08,0.03125,1.000331076011722,1.0003305160490887,1.1202957332685319e-06,30.009915481472664,0.0,0.0,0.0,0.15301499919918835,0.1530149885627717,3.255062453756778e-09,4.590449656883151,2.4383837133902012e-16,5.745333667564482e-17,0.0,3.319390838542041e-08,-9.558768830890536e-09,1.010465492337279e-15,3.136807375419259e-07
2023-02-06T14:15:38.000000000,2023-02-06T14:16:36.000000000,15,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,9.339720811085404e-05,1.92167054271775e-05,0.09375,0.4990835857093514,0.4989687237742298,0.00011463821961973923,14.969061713226896,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.5,0.5,0.0,15.0,8.029814478949285e-06,1.594164078464187e-06,0.09375,1.0004918011265922,1.000485633519741,1.234124213515766e-05,30.01456900559223,7.311745888570625e-07,1.4979312887500635e-07,0.09375,0.15114658910544665,0.1511425765420639,1.2129544370922617e-06,4.534277296261916,0.0004257315386344846,8.348576032962994e-05,0.09375,1.0034242668600035,1.0031870598497203,0.0004759822736090406,30.095611795491607,7.50868152358378e-07,1.5382767895444775e-07,0.09375,0.15316856669634632,0.15316450045452268,1.2456243296118825e-06,4.59493501363568,2.7493374289570076e-13,6.583920176862296e-14,0.09375,7.14493298469495e-07,-5.732241013442107e-09,5.104678149707825e-13,8.508764242899917e-06
2023-02-06T14:16:08.000000000,2023-02-06T14:17:06.000000000,16,0,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.58466308060042,0.10550170928902876,0.03125,0.6286059063288116,0.5991025634602583,0.036221503926813954,17.973076903807744,9.714314175426958e-07,3.3737029935508466e-07,0.09375,0.5003521937810663,0.5003416209259989,1.0580190669781183e-05,15.010248627779966,1.2809834847054572e-06,3.861420190278456e-07,0.09375,0.5001435303142799,0.5001385012599214,5.030472710514161e-06,15.004155037797645,1.02249207644878,0.13977224570142407,0.03125,0.7667225351819107,0.6215500573302901,0.20153897218848962,18.646501719908702,0.0030461798203571303,0.0007427324206943022,0.03125,0.12868926630992364,0.11063705597448649,0.00432036910868479,3.319111679234595,2.203649867979966,0.36787593522991946,0.03125,0.7253094524977497,0.5326087571828082,0.24240171365476978,15.978262715484245,0.0031272948605760944,0.0007615046654600349,0.03125,0.13041741611015914,0.11211415236578717,0.004439119264151452,3.3634245709736152,1.5249119554026e-08,2.5661229140920544e-09,0.03125,3.778006995957518e-05,1.5922429644586728e-05,1.1738099203635806e-09,0.0004776728893376019
2023-02-06T14:16:38.000000000,2023-02-06T14:17:36.000000000,17,0,3.0498305218079214e-08,7.2200925111931334e-09,0.03125,0.5000105516604714,0.5000103864796707,1.6518425929828436e-07,15.000311594390118,0.7864944499888964,0.13365678741872122,0.03125,0.5778407363349133,0.483622235514763,0.10000944988377787,14.50866706544289,0.002805795818656796,0.0005328989768976564,0.09375,0.481683622704624,0.47037975328592213,0.010762000080525502,14.111392598577666,0.0017592387759714024,0.00035056202144421273,0.09375,0.4994416031931127,0.4940185198168227,0.005387617078102289,14.820555594504677,0.5342117876113976,0.09816306966921812,0.03125,0.5373253300394425,0.36032893282911344,0.15888157046822815,10.809867984873403,0.04468747276575648,0.00762091344729807,0.03125,0.08264508684012788,0.04985390727895798,0.004344798307833342,1.4956172183687393,0.03689374479067846,0.008127684844853591,0.0,0.3926055477756193,0.16777448152908078,0.12599083949184223,5.033234445872424,0.04587243411502181,0.007849720520377261,0.03125,0.07889332017502605,0.045713949938126844,0.004134390749293606,1.3714184981438053,1.9813367999886767e-08,4.056423715398164e-09,0.03125,9.251201451870278e-05,5.933327225674199e-05,5.038035633616003e-09,0.0017799981677022601
2023-02-06T14:17:08.000000000,2023-02-06T14:18:06.000000000,18,0,5.406021262578297e-05,1.0719255799656971e-05,0.09375,0.5000089506812049,0.4999226677868138,8.627699423460656e-05,14.997680033604416,1.2494591376034414,0.22408537799397424,0.03125,0.6001893934307133,0.5016155302745925,0.10860916777406704,15.048465908237773,0.6316077520014389,0.1467143755282439,0.0625,0.5153854930130745,0.47952588163566917,0.03567713524986407,14.385776449070075,0.172904727681887,0.05096031189913724,0.0625,0.46924721630753385,0.45041655683657933,0.01731787533985,13.51249670509738,1.9025691954421322,0.26972952842966297,0.03125,0.5913633620558835,0.42235244471903166,0.1713290384218953,12.67057334157095,0.03395815115028379,0.008250324829062317,0.03125,0.3257476714633914,0.15387037637680798,0.08243545273748105,4.6161112913042395,3.683198551664975,0.6455395967349431,0.03125,0.4283986531538167,0.20205041327376122,0.14270103651990645,6.061512398212838,0.017790186060131025,0.004823507757099141,0.03125,0.29409295983226696,0.1196017440257396,0.07218609184890483,3.5880523207721877,8.303690474207736e-08,9.98354867953115e-09,0.03125,0.00031820357380510714,0.00025441610828328846,3.652595822832828e-08,0.0076324832484986555
2023-02-06T14:17:38.000000000,2023-02-06T14:18:36.000000000,19,0,0.12863414729276634,0.0330498992379243,0.0625,0.5067084809783187,0.5000898227068248,0.00666365392041181,15.00269468120474,0.5789956373616296,0.09658769553909902,0.03125,0.6347311133876998,0.5862846080427022,0.05915394467460378,17.58853824128107,1.1220916870413595,0.22822828247101037,0.0625,0.5817767619996892,0.5290771357438464,0.058541585235930595,15.87231407231539,0.24808288198011919,0.054598086617893546,0.03125,0.556915180900017,0.5240505753061899,0.03552551323815012,15.721517259185697,0.9197150895310591,0.14390097457577705,0.03125,0.38796058093839725,0.19886439469595726,0.11096636488426914,5.965931840878719,1.2637614048162815,0.20509129865975306,0.03125,0.603951732957201,0.457744551048153,0.1552276217277312,13.732336531444586,0.13241729015973183,0.026828520712550163,0.0,0.22239151872110302,0.06919107127350198,0.04467058325510388,2.0757321382050593,1.1520799125589616,0.20852208539277617,0.03125,0.5760313715663903,0.3971173767067755,0.17410993014618584,11.913521301203263,8.676555735277594e-08,1.0470122129981029e-08,0.03125,0.0006317272101095925,0.0005981054359264144,4.134915550812324e-08,0.017943163077792427
2023-02-06T14:18:08.000000000,2023-02-06T14:19:06.000000000,20,1,0.06391811080679113,0.019689875089896846,0.03125,0.5066324602932181,0.5000949361432039,0.006581504666683988,15.002848084296117,0.7682505217364186,0.1577009958228825,0.03125,0.44160396093474313,0.39900972230862863,0.03580529981644525,11.97029166925886,0.6925036737816566,0.1521586040574744,0.0625,0.5960984772968875,0.5357202812789399,0.06833717486208152,16.071608438368195,0.4963109403947021,0.08841200211232805,0.03125,0.569872280089262,0.5497257877438986,0.02255597390348446,16.491773632316956,1.2971987389823567,0.1717329358376531,0.03125,0.6555752110742544,0.46924627429702015,0.20958679143341893,14.077388228910605,0.9797512255460918,0.15666824075467772,0.03125,0.5162398443071528,0.3629054615607838,0.13480320281962774,10.887163846823512,1.2911416242585603,0.22252520558305758,0.03125,0.5999707534263721,0.3717393138015336,0.22177478754137356,11.152179414046008,1.512500783382623,0.2476319174341418,0.03125,0.502567958599337,0.3315682698482397,0.1426370354405498,9.94704809544719,8.462026569286946e-08,1.095832577813936e-08,0.03125,0.0008476775296383946,0.0007786936322988418,1.1219342127108753e-07,0.023360808968965252
2023-02-06T14:18:38.000000000,2023-02-06T14:19:36.000000000,21,0,2.5838190090088065e-05,5.015353380258408e-06,0.09375,0.49990376022175276,0.4998997908135048,3.968628461852584e-06,14.996993724405142,0.15222763987665244,0.03260544321644684,0.03125,0.5632313720920193,0.4999748785413369,0.06725469933623426,14.999246356240103,0.9983493109401393,0.23901527656080138,0.0625,0.5495562812646514,0.5171786297199025,0.03453837123847663,15.515358891597074,0.028056663150346512,0.00970910873315727,0.0625,0.4834676993108965,0.4803541273561708,0.0030009286088631005,14.410623820685123,0.061487176886250466,0.013908512453292332,0.0,0.928951804205039,0.9130578206032633,0.02927687077101637,27.3917346180979,0.033695468925810185,0.005354468218906578,0.03125,0.13257447801021097,0.11975992144877826,0.0032335534342623636,3.5927976434633484,0.583451028123158,0.12568297307860024,0.03125,0.8481772835537629,0.7319942265408973,0.18358915664743358,21.959826796226928,0.03642180719310701,0.00578856733036577,0.03125,0.13458894145799039,0.12066391982180066,0.0035544016160204282,3.6199175946540194,2.0717779436976446e-06,4.0806590018389305e-07,0.03125,0.000643538137559176,0.0003989600322877247,2.549722271301106e-07,0.01196880096863174
