segment_start,segment_end,segment_idx,current_state_binary,m1_speed_psd_peak,m1_speed_psd_mean_energy,m1_speed_psd_peak_freq,m1_speed_rms,m1_speed_mean,m1_speed_variance,m1_speed_fft_peak,o8_compressor_psd_peak,o8_compressor_psd_mean_energy,o8_compressor_psd_peak_freq,o8_compressor_rms,o8_compressor_mean,o8_compressor_variance,o8_compressor_fft_peak,current_task_duration_psd_peak,current_task_duration_psd_mean_energy,current_task_duration_psd_peak_freq,current_task_duration_rms,current_task_duration_mean,current_task_duration_variance,current_task_duration_fft_peak
2023-02-06T14:13:10.000000000,2023-02-06T14:14:08.000000000,10,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:13:40.000000000,2023-02-06T14:14:38.000000000,11,1,6.322634824734498e-07,1.311120329912776e-07,0.03125,1.0000996226071945,1.0000987508792205,1.7436288754887397e-06,30.00296252637662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.507359774120596e-09,1.7692943514572963e-09,0.03125,0.00017891648245374538,-6.439512101041594e-05,2.7864376083675263e-08,0.0019318536303124783
2023-02-06T14:14:10.000000000,2023-02-06T14:15:08.000000000,12,1,0.0004863446038422673,9.518699869125405e-05,0.09375,0.9944240148250707,0.9928658408264802,0.003096543380739126,29.785975224794402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5412496249593648e-05,3.304594324889335e-06,0.09375,0.00524073387763283,-5.480122662394569e-05,2.7462288401728953e-05,0.05645438919405486
2023-02-06T14:14:40.000000000,2023-02-06T14:15:38.000000000,13,1,2.2328250770173166,0.43172572810196647,0.03125,0.8549838074691611,0.7660179499996947,0.14421381131272856,22.980538499990846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21803401484887425,0.02915271522287945,0.03125,0.16369342291287123,0.07871925230252645,0.020598816021863295,2.3615775690757923
2023-02-06T14:15:10.000000000,2023-02-06T14:16:08.000000000,14,1,1.4319194427112696,0.20147637747168382,0.03125,0.8621514653931739,0.7737399732794793,0.14463160302906813,23.21219919838437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3393919882153724,0.07036809036754058,0.03125,0.16366105865573416,0.07829533392684633,0.02065478280559928,2.34886001780539
2023-02-06T14:15:40.000000000,2023-02-06T14:16:38.000000000,15,1,6.186149336156972e-05,1.2646082867810635e-05,0.09375,1.0005545794236468,1.0005499657877512,9.232367760554347e-06,30.016498973632537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.945965884444296e-05,1.8359459495391966e-05,0.09375,0.004108010389712995,-0.0004627536595054254,1.6661608412604238e-05,0.04970223404137741
2023-02-06T14:16:10.000000000,2023-02-06T14:17:08.000000000,16,1,1.269015865929726e-07,2.3519351626805972e-08,0.0,1.0000608791662324,1.0000608525607075,5.3214288280587064e-08,30.00182557682123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.287705911421073e-08,1.4749138043388367e-08,0.0,0.0001924928828971044,-4.842917821182406e-05,3.470812466376572e-08,0.0014528753463547216
2023-02-06T14:16:40.000000000,2023-02-06T14:17:38.000000000,17,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:17:10.000000000,2023-02-06T14:18:08.000000000,18,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:17:40.000000000,2023-02-06T14:18:38.000000000,19,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:18:10.000000000,2023-02-06T14:19:08.000000000,20,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:18:40.000000000,2023-02-06T14:19:38.000000000,21,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:19:10.000000000,2023-02-06T14:20:08.000000000,22,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:19:40.000000000,2023-02-06T14:20:38.000000000,23,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:20:10.000000000,2023-02-06T14:21:08.000000000,24,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:20:40.000000000,2023-02-06T14:21:38.000000000,25,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:21:10.000000000,2023-02-06T14:22:08.000000000,26,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:21:40.000000000,2023-02-06T14:22:38.000000000,27,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:22:10.000000000,2023-02-06T14:23:08.000000000,28,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:22:40.000000000,2023-02-06T14:23:38.000000000,29,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:23:10.000000000,2023-02-06T14:24:08.000000000,30,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:23:40.000000000,2023-02-06T14:24:38.000000000,31,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:24:10.000000000,2023-02-06T14:25:08.000000000,32,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:24:40.000000000,2023-02-06T14:25:38.000000000,33,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:25:10.000000000,2023-02-06T14:26:08.000000000,34,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:25:40.000000000,2023-02-06T14:26:38.000000000,35,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:26:10.000000000,2023-02-06T14:27:08.000000000,36,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:26:40.000000000,2023-02-06T14:27:38.000000000,37,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:27:10.000000000,2023-02-06T14:28:08.000000000,38,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:27:40.000000000,2023-02-06T14:28:38.000000000,39,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:28:10.000000000,2023-02-06T14:29:08.000000000,40,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:28:40.000000000,2023-02-06T14:29:38.000000000,41,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:29:10.000000000,2023-02-06T14:30:08.000000000,42,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:29:40.000000000,2023-02-06T14:30:38.000000000,43,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:30:10.000000000,2023-02-06T14:31:08.000000000,44,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:30:40.000000000,2023-02-06T14:31:38.000000000,45,1,0.0,0.0,0.0,1.0001251144466246,1.0001250355406601,1.5783166738635475e-07,30.0037510662198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72834398115486e-05,-6.860788635014516e-06,6.97315667256051e-10,0.00020582365905043545
2023-02-06T14:31:10.000000000,2023-02-06T14:32:08.000000000,46,1,5.041439181961624e-05,1.0091446698177807e-05,0.09375,1.0010479333280786,1.0010234577335626,4.900188755996679e-05,30.03070373200687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4959210112809322e-07,2.8121429769224307e-08,0.03125,0.00044415251194139364,-2.7616516459820183e-05,1.965087818824743e-07,0.0039211624277068575
2023-02-06T14:31:40.000000000,2023-02-06T14:32:38.000000000,47,1,0.39275220176602604,0.07960065027993539,0.03125,0.8323825705207373,0.6965028220205625,0.2077445626241028,20.895084660616874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006761086513295509,0.0001468307902753242,0.03125,0.15317450576973424,0.06743909849803584,0.018914397211574566,2.0231729549410753
2023-02-06T14:32:10.000000000,2023-02-06T14:33:08.000000000,48,1,3.6361005278516725,0.6174975930993315,0.03125,0.7847855118448304,0.6321545814832671,0.21626888471126762,18.964637444498017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6606042446141063,0.12611978037430213,0.03125,0.20073044245762534,0.10391102393545279,0.029495209633919797,3.117330718063583
2023-02-06T14:32:40.000000000,2023-02-06T14:33:38.000000000,49,1,0.13722849219871155,0.027612919119587034,0.0,0.9618672187017294,0.936705475772111,0.04777139807154392,28.101164273163327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04508754778182385,0.009295023744247132,0.0,0.12973814986042417,0.03643696582776941,0.015504335050471846,1.0931089748330822
2023-02-06T14:33:10.000000000,2023-02-06T14:34:08.000000000,50,1,1.9896509689209306e-05,4.136616596823907e-06,0.09375,1.0001571227785238,1.0001552941165037,3.6578953449068676e-06,30.004658823495113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.760609087323616e-06,1.6144302103074372e-06,0.09375,0.0012286947165238364,-1.420388182272312e-05,1.5094889561547566e-06,0.013163779362960176
2023-02-06T14:33:40.000000000,2023-02-06T14:34:38.000000000,51,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:34:10.000000000,2023-02-06T14:35:08.000000000,52,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:34:40.000000000,2023-02-06T14:35:38.000000000,53,1,0.0,0.0,0.0,1.0000961299396738,1.0000960604207432,1.3905122215525688e-07,30.002881812622295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.282594125102411e-05,-7.592478513465236e-06,1.0198966890382552e-09,0.0002277743554039571
2023-02-06T14:35:10.000000000,2023-02-06T14:36:08.000000000,54,1,3.5313006432930285e-05,7.471118219954199e-06,0.09375,1.0009465775001576,1.0009103266079884,7.256909876937548e-05,30.027309798239642,9.50923345061009e-08,3.716693625411242e-08,0.03125,0.0015995735026817538,0.00016758218991577473,2.5305516001046083e-06,0.016626422415926607,3.141513310596167e-07,8.808882431626814e-08,0.03125,0.0008465756415254006,3.111608756887561e-05,7.157221059185499e-07,0.00890964618862587
2023-02-06T14:35:40.000000000,2023-02-06T14:36:38.000000000,55,1,0.13680586305544554,0.03478160221849658,0.03125,0.8534081144129755,0.7401404668498782,0.18049749907715493,22.204214005496347,0.0007270817791865833,0.00013871626584398633,0.09375,0.061240883246426715,0.009991276365688312,0.0036506201773869058,0.5886100034429843,0.0011000763118511356,0.00031381736427029165,0.0,0.17470356144120325,0.07882882551886085,0.02430735064755728,2.3648647655658253
2023-02-06T14:36:10.000000000,2023-02-06T14:37:08.000000000,56,1,4.150782252381678,0.7114485601184659,0.03125,0.8464079329228557,0.7322952807262076,0.18015001074086606,21.96885842178623,0.2806143109618557,0.07422169901970403,0.0625,0.1133272896140708,0.03299816895350179,0.011754195416987634,1.0187730139955444,0.6782181406742586,0.11914618172170528,0.03125,0.1927238133603276,0.09653518575076056,0.027823426148212538,2.8960555725228168
2023-02-06T14:36:40.000000000,2023-02-06T14:37:38.000000000,57,1,0.006097376023619086,0.0014475670147371068,0.09375,0.9950179276308516,0.993096806062712,0.0038194100948347525,29.79290418188136,0.020152838831693765,0.004879274123833184,0.0,0.09538210556100121,0.02334205696764502,0.00855289443776919,0.7895965061878449,0.012121555776337643,0.0024843250156735158,0.0,0.08138188369153249,0.017833935102352556,0.006304961751947201,0.6333666306653079
2023-02-06T14:37:10.000000000,2023-02-06T14:38:08.000000000,58,1,6.574612517230628e-06,1.6467836583219495e-06,0.09375,1.0001289493105365,1.0001277259991375,2.4469367918954027e-06,30.003831779974124,1.208515624591222e-05,2.9100617198315e-06,0.09375,0.0015995735026817534,0.00016758218991577475,2.5305516001046053e-06,0.016626422415926597,4.323841225226059e-06,1.2000372040763687e-06,0.09375,0.001077740461153362,8.8866304370504e-05,1.1536272815545906e-06,0.011366858502294585
2023-02-06T14:37:40.000000000,2023-02-06T14:38:38.000000000,59,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:38:10.000000000,2023-02-06T14:39:08.000000000,60,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:38:40.000000000,2023-02-06T14:39:38.000000000,61,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:39:10.000000000,2023-02-06T14:40:08.000000000,62,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:39:40.000000000,2023-02-06T14:40:38.000000000,63,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:40:10.000000000,2023-02-06T14:41:08.000000000,64,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:40:40.000000000,2023-02-06T14:41:38.000000000,65,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:41:10.000000000,2023-02-06T14:42:08.000000000,66,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:41:40.000000000,2023-02-06T14:42:38.000000000,67,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:42:10.000000000,2023-02-06T14:43:08.000000000,68,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:42:40.000000000,2023-02-06T14:43:38.000000000,69,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:43:10.000000000,2023-02-06T14:44:08.000000000,70,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:43:40.000000000,2023-02-06T14:44:38.000000000,71,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:44:10.000000000,2023-02-06T14:45:08.000000000,72,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:44:40.000000000,2023-02-06T14:45:38.000000000,73,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:45:10.000000000,2023-02-06T14:46:08.000000000,74,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:45:40.000000000,2023-02-06T14:46:38.000000000,75,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:46:10.000000000,2023-02-06T14:47:08.000000000,76,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:46:40.000000000,2023-02-06T14:47:38.000000000,77,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:47:10.000000000,2023-02-06T14:48:08.000000000,78,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:47:40.000000000,2023-02-06T14:48:38.000000000,79,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:48:10.000000000,2023-02-06T14:49:08.000000000,80,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:48:40.000000000,2023-02-06T14:49:38.000000000,81,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:49:10.000000000,2023-02-06T14:50:08.000000000,82,1,2.7258789757111935e-07,6.349225678962399e-08,0.03125,1.000331076011722,1.0003305160490887,1.1202957332685319e-06,30.009915481472664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0530926702022735e-09,4.843525598072795e-10,0.0,0.00017800551503573136,-7.505390056725247e-05,2.6052875392776965e-08,0.002251617017017574
2023-02-06T14:49:40.000000000,2023-02-06T14:50:38.000000000,83,1,0.0004167633248508193,7.923973849350894e-05,0.09375,1.0032030618809327,1.0029826616789168,0.0004421637387544101,30.089479850367496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5805116280748913e-06,3.9560524692369366e-07,0.09375,0.0013096267361507306,-5.146816329450266e-05,1.7124732162079052e-06,0.015174452932758783
2023-02-06T14:50:10.000000000,2023-02-06T14:51:08.000000000,84,1,2.18742944677638,0.3736298697604621,0.03125,0.8281285908292527,0.6996037261432403,0.196351589315338,20.988111784297207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1923245881503784,0.02730131642196407,0.03125,0.23144312988659824,0.12124181869837862,0.03886634377041427,3.637254560951359
2023-02-06T14:50:40.000000000,2023-02-06T14:51:38.000000000,85,1,2.0455470634903943,0.3646618462343034,0.03125,0.8246738101235785,0.6969291970852439,0.1943765873538571,20.90787591255732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6529036719631548,0.14955743032287452,0.03125,0.23159100622444687,0.12227819813977535,0.03868243642374161,3.66834594419326
2023-02-06T14:51:10.000000000,2023-02-06T14:52:08.000000000,86,1,0.0006120098424470053,0.0001125424311595581,0.09375,1.000110268250621,1.000065757807671,8.902872089827916e-05,30.00197273423013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004397627538117244,8.934704998891859e-05,0.09375,0.008383433915695205,0.0010487346964786384,6.918211975523047e-05,0.10337115000332978
2023-02-06T14:51:40.000000000,2023-02-06T14:52:38.000000000,87,1,4.2126788585916417e-07,8.773743895201129e-08,0.03125,1.000088244492917,1.0000881412358393,2.0653236820495026e-07,30.002644237075184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.837620857381483e-07,7.288290172148423e-08,0.03125,0.0003559995044538264,-1.1230482190815247e-05,1.2660952344113175e-07,0.0033131192146915118
2023-02-06T14:52:10.000000000,2023-02-06T14:53:08.000000000,88,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:52:40.000000000,2023-02-06T14:53:38.000000000,89,1,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:53:10.000000000,2023-02-06T14:54:08.000000000,90,1,0.0,0.0,0.0,1.000088244492917,1.0000881412358396,2.0653236820494142e-07,30.00264423707518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.573944565136006e-05,-2.237073461754558e-05,3.821224947219469e-09,0.0006711220385263674
2023-02-06T14:53:40.000000000,2023-02-06T14:54:38.000000000,91,0,9.388856125024947e-05,1.9869432523587105e-05,0.09375,0.9998862774043435,0.9998130257938425,0.00014648119447708286,29.994390773815272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5440614500718867e-07,7.646413284558021e-08,0.09375,0.0005556725541079573,-0.00023411513107679833,2.539620927897543e-07,0.00702345393230395
