id,station,timestamp,i1_pos_switch,i2_pos_switch,i3_pos_switch,i4_light_barrier,m1_speed,m2_speed,m3_speed,o7_valve,o8_compressor,current_task,current_task_duration,current_sub_task,failure_label,i1_light_barrier,i2_light_barrier,i3_light_barrier,i5_pos_switch,i6_pos_switch,i7_pos_switch,i8_pos_switch,m4_speed,current_pos_x,current_pos_y,target_pos_x,target_pos_y,amount_of_workpieces,current_stock,i1_pos,i2_pos,i3_photoresistor,i5_joystick_x_f,i6_joystick_y_f,i7_joystick_x_b,i8_joystick_y_b,i2_color_sensor,i6_light_barrier,i7_light_barrier,i8_light_barrier,o5_valve,o6_valve,i5_light_barrier,i4_pos_switch,i8_color_sensor,o7_compressor_level,o8_valve_open,current_pos_z,target_pos_z,current_state_binary
102a892b-31b5-4935-b266-8ccc7017e169,EC_1,2023-02-06 14:08:58.160,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.1970329160871581,0,0,0,0,,,,,,,,,,,,,,1
5d76a58d-d532-407f-a44d-54e2aed2a427,EC_1,2023-02-06 14:09:00.170,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.1970329160871581,0,0,0,0,,,,,,,,,,,,,,1
bda63e91-1afe-405a-a3a3-6804aafac47b,EC_1,2023-02-06 14:09:02.180,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.19935095039406583,0,0,0,0,,,,,,,,,,,,,,1
711dead4-0775-430b-9a69-5fa7ed63b7f1,EC_1,2023-02-06 14:09:04.190,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.1979601298099212,0,0,0,0,,,,,,,,,,,,,,1
4a8658ec-5090-4902-951b-584e8b1ea07e,EC_1,2023-02-06 14:09:06.190,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.1979601298099212,0,0,0,0,,,,,,,,,,,,,,1
f46a5fbe-12bb-4ae1-afef-3b80eec15b59,EC_1,2023-02-06 14:09:08.200,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.1979601298099212,0,0,0,0,,,,,,,,,,,,,,1
0e26eaff-940a-46d6-8f9f-27cb594957e7,EC_1,2023-02-06 14:09:10.210,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.20120537783959203,0,0,0,0,,,,,,,,,,,,,,1
07cbf475-9fa2-421f-af6f-28cb2d915b35,EC_1,2023-02-06 14:09:12.220,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.20305980528511822,0,0,0,0,,,,,,,,,,,,,,1
f97cce68-344e-4bdf-98e1-28b8c300e91f,EC_1,2023-02-06 14:09:14.230,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.1951784886416319,0,0,0,0,,,,,,,,,,,,,,1
789cea4c-a940-4a47-8e86-26cdc1e48e4a,EC_1,2023-02-06 14:09:16.240,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.20027816411682892,0,0,0,0,,,,,,,,,,,,,,1
74284e6e-7192-41bc-b3a8-072e34b765fe,EC_1,2023-02-06 14:09:18.250,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.1970329160871581,0,0,0,0,,,,,,,,,,,,,,1
9ee646c9-60a5-4735-87a1-f5efa173d841,EC_1,2023-02-06 14:09:20.260,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.1979601298099212,0,0,0,0,,,,,,,,,,,,,,1
528399c4-8a5b-4eee-9da2-b213ffab66ce,EC_1,2023-02-06 14:09:22.270,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.19935095039406583,0,0,0,0,,,,,,,,,,,,,,1
06100336-0ebf-435a-86b7-2e8796aef603,EC_1,2023-02-06 14:09:24.280,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.19935095039406583,0,0,0,0,,,,,,,,,,,,,,1
aca8fc20-be51-4f8e-a07a-b5fef8ce9ad8,EC_1,2023-02-06 14:09:26.290,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.20027816411682892,0,0,0,0,,,,,,,,,,,,,,1
