segment_start,segment_end,segment_idx,current_state_binary,m1_speed_psd_peak,m1_speed_psd_mean_energy,m1_speed_psd_peak_freq,m1_speed_rms,m1_speed_mean,m1_speed_variance,m1_speed_fft_peak,m2_speed_psd_peak,m2_speed_psd_mean_energy,m2_speed_psd_peak_freq,m2_speed_rms,m2_speed_mean,m2_speed_variance,m2_speed_fft_peak,m3_speed_psd_peak,m3_speed_psd_mean_energy,m3_speed_psd_peak_freq,m3_speed_rms,m3_speed_mean,m3_speed_variance,m3_speed_fft_peak,current_pos_x_psd_peak,current_pos_x_psd_mean_energy,current_pos_x_psd_peak_freq,current_pos_x_rms,current_pos_x_mean,current_pos_x_variance,current_pos_x_fft_peak,current_pos_y_psd_peak,current_pos_y_psd_mean_energy,current_pos_y_psd_peak_freq,current_pos_y_rms,current_pos_y_mean,current_pos_y_variance,current_pos_y_fft_peak,current_pos_z_psd_peak,current_pos_z_psd_mean_energy,current_pos_z_psd_peak_freq,current_pos_z_rms,current_pos_z_mean,current_pos_z_variance,current_pos_z_fft_peak,target_pos_x_psd_peak,target_pos_x_psd_mean_energy,target_pos_x_psd_peak_freq,target_pos_x_rms,target_pos_x_mean,target_pos_x_variance,target_pos_x_fft_peak,target_pos_y_psd_peak,target_pos_y_psd_mean_energy,target_pos_y_psd_peak_freq,target_pos_y_rms,target_pos_y_mean,target_pos_y_variance,target_pos_y_fft_peak,target_pos_z_psd_peak,target_pos_z_psd_mean_energy,target_pos_z_psd_peak_freq,target_pos_z_rms,target_pos_z_mean,target_pos_z_variance,target_pos_z_fft_peak,current_task_duration_psd_peak,current_task_duration_psd_mean_energy,current_task_duration_psd_peak_freq,current_task_duration_rms,current_task_duration_mean,current_task_duration_variance,current_task_duration_fft_peak
2023-02-06T14:08:10.000000000,2023-02-06T14:09:08.000000000,0,0,0.0011049970013295171,0.000214552978933184,0.09375,0.20001550389307124,0.08338156318667972,0.033053716718144936,2.5014468956003912,0.0006367348174013192,0.00012475809824731343,0.09375,0.2017000874179998,0.08395637085013902,0.03363425305810268,2.51869112550417,0.0010495845074453222,0.00020326582162668224,0.09375,0.20003048319605074,0.08337586075741057,0.03306066005060642,2.501275822722317,1.823323496626383e-08,3.989088124899249e-09,0.09375,0.00016313653068188996,3.492451569632923e-05,2.5393805846300078e-08,0.0015091150725564638,3.31902998950405e-05,6.311622945233981e-06,0.09375,0.006336202766560232,-0.0005084213824591258,3.988897319682388e-05,0.07817697438911805,1.544282932736373e-08,4.637991850271151e-09,0.0625,5.5210383441458396e-05,-3.167478168088308e-05,2.044894645221256e-09,0.0009502434504264927,6.943753255707712e-08,1.584158741037895e-08,0.09375,0.000292976291584137,-4.1377555654549594e-05,8.412300531844792e-08,0.0034344672939547118,0.0,0.0,0.0,0.0003477516433307751,2.750635957091253e-05,1.201746056224103e-07,0.002907993052907679,1.590023048004931e-08,4.8571123791751155e-09,0.09375,9.636899014050552e-05,-2.0168174886615397e-05,8.880226982443747e-09,0.000990824940973363,1.2412827698666313e-07,4.031248222711146e-08,0.03125,0.0006091616583066613,-8.751968899420505e-05,3.6341822998927926e-07,0.006104337279032041
2023-02-06T14:08:40.000000000,2023-02-06T14:09:38.000000000,1,0,0.47213383321997143,0.08208309730476393,0.03125,0.4078974235602312,0.33475990056392174,0.054316117121507836,10.042797016917653,0.64062143208518,0.12388484781563326,0.03125,0.4432503031995327,0.3123147574397212,0.09893032357184581,9.369442723191636,0.47025953078404636,0.08178344055751996,0.03125,0.38937661002625096,0.3166245859476536,0.051363016009012066,9.498737578429607,3.8248323613728626e-05,8.86720857288679e-06,0.03125,0.017041142352746456,0.007761554220036769,0.00023015880877599835,0.23284662660110306,0.20665730271757504,0.042537786553345905,0.03125,0.293295318134415,0.141532206851146,0.06599077806341212,4.24596620553438,0.0004624115200121763,7.850002764669992e-05,0.03125,0.038485789056675684,0.016792272070101935,0.0011991755580386123,0.5037681621030581,0.0002040156630590308,4.308761293431573e-05,0.03125,0.03845615505003685,0.0171536472770874,0.0011846282463257461,0.5146094183126219,5.022265851725964e-05,9.947698009922944e-06,0.09375,0.00871105443264586,0.0009270738187417722,7.502300346312264e-05,0.10653387335327469,0.0004953855742235523,8.580383562685885e-05,0.03125,0.03972031660935339,0.017310753840498634,0.0012780413530209369,0.5193226152149591,0.007839521760800303,0.0014574992175182084,0.03125,0.18844574385950463,0.09340102811651141,0.026788046325540674,2.8020308434953423
2023-02-06T14:09:10.000000000,2023-02-06T14:10:08.000000000,2,1,0.06873507238100675,0.015504666741639925,0.0625,0.44586084978493196,0.41551243749803995,0.026141311655379095,12.465373124941198,1.9501635835746698,0.47153919903658204,0.0625,0.5893729178676554,0.5166021640911718,0.08048264037215226,15.498064922735152,0.14809105573558967,0.031214011337284575,0.0625,0.4796775415158701,0.46661078536321654,0.01236491881743161,13.998323560896495,0.0018869802380445573,0.00044499671630149763,0.03125,0.15732506842025237,0.08404622674610808,0.01768740892317888,2.521386802383242,1.4839983117323996,0.3413556553825971,0.0625,0.3559175557501194,0.222088073737801,0.07735419399457243,6.662642212134029,0.007335769149948468,0.0026235958730186386,0.0625,0.07678915306144357,0.05604720609008597,0.002755284717389237,1.6814161827025793,0.009436653571987787,0.0019901419560450447,0.03125,0.24583082751400043,0.1211399398429379,0.045757910731067615,3.634198195288138,0.05816625915169976,0.017018430809020425,0.03125,0.08417674628147306,0.02625954671073868,0.006396160821082021,0.7877864013221605,0.01829761996513556,0.004560398483999957,0.0625,0.06802829234217972,0.046537027565304645,0.002462153624379141,1.3961108269591396,0.48854326886616417,0.10057117538178219,0.03125,0.3205709436202841,0.2554564315196534,0.03750774148884401,7.663692945589602
2023-02-06T14:09:40.000000000,2023-02-06T14:10:38.000000000,3,1,0.5545730087921394,0.13433220821048458,0.03125,0.445669399049343,0.41532716923355817,0.02612455574544179,12.459815077006748,0.32167269634858536,0.07201310173753174,0.0625,0.5620477104820772,0.5376238764511213,0.02685819632781441,16.12871629353364,0.224549209860474,0.057854072464914065,0.03125,0.49355684176945674,0.4834672266580778,0.009857796804987462,14.504016799742333,0.226160708819531,0.036437050113391455,0.03125,0.35629886506880565,0.30269115137484365,0.03532694812869049,9.08073454124531,0.42589650223325914,0.11375435915038995,0.0625,0.2063314833896572,0.11058701252735167,0.03034319369805176,3.3176103758205517,0.0648615759908327,0.013428934842670222,0.03125,0.1530552512546912,0.13669685047328856,0.004739881007320036,4.100905514198656,1.1343771019971345,0.2200317266710419,0.03125,0.7515718401256665,0.6066911510867923,0.19678607806286336,18.200734532603768,0.09274961268358017,0.02528080964100412,0.0625,0.0940467998858165,0.05547880452755989,0.005766902816955618,1.6643641358267969,0.07750909554451618,0.01568436708423437,0.03125,0.14934785704691111,0.12727412310015893,0.006106079993590192,3.818223693004767,0.5825624278338277,0.1009513777123939,0.03125,0.25964130503283683,0.16051832994715323,0.04164747303013149,4.815549898414597
2023-02-06T14:10:10.000000000,2023-02-06T14:11:08.000000000,4,1,0.0005171770755747075,0.00012745484047925503,0.09375,0.547507476781704,0.5344393326486138,0.01413903684997247,16.03317997945841,0.0006047006527714069,0.00013767101874526813,0.09375,0.5204125179162059,0.5176849092461728,0.002831523542667205,15.530547277385182,0.0004754042424283905,8.557278756033752e-05,0.09375,0.5001241692627058,0.500013353879373,0.000110830623012554,15.000400616381189,7.006083483066816e-06,1.6932641019855436e-06,0.09375,0.4487298918233942,0.4482324751490992,0.00044616403754730796,13.446974254472973,0.00017338052960806335,3.4383741717039824e-05,0.09375,0.057785621716151744,0.055559354874100325,0.00025233616309597404,1.6667806462230095,0.00010873554818764141,2.235280306277909e-05,0.09375,0.18719943906053815,0.1821216313967673,0.0018753413619601476,5.4636489419030205,0.003930280959305898,0.0007420510834007746,0.09375,0.9655611789356248,0.9392859436524081,0.05005030632455856,28.178578309572245,0.0001296791852050101,2.825776801036359e-05,0.09375,0.05664105645601476,0.05375825284873603,0.0003182595271048177,1.6127475854620807,0.0001548796694485376,3.4936574601754414e-05,0.09375,0.18835154523694697,0.18321264374842874,0.0019094317638570126,5.496379312452863,0.0011320786591250338,0.00021025230388550765,0.09375,0.0321158358649395,0.005576675160862205,0.0010003276074539566,0.36002977047994855
2023-02-06T14:10:40.000000000,2023-02-06T14:11:38.000000000,5,1,0.5760133726271492,0.1452516850305915,0.03125,0.5891528283868613,0.5666815767982549,0.025973045713681833,17.000447303947652,0.05143547875493648,0.015001716274305897,0.03125,0.5197206655374561,0.5169001536951524,0.0029238012966241117,15.50700461085457,7.637665345128645e-07,2.182032188258855e-07,0.09375,0.5000105516604713,0.5000103864796706,1.6518425929828196e-07,15.000311594390116,0.354601220974706,0.053059703977514236,0.03125,0.31745338200191053,0.23263047826468827,0.04665971032679335,6.978914347940648,0.00458018369638055,0.000879032885005637,0.03125,0.03827419946715216,0.026236535997795296,0.0007765585236877414,0.7870960799338591,0.05367160960385044,0.010396340172924057,0.03125,0.12669401011442014,0.08410132377061837,0.008978339538902423,2.5230397131185502,1.426813723288383,0.27640231300533125,0.03125,0.6533658812217136,0.4337112202660259,0.23878155215998106,13.011336607980777,0.004905041445419301,0.0009633668734352572,0.03125,0.03706786378114664,0.023649244328065436,0.0008147397680091075,0.709477329841963,0.05429343768202233,0.01051612173246413,0.03125,0.12743672468297934,0.08459483759162913,0.009083832250771369,2.537845127748873,0.05341902860721384,0.014988825198092477,0.03125,0.05470783781985504,0.020104638251755767,0.002588751039689601,0.6031391475526728
2023-02-06T14:11:10.000000000,2023-02-06T14:12:08.000000000,6,1,0.03834309494192037,0.007495407253132431,0.0,0.5467434720754633,0.5337050664797314,0.014087326270998431,16.01115199439194,0.0005759881555610853,0.00012140306209794608,0.09375,0.4985274735618284,0.4984232224791833,0.0001039331894060732,14.952696674375499,3.846591445428578e-07,1.2060607282706408e-07,0.09375,0.5002045871039333,0.5002027326470467,1.8552122434827544e-06,15.006081979411402,0.004133326903904684,0.0007444406446937217,0.0,0.04366841347339311,0.010652184741849464,0.0017934612955087304,0.32250084833952636,3.4971265692957433e-06,6.572274157004065e-07,0.09375,0.002433792192955046,0.0022909689730828556,6.748056028606178e-07,0.06872906919248567,7.342879591867751e-05,1.5263516433006788e-05,0.09375,0.004321237428262198,-0.0007233294679996961,1.8149887392137367e-05,0.05082873775243023,0.0019526916744653305,0.0004057410626593495,0.09375,0.022240385637910143,-0.0036715184504576117,0.00048115470559090907,0.260503157601088,4.731115228810624e-06,8.800878511165745e-07,0.09375,0.0008115397585867873,-1.1426615377211808e-06,6.585954740917114e-07,0.010150694084460374,7.510117300507114e-05,1.5468777717607384e-05,0.09375,0.004322802540386446,-0.000641546634109188,1.8275039719434678e-05,0.054647938254882414,0.005744528627932811,0.0012310661113876626,0.0,0.04605895748597674,0.012977164608433294,0.0019530207634206394,0.3893149382529989
2023-02-06T14:11:40.000000000,2023-02-06T14:12:38.000000000,7,1,0.0977077727442114,0.019607780396258503,0.03125,0.44240159077199104,0.3998909254577614,0.03580641525412333,11.996727763732842,3.8465914454280086e-07,1.3431517758045506e-07,0.09375,0.4999214074564759,0.49992121540818957,1.9201806237469432e-07,14.997636462245683,0.0005759881555610858,0.00010903240447427738,0.09375,0.48463627719770164,0.4817718865948676,0.002768170462869515,14.453156597846027,0.006105211037723604,0.0013374157081906433,0.03125,0.19077918170227637,0.09549744395183524,0.02727693436965627,2.864923318555057,6.975258059220078e-07,1.3636972436802928e-07,0.09375,0.006216158266666924,0.0037685101604081517,2.443895476715207e-05,0.11305530481224453,8.960734922695757e-05,1.688612688003641e-05,0.09375,0.06707004705585023,0.021816590217470976,0.004022427603356915,0.6544977065241293,0.0019526916744653316,0.0003678099420453436,0.09375,0.30537283398560716,0.09976202803194219,0.08330010549935517,2.9928608409582655,7.739014239766993e-07,1.5096380092622917e-07,0.09375,0.00541844786756332,0.001486010147198483,2.7151351135924625e-05,0.04488506803008434,6.837942763302912e-05,1.3457798243263976e-05,0.09375,0.051737203407524836,0.014205383094078324,0.002474945307582073,0.4284784731143703,0.0018821805629094018,0.00041129968518556064,0.03125,0.08448854183415797,0.03920449548044055,0.005601321235386375,1.1761348644132164
2023-02-06T14:12:10.000000000,2023-02-06T14:13:08.000000000,8,0,0.8176826916398547,0.16932382421462766,0.03125,0.4425481430794395,0.399969931259888,0.035872913031020706,11.999097937796638,1.399282413109368e-07,5.4888934176792923e-08,0.0,0.49989285332418865,0.49989133486541315,1.518131074188482e-06,14.996740045962394,0.05138372623854366,0.014889089091908931,0.03125,0.4870031222174191,0.48394700882856484,0.00296733369539943,14.518410264856946,0.2942431649057955,0.040181451380545075,0.03125,0.3721382143389981,0.3215342341939663,0.035102586812717676,9.64602702581899,0.0007196900934594937,0.0001410384815608644,0.03125,0.018576688762186364,0.015020384777205112,0.00011948140651184596,0.45061154331615344,0.06922415237528684,0.013556347519560821,0.03125,0.17088082602758814,0.13309170509874482,0.011486854737779585,3.9927511529623447,1.4020932548758864,0.27553987790414286,0.03125,0.7705302146682187,0.6007459987845837,0.23282105666096395,18.022379963537514,0.0008000902238715601,0.0001566514569397886,0.03125,0.017592528482021186,0.013308862654506497,0.00013237123323420902,0.3992658796351949,0.07167820783940983,0.013891034351274244,0.03125,0.16764183885256068,0.1269969184878865,0.011975568828449029,3.8099075546365953,0.14163612481272586,0.026555665866137487,0.03125,0.08471566977137059,0.03833732235125468,0.005706994419747902,1.1501196705376404
2023-02-06T14:12:40.000000000,2023-02-06T14:13:38.000000000,9,1,0.004019063764330009,0.0009138688043734222,0.09375,0.5413428646399555,0.5314167062542853,0.010648381410439878,15.942501187628558,0.0006841823371744563,0.00013679056762646381,0.09375,0.49053892438286867,0.48829082111124755,0.0022005103532053527,14.648724633337428,0.01878810795118026,0.004588965149251,0.09375,0.49074623655357635,0.46641950238122415,0.02328471648994996,13.992585071436725,0.08073738127368629,0.016658853638527243,0.03125,0.5868468737233385,0.5624664429382263,0.02802075376727498,16.87399328814679,0.0005189189951141014,0.0001350845974785838,0.03125,0.07509946899778393,0.03719802163928723,0.0042562374298722285,1.1159406491786168,0.0029988713298212625,0.0010599524422537257,0.03125,0.3374755420674255,0.2660941567663779,0.04308364122849298,7.982824702991337,0.001710092644362873,0.0003595897868327104,0.09375,0.9619926094682678,0.955567713881674,0.012320124858518102,28.667031416450225,0.0004940981596557016,0.00015584748574515252,0.03125,0.048272622612581285,0.028813675812335234,0.0015000181800783414,0.864410274370057,0.02687284563530058,0.0048136711986270266,0.03125,0.23470500648701004,0.18702862185263194,0.02010673467797263,5.610858655578959,0.007599936788195141,0.0014552414272465857,0.03125,0.18357518095197192,0.09063947469173356,0.025484332689155828,2.7191842407520066
