segment_start,segment_end,segment_idx,current_state_binary,m1_speed_psd_peak,m1_speed_psd_mean_energy,m1_speed_psd_peak_freq,m1_speed_rms,m1_speed_mean,m1_speed_variance,m1_speed_fft_peak,o8_compressor_psd_peak,o8_compressor_psd_mean_energy,o8_compressor_psd_peak_freq,o8_compressor_rms,o8_compressor_mean,o8_compressor_variance,o8_compressor_fft_peak,current_task_duration_psd_peak,current_task_duration_psd_mean_energy,current_task_duration_psd_peak_freq,current_task_duration_rms,current_task_duration_mean,current_task_duration_variance,current_task_duration_fft_peak
2023-02-06T14:29:40.000000000,2023-02-06T14:30:38.000000000,43,1,0.0,0.0,0.0,0.4999816069007569,0.49998155284758977,5.405117577380653e-08,14.999446585427693,0.0,0.0,0.0,0.00019284139142932666,-3.5207860035508586e-05,3.594820884011882e-08,0.0010562358010652575,4.5914994891331514e-10,1.0155090692724457e-10,0.0,0.00012931539406442477,-5.405135225437587e-05,1.3800922461510839e-08,0.001621540567631276
2023-02-06T14:30:10.000000000,2023-02-06T14:31:08.000000000,44,0,4.2027822096247023e-05,8.576714320697035e-06,0.09375,0.4992224549695428,0.49917570923972066,4.667085083887916e-05,14.975271277191624,2.107217497136398e-05,4.597330237841744e-06,0.09375,0.006373035690956687,-0.0003603608202369752,4.048572399744591e-05,0.07573012285213591,1.0976597530298519e-06,3.2395551774912207e-07,0.09375,0.0022402077819428253,-0.00034912066205630053,4.8966456696025625e-06,0.024498259397221073
2023-02-06T14:30:40.000000000,2023-02-06T14:31:38.000000000,45,0,0.043410120860227795,0.012488655285703355,0.0625,0.508163737012064,0.5018281154580875,0.006398926149850607,15.054843463742621,0.016668760047391734,0.00627777578089202,0.09375,0.11304714244233151,0.03359950642960092,0.011650729582064001,1.0266834821945818,0.12024190844597145,0.01690220126472391,0.03125,0.3114838130825728,0.1840343839766822,0.06315351132678221,5.521031519300466
2023-02-06T14:31:10.000000000,2023-02-06T14:32:08.000000000,46,1,0.10805619199355174,0.022882161083858432,0.03125,0.5073551964525769,0.5009030753520898,0.006505404470251654,15.027092260562693,0.2975587082392508,0.07675759535115804,0.0625,0.1131701765293086,0.03372266927348718,0.011670270432745877,1.0298258753645064,0.7521311767525838,0.1547144094462608,0.03125,0.4945648909095024,0.4231853877743607,0.0655085588945919,12.695561633230824
2023-02-06T14:31:40.000000000,2023-02-06T14:32:38.000000000,47,1,0.0007843462374060761,0.0001649468212324821,0.09375,0.4983390188349542,0.4981903316943229,0.00014817109968536484,14.945709950829688,0.0004928985602763394,9.417518435139221e-05,0.09375,0.008276366344804168,-0.00023096523623206423,6.84448949330594e-05,0.09984417237610653,1.843467873621568,0.33000316113405287,0.03125,0.4435806241576157,0.3005807311795845,0.10641499417160624,9.017421935387535
2023-02-06T14:32:10.000000000,2023-02-06T14:33:08.000000000,48,1,3.8465914454280086e-07,1.3431517758045506e-07,0.09375,0.4999214074564759,0.49992121540818957,1.9201806237469432e-07,14.997636462245683,4.6557967828834827e-08,1.1825458447575098e-08,0.03125,0.0002956390694179186,-2.897511991685633e-05,8.656290179209672e-08,0.0021480695145263944,0.13048692938341272,0.026476427318497045,0.0,0.22178901332368642,0.061646761754728004,0.04539004319625016,1.8494028526418398
2023-02-06T14:32:40.000000000,2023-02-06T14:33:38.000000000,49,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0460985951478484e-05,4.2577259898888705e-06,0.09375,0.001965609152011136,-7.803493697987039e-05,3.857529887080485e-06,0.021042728005845692
2023-02-06T14:33:10.000000000,2023-02-06T14:34:08.000000000,50,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:33:40.000000000,2023-02-06T14:34:38.000000000,51,1,0.0,0.0,0.0,0.5000361178707172,0.5000359759275955,1.419533549588558e-07,15.001079277827865,0.0,0.0,0.0,0.00023857351576663072,-6.0852560707611085e-05,5.3214288280577316e-08,0.0018255768212283325,1.9795351511717246e-09,4.566641704681414e-10,0.03125,0.00015860584681302866,-6.794242896160135e-05,2.0539640990075668e-08,0.002038272868848041
2023-02-06T14:34:10.000000000,2023-02-06T14:35:08.000000000,52,0,6.676760932732358e-05,1.3582288230222048e-05,0.09375,0.5006156690384526,0.5005148952089181,0.0001008877608230533,15.015446856267548,3.4870867115435705e-05,7.072736884580407e-06,0.09375,0.0072057337510442205,-0.0009742830458413273,5.097337143752395e-05,0.086777314712104,2.099403112859289e-06,4.722524972859061e-07,0.09375,0.002763140300623193,-0.0005857425012423707,7.29185004316636e-06,0.030879245095059318
2023-02-06T14:34:40.000000000,2023-02-06T14:35:38.000000000,53,0,0.060425352131942896,0.016177115256595948,0.0625,0.5068840022158078,0.5004789192813228,0.00645224305731428,15.014367578439682,0.04542596333201893,0.01302176189118635,0.03125,0.11312034443829758,0.03436846893988229,0.01161502066856743,1.047593611741975,0.15574011166074742,0.02080885015687919,0.03125,0.3064903856026677,0.18593697232538828,0.05936379878933973,5.57810916976165
2023-02-06T14:35:10.000000000,2023-02-06T14:36:08.000000000,54,1,0.10205284888706177,0.021896306258921285,0.03125,0.5059382898532878,0.4995210807186773,0.006452243057314279,14.985632421560318,0.2783127831302181,0.06956495748606022,0.0625,0.11312034443829758,0.034368468939882275,0.01161502066856743,1.047593611741975,0.7885922345338201,0.16812849367251995,0.03125,0.5114042838561783,0.44032783163514627,0.06764574223394076,13.20983494905439
2023-02-06T14:35:40.000000000,2023-02-06T14:36:38.000000000,55,1,0.0005322667724233159,0.00010068302359756002,0.09375,0.4995860863444668,0.49948510479108177,0.00010088776082305312,14.984553143732452,0.00032621929414297494,6.833291670564585e-05,0.09375,0.007205733751044217,-0.0009742830458413264,5.0973371437523915e-05,0.08677731471210397,1.8635625306046355,0.32345774936064214,0.03125,0.43149400046540176,0.28336093134537493,0.10589365502471788,8.500827940361248
2023-02-06T14:36:10.000000000,2023-02-06T14:37:08.000000000,56,1,1.5818769791201258e-07,5.993937270757713e-08,0.09375,0.4999641660359539,0.49996402407240453,1.4195335495884631e-07,14.998920722172135,1.2690158659284782e-07,2.3519351626784188e-08,0.0,0.00023857351576663058,-6.085256070761104e-05,5.321428828057725e-08,0.0018255768212283312,0.03375886735039689,0.006804433311470084,0.0,0.1363249497758916,0.02956940051025536,0.017710142484863474,1.0523796342492266
2023-02-06T14:36:40.000000000,2023-02-06T14:37:38.000000000,57,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1638107811725604e-05,3.1211893565779545e-06,0.09375,0.0017361917659264496,8.15284023576543e-05,3.0077149676798128e-06,0.01845809155820393
2023-02-06T14:37:10.000000000,2023-02-06T14:38:08.000000000,58,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:37:40.000000000,2023-02-06T14:38:38.000000000,59,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:38:10.000000000,2023-02-06T14:39:08.000000000,60,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:38:40.000000000,2023-02-06T14:39:38.000000000,61,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:39:10.000000000,2023-02-06T14:40:08.000000000,62,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:39:40.000000000,2023-02-06T14:40:38.000000000,63,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:40:10.000000000,2023-02-06T14:41:08.000000000,64,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:40:40.000000000,2023-02-06T14:41:38.000000000,65,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:41:10.000000000,2023-02-06T14:42:08.000000000,66,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:41:40.000000000,2023-02-06T14:42:38.000000000,67,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:42:10.000000000,2023-02-06T14:43:08.000000000,68,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:42:40.000000000,2023-02-06T14:43:38.000000000,69,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:43:10.000000000,2023-02-06T14:44:08.000000000,70,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:43:40.000000000,2023-02-06T14:44:38.000000000,71,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:44:10.000000000,2023-02-06T14:45:08.000000000,72,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:44:40.000000000,2023-02-06T14:45:38.000000000,73,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:45:10.000000000,2023-02-06T14:46:08.000000000,74,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:45:40.000000000,2023-02-06T14:46:38.000000000,75,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:46:10.000000000,2023-02-06T14:47:08.000000000,76,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:46:40.000000000,2023-02-06T14:47:38.000000000,77,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:47:10.000000000,2023-02-06T14:48:08.000000000,78,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:47:40.000000000,2023-02-06T14:48:38.000000000,79,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3719281473293316e-21,-6.156270361929594e-22,1.0990902783060089e-41,1.8468811085788783e-20
2023-02-06T14:48:10.000000000,2023-02-06T14:49:08.000000000,80,0,3.846591445428578e-07,1.2060607282706408e-07,0.09375,0.5002235944816518,0.500221179799457,2.4157561833128806e-06,15.00663539398371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.200694667205946e-08,1.595231003045001e-08,0.03125,0.00034357203828081157,-0.0001391613062324998,9.867587633609585e-08,0.004174839186974994
2023-02-06T14:48:40.000000000,2023-02-06T14:49:38.000000000,81,0,0.0007843462374060797,0.00014780342052065794,0.09375,0.4854117492675668,0.48237811392574914,0.0029359215324362056,14.471343417772474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45810786560759e-05,9.460411457140306e-06,0.09375,0.08594289108497215,0.032383779455122136,0.006337471356245394,0.9715133836536639
2023-02-06T14:49:10.000000000,2023-02-06T14:50:08.000000000,82,0,0.10814765024464451,0.022892486406258027,0.03125,0.5059760491434299,0.49946714482387217,0.006544333548283673,14.984014344716162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38272685134143136,0.05503878348492958,0.03125,0.33545550787193784,0.23889897136097868,0.05545767924428604,7.166969140829361
2023-02-06T14:49:40.000000000,2023-02-06T14:50:38.000000000,83,1,0.04341012086022781,0.012470161613749189,0.0625,0.5205085995634603,0.5176218860742509,0.0029967852764498865,15.528656582227526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7320574968378326,0.1478832064318161,0.03125,0.5299916308830129,0.44646385877850925,0.0815611516106391,13.393915763355277
2023-02-06T14:50:10.000000000,2023-02-06T14:51:08.000000000,84,1,4.2027822096247925e-05,8.721666092074669e-06,0.09375,0.5003182604738462,0.5003116753766709,6.589245364025414e-06,15.009350261300128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4310843361713308,0.2954436975404552,0.03125,0.41934449851376465,0.24032459814666035,0.11809389595940699,7.20973794439981
2023-02-06T14:50:40.000000000,2023-02-06T14:51:38.000000000,85,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006479928505081718,0.00012242867441929502,0.09375,0.01016004581073718,0.00016477969600369897,0.00010319937852806302,0.12475651784033338
2023-02-06T14:51:10.000000000,2023-02-06T14:52:08.000000000,86,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.309295975140915e-07,7.174377160758302e-08,0.03125,0.00046003024833884254,-7.199027177147607e-05,2.0644523015696625e-07,0.003578130332832751
2023-02-06T14:51:40.000000000,2023-02-06T14:52:38.000000000,87,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
