timestamp,i1_pos_switch,i2_pos_switch,i3_pos_switch,i4_light_barrier,m1_speed,m2_speed,m3_speed,o7_valve,o8_compressor,current_task,current_task_duration,current_sub_task,failure_label,i1_light_barrier,i2_light_barrier,i3_light_barrier,i5_pos_switch,i6_pos_switch,i7_pos_switch,i8_pos_switch,m4_speed,current_pos_x,current_pos_y,target_pos_x,target_pos_y,amount_of_workpieces,current_stock,i1_pos,i2_pos,i3_photoresistor,i5_joystick_x_f,i6_joystick_y_f,i7_joystick_x_b,i8_joystick_y_b,i2_color_sensor,i6_light_barrier,i7_light_barrier,i8_light_barrier,o5_valve,o6_valve,i5_light_barrier,i4_pos_switch,i8_color_sensor,o7_compressor_level,o8_valve_open,current_pos_z,target_pos_z,current_state_binary
2023-02-06 14:08:10,1.0,1.0,1.0,0.0,-6.245236426163254e-19,-6.245236426163254e-19,-6.245236426163254e-19,,,0.0,0.0,0.0,0.0,,,,,,,,,-4.0192447234761867e-22,-2.9512025326437917e-21,0.0,0.0,,,,,,,,,,,,0.0,,,,,,0.921435499515034,0.0,0.0,0.0,0.0,1.0
2023-02-06 14:08:12,1.0,1.0,1.0,0.0,-0.0005281179005326288,-0.0005281179005326288,-0.0005281179005326288,,,0.0,0.0,0.0,0.0,,,,,,,,,-3.398806610742078e-07,-2.495634719379115e-06,0.0,0.0,,,,,,,,,,,,0.0,,,,,,0.921435499515034,0.0,0.0,0.0,0.0,1.0
2023-02-06 14:08:14,1.0,1.0,1.0,0.0,-0.0009127884106141662,-0.0009127884106141662,-0.0009127884106141662,,,0.0,0.0,0.0,0.0,,,,,,,,,-5.874429329275324e-07,-4.313405106469879e-06,0.0,0.0,,,,,,,,,,,,0.0,,,,,,0.921435499515034,0.0,0.0,0.0,0.0,1.0
2023-02-06 14:08:16,1.0,1.0,1.0,0.0,-0.00043462679875284536,-0.00043462679875284536,-0.00043462679875284536,,,0.0,0.0,0.0,0.0,,,,,,,,,-2.797126238889096e-07,-2.0538401138197854e-06,0.0,0.0,,,,,,,,,,,,0.0,,,,,,0.921435499515034,0.0,0.0,0.0,0.0,1.0
2023-02-06 14:08:18,1.0,1.0,1.0,0.0,0.0005534145723082697,0.0005534145723082697,0.0005534145723082697,,,0.0,0.0,0.0,0.0,,,,,,,,,3.561608316902972e-07,2.615174792352133e-06,0.0,0.0,,,,,,,,,,,,0.0,,,,,,0.9194956353055286,0.0,0.0,0.0,0.0,1.0
2023-02-06 14:08:20,1.0,1.0,1.0,0.0,0.0005534145723082684,0.0005534145723082684,0.0005534145723082684,,,0.0,0.0,0.0,0.0,,,,,,,,,3.5616083169029636e-07,2.6151747923521264e-06,0.0,0.0,,,,,,,,,,,,0.0,,,,,,0.9194956353055286,0.0,0.0,0.0,0.0,1.0
2023-02-06 14:08:22,1.0,1.0,1.0,0.0,-0.0010792778278640093,-0.0010792778278640093,-0.0010792778278640093,,,0.0,0.0,0.0,0.0,,,,,,,,,-6.945904716488414e-07,-5.100155128915359e-06,0.0,0.0,,,,,,,,,,,,0.0,,,,,,0.921435499515034,0.0,0.0,0.0,0.0,1.0
2023-02-06 14:08:24,1.0,1.0,1.0,0.0,-0.0023635377543146656,-0.0023635377543146656,-0.0023635377543146656,,,0.0,0.0,0.0,0.0,,,,,,,,,-1.5211012041063838e-06,-1.1168958435762386e-05,0.0,0.0,,,,,,,,,,,,0.0,,,,,,0.921435499515034,0.0,0.0,0.0,0.0,1.0
2023-02-06 14:08:26,1.0,1.0,1.0,0.0,-0.0007462211888698451,-0.0007462211888698451,-0.0007462211888698451,,,0.0,0.0,0.0,0.0,,,,,,,,,-4.802453215936663e-07,-3.5262874168850246e-06,0.0,0.0,,,,,,,,,,,,0.0,,,,,,0.9194956353055286,0.0,0.0,0.0,0.0,1.0
2023-02-06 14:08:28,1.0,1.0,1.0,0.0,0.0025137328487366208,0.0025137328487366208,0.0025137328487366208,,,0.0,0.0,0.0,0.0,,,,,,,,,1.6177622109208713e-06,1.1878709216680476e-05,0.0,0.0,,,,,,,,,,,,0.0,,,,,,0.921435499515034,0.0,0.0,0.0,0.0,1.0
2023-02-06 14:08:30,0.0,0.0,0.0,0.0,0.002513732848736618,0.0025137328487366186,0.002513732848736618,,,5.0,-3.8736472556552563e-20,3.0,0.0,,,,,,,,,1.6177622109208598e-06,1.1878709216680359e-05,-2.1309749428167067e-20,0.0,,,,,,,,,,,,0.0,,,,,,0.9233753637245392,0.0,0.0,-2.939044557020127e-20,-3.078999059735365e-20,0.0
2023-02-06 14:08:32,0.0,0.0,0.0,0.0,-0.0023991367086971193,-0.0018710188081644907,-0.0023991367086971193,,,5.0,-3.2756845641429686e-05,3.0,0.0,,,,,,,,,-9.361266816012166e-06,-9.87675852123663e-05,-1.8020230718140932e-05,0.0,,,,,,,,,,,,1.0,,,,,,0.91270611057226,0.0,0.0,-2.4853535320501652e-05,-2.603703700243025e-05,0.0
2023-02-06 14:08:34,0.0,0.0,0.0,0.0,-0.006081979411402171,-0.005169191000788005,-0.006081979411402171,,,5.0,-0.00011355843834109984,3.0,0.0,,,,,,,,,-1.7425364918283552e-05,-0.0006192515952604388,-3.114580615336705e-05,0.0,,,,,,,,,,,,1.0,,,,,,0.909796314258002,0.0,0.0,-4.2956353080370795e-05,-4.500189370324551e-05,0.0
2023-02-06 14:08:36,0.0,0.0,0.0,0.0,-0.0016413049489089585,-0.0012066781501561144,-0.0016413049489089585,,,5.0,-0.00018233650153037619,2.0,0.0,,,,,,,,,-7.489684427903428e-06,-0.001257424132109725,-1.4830164215063172e-05,0.0,,,,,,,,,,,,0.0,,,,,,0.9194956353055286,1.0,1.0,-2.0453789737378963e-05,-2.1427779724873155e-05,0.0
2023-02-06 14:08:38,0.0,0.0,0.0,0.0,0.006986723545812138,0.005377073172438611,0.006986723545812138,,,5.0,-0.00016883776541640002,2.0,0.0,,,,,,,,,1.26881424705998e-05,-0.0008150752450000628,1.888339377574301e-05,0.0,,,,,,,,,,,,0.0,,,,,,0.921435499515034,1.0,1.0,2.604401139569802e-05,2.7284202414540714e-05,0.0
2023-02-06 14:08:40,0.0,0.0,0.0,0.0,0.006986723545812135,0.004607732152275534,0.006986723545812135,,,5.0,-0.00011034971119743505,2.0,0.0,,,,,,,,,1.2688142470599777e-05,0.0008332453459152173,1.888339377574296e-05,0.0,,,,,,,,,,,,0.0,,,,,,0.921435499515034,1.0,1.0,2.604401139569796e-05,2.728420241454066e-05,0.0
2023-02-06 14:08:42,0.0,1.0,1.0,0.0,-0.0054054123035546285,-0.005195388073196309,-0.005405412303554628,,,5.0,-0.0001522960615726667,18.0,0.0,,,,,,,,,-1.945434024096882e-05,0.001742021864745832,-3.682669238718958e-05,0.0,,,,,,,,,,,,0.0,,,,,,0.921435499515034,1.0,1.0,-5.0791441813275894e-05,-5.321008189962227e-05,0.0
2023-02-06 14:08:44,0.0,0.0,0.0,0.0,-0.014614245687619909,-0.010615760888156075,-0.014086127787087281,,,5.0,-0.0003477543788172269,18.0,0.0,,,,,,,,,-8.41793089729955e-05,-8.654542625154122e-05,-0.0001692972269936556,0.0,,,,,,,,,,,,0.0,,,,,,0.9165858389912708,1.0,1.0,-8.637592499310402e-05,-9.048906427848974e-05,0.0
2023-02-06 14:08:46,0.0,0.0,0.0,0.0,-0.003464478543480975,-0.00017052189884779765,-0.003079808033399438,,,5.0,-0.000501311615047699,18.0,0.0,,,,,,,,,-8.20452617119285e-05,-0.003188125120047144,-0.0001786823281541948,0.0,,,,,,,,,,,,0.0,,,,,,0.7701260911736179,1.0,1.0,-0.00011650782645700472,-0.00011731805431714145,0.0
2023-02-06 14:08:48,0.0,0.0,0.0,0.0,0.018646743396974204,0.015321870101876574,0.018168581785112884,,,5.0,-0.00038004416174614096,2.0,0.0,,,,,,,,,1.646398477565892e-05,-0.0030857152155965677,1.281643191828749e-05,0.0,,,,,,,,,,,,0.0,,,,,,0.026188166828322,0.0,1.0,-7.616661629472537e-05,-7.160494175179166e-05,0.0
2023-02-06 14:08:50,0.0,0.0,0.0,0.0,0.018646743396974193,0.010230911464987563,0.01765870202591308,,,5.0,-0.000111676273097441,2.0,0.0,,,,,,,,,9.090357064215332e-05,0.0019033516036637685,0.0001786684074786148,0.0,,,,,,,,,,,,0.0,,,,,,0.0358874878758486,0.0,1.0,-1.008016400381786e-05,-6.661119831840477e-06,0.0
